long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
136.00327,4.2303,-2802.5,3392901.77,67.52107537952516
136.00259,4.2252,-2883.51,3392821.03,69.84718685231545
136.0019,4.2202,-2772.46,3392932.34,63.81572642861184
136.00121,4.2151,-2597.84,3393107.22,57.91115201985186
136.00053,4.21,-2616.28,3393089.05,56.472172340882004
135.99985,4.2049,-2643.53,3393062.06,34.786492244225855
135.99916,4.1999,-2648.28,3393057.57,8.93977191740682
135.99848,4.1948,-2652.17,3393053.94,6.213272825617504
135.99779,4.1897,-2653.06,3393053.32,1.8498497503581712
135.99711,4.1846,-2655.24,3393051.4,1.2544088110925222
135.99643,4.1796,-2655.04,3393051.86,0.9936912467888339
135.99574,4.1745,-2654.36,3393052.81,1.5601689360083135
