long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,nasa_score,rf_score,sim_score,nasa_pred,rf_pred,sim_pred,consensus_count,consensus_category
329.37425,4.3669,-2335.95,3392877.0,8.945014781333624,12.285216551750082,0.016528975801581986,0.055,0.13738010452063332,0,0,0,0,all_reject
329.37358,4.3719,-2343.3,3392869.43,10.158935370359806,8.251128747890561,0.02342801628438702,0.055,0.06732558039815652,0,0,0,0,all_reject
329.37292,4.377,-2348.77,3392863.74,10.194122364849468,8.59263980677544,0.02137353286067845,0.055,0.06269848589595504,0,0,0,0,all_reject
329.37225,4.3821,-2349.51,3392862.78,10.374404106311715,8.879512174637346,0.017767888003760255,0.055,0.04873887262350248,0,0,0,0,all_reject
329.37159,4.3872,-2353.32,3392858.75,10.740482203180944,7.575620585419826,0.017720645223596527,0.055,0.00919203126335865,0,0,0,0,all_reject
329.37092,4.3922,-2351.68,3392860.17,10.926157110051138,6.668793960881425,0.017123665248742256,0.055,-0.014421625632487852,0,0,0,0,all_reject
329.37026,4.3973,-2353.36,3392858.27,10.803383231949134,6.6464268561487705,0.018615152356502192,0.055,-0.002507687489105219,0,0,0,0,all_reject
329.36959,4.4024,-2360.54,3392850.87,11.221814843816874,10.025682137801905,0.007430570220127992,0.055,-0.012539574296613334,0,0,0,0,all_reject
329.36893,4.4075,-2365.76,3392845.42,11.452883227585978,12.978191813118125,0.0024763140116651526,0.055,0.0231846274577934,0,0,0,0,all_reject
329.36826,4.4125,-2368.24,3392842.72,11.30217440390724,14.331047275580255,0.0017474566000685128,0.055,0.055488349997272535,0,0,0,0,all_reject
329.3676,4.4176,-2369.26,3392841.47,11.18054067139988,15.316822502142468,0.0013649280542161095,0.055,0.07689232488561493,0,0,0,0,all_reject
329.36693,4.4227,-2366.67,3392843.84,10.966504362211271,17.279091989383485,0.0008184931960253462,0.055,0.11223678608164553,0,0,0,0,all_reject
329.36627,4.4277,-2376.75,3392833.53,10.55428758238905,19.392390933193955,0.0005330275432654132,0.055,0.13905554995048006,0,0,0,0,all_reject
329.3656,4.4328,-2386.43,3392823.63,10.024481342239168,19.994699023748247,0.0006212077493789652,0.055,0.14821281165300346,0,0,0,0,all_reject
329.36494,4.4379,-2383.37,3392826.46,9.539226098004775,19.24215075332096,0.00110299387166322,0.055,0.14705976112192426,0,0,0,0,all_reject
329.36427,4.443,-2392.68,3392816.93,9.112383596024069,18.270309175084357,0.0020281239414230326,0.055,0.13482364551140538,0,0,0,0,all_reject
329.36361,4.448,-2394.89,3392814.49,8.97474945484079,15.358860382413408,0.005866568370630369,0.055,0.11538792137558106,0,0,0,0,all_reject
329.36294,4.4531,-2396.71,3392812.45,8.886430087963817,11.591661211038067,0.021652784081824146,0.055,0.1166890890803232,0,0,0,0,all_reject
329.36228,4.4582,-2400.65,3392808.28,9.246738778820411,9.473004906196287,0.03251638498578324,0.055,0.10680428822147019,0,0,0,0,all_reject
329.36161,4.4633,-2404.76,3392803.95,9.714296291400576,6.633194418759095,0.0386466888048756,0.055,0.07817906559462265,0,0,0,0,all_reject
329.36095,4.4683,-2408.14,3392800.34,9.392583437765516,6.94503575814614,0.04676960797631072,0.055,0.10317282266036733,0,0,0,0,all_reject
329.36028,4.4734,-2418.95,3392789.31,9.108663356347003,6.974601263053515,0.056407540125277066,0.055,0.12064378748765921,0,0,0,0,all_reject
329.35895,4.4835,-2430.44,3392777.37,8.408460086750557,6.200041870675771,0.09473003654561925,0.055,0.16943459827332527,0,0,0,0,all_reject
329.35829,4.4886,-2440.43,3392767.15,8.314044449531695,7.098282321769122,0.09481846903022129,0.055,0.16809162435102534,0,0,0,0,all_reject
329.35762,4.4937,-2448.64,3392758.72,8.390665914789908,9.806936205598909,0.0525636321718612,0.055,0.13593430757228706,0,0,0,0,all_reject
329.35696,4.4988,-2458.29,3392748.84,8.997437164285694,11.544165692023904,0.0205005798674547,0.055,0.08372797529256862,0,0,0,0,all_reject
329.3563,4.5038,-2476.57,3392730.34,10.223980384468083,11.538364877561817,0.009077650436764994,0.055,0.01490982256092577,0,0,0,0,all_reject
329.35563,4.5089,-2486.35,3392720.32,8.18515197274338,21.45241463259488,0.001309833568258591,0.055,0.10246846978675364,0,0,0,0,all_reject
329.35497,4.514,-2491.93,3392714.52,7.393271882110774,23.95275343118192,0.0009631858601597246,0.055,0.1154265724331671,0,0,0,0,all_reject
329.3543,4.5191,-2497.43,3392708.79,7.222596968940274,25.204833610152352,0.0007104209186767894,0.055,0.1241516479865251,0,0,0,0,all_reject
329.35364,4.5241,-2501.46,3392704.53,7.178880144688723,25.27050556660745,0.0007155003943824179,0.055,0.12240254049312628,0,0,0,0,all_reject
329.35297,4.5292,-2506.94,3392698.82,7.327545432012182,24.30917988974732,0.0008939959457209604,0.055,0.11077540579146493,0,0,0,0,all_reject
329.35231,4.5343,-2517.44,3392688.09,7.363844114573628,23.74198578863692,0.0010550634249598262,0.055,0.09935469470820918,0,0,0,0,all_reject
329.35164,4.5393,-2522.99,3392682.31,7.396458489795737,22.766048390866235,0.0014299672074305453,0.055,0.08580099992952703,0,0,0,0,all_reject
329.35098,4.5444,-2526.64,3392678.43,7.303739963460559,20.813111677199625,0.0029156056088031398,0.055,0.06289193389659792,0,0,0,0,all_reject
329.35031,4.5495,-2523.58,3392681.26,6.337382917804061,16.754856299870458,0.021072011200720577,0.06,0.08290593053270112,0,0,0,0,all_reject
329.34965,4.5546,-2525.09,3392679.51,5.07089509548743,8.397894552833947,0.5559805808785339,0.055,0.31916625517079644,1,0,0,1,minority_accept
329.34898,4.5596,-2539.29,3392665.08,5.594877316546657,8.024589422050061,0.47371214870284023,0.055,0.28619950138801403,0,0,0,0,all_reject
329.34832,4.5647,-2549.17,3392654.97,6.21368820397268,9.653236789033231,0.22920845911396104,0.055,0.22221116696916068,0,0,0,0,all_reject
329.34765,4.5698,-2558.56,3392645.35,6.501111319691834,9.917727927083156,0.1776907500144093,0.055,0.196417748309931,0,0,0,0,all_reject
329.34699,4.5749,-2567.86,3392635.82,6.652727493861751,9.773642807872228,0.16818305528836067,0.055,0.1850621320715637,0,0,0,0,all_reject
329.34632,4.5799,-2555.48,3392647.98,7.170575156196319,8.508211410710764,0.16467488113896595,0.05,0.17633122119195357,0,0,0,0,all_reject
329.34566,4.585,-2567.04,3392636.18,7.903616198619557,8.122441770530243,0.10923288571164069,0.055,0.12775594829945905,0,0,0,0,all_reject
329.34499,4.5901,-2574.73,3392628.27,8.634281247826747,7.21443367262018,0.07627883003910019,0.055,0.08012707904560512,0,0,0,0,all_reject
329.34433,4.5952,-2579.94,3392622.82,9.336316404248976,7.185757336220427,0.047930948058383216,0.055,0.023844413783594184,0,0,0,0,all_reject
329.34366,4.6002,-2587.12,3392615.42,9.577731290228089,7.727580467674832,0.03819437792627289,0.055,-0.0011594818611275722,0,0,0,0,all_reject
329.343,4.6053,-2610.59,3392591.71,10.26546883606215,7.647533606183899,0.024448800371811834,0.12,-0.0732171390155454,0,0,0,0,all_reject
329.34233,4.6104,-2617.9,3392584.17,10.51673451038867,8.007116732433298,0.019582170354957042,0.12,-0.09964634258650991,0,0,0,0,all_reject
329.34167,4.6154,-2620.46,3392581.37,10.027389559189944,11.7095144602377,0.009861339800027897,0.12,-0.05167557882300878,0,0,0,0,all_reject
329.341,4.6205,-2637.42,3392564.18,9.329990755446008,13.356345679941366,0.009132174365776607,0.115,-0.026056177332240027,0,0,0,0,all_reject
329.34034,4.6256,-2635.77,3392565.59,8.491140434524805,15.139888858750442,0.008824265029930877,0.115,-0.0055032315079732285,0,0,0,0,all_reject
329.33967,4.6307,-2609.82,3392591.31,7.986576196029439,15.734920567284052,0.01011451163296375,0.115,0.01408044240243728,0,0,0,0,all_reject
329.33901,4.6357,-2607.44,3392593.45,7.478665477168869,15.657127301894702,0.014539973547944177,0.115,0.024781216569256796,0,0,0,0,all_reject
329.33834,4.6408,-2606.3,3392594.36,6.836643950151171,12.052681206701042,0.07331304786579307,0.1,0.11426398389103806,0,0,0,0,all_reject
329.33768,4.6459,-2635.63,3392564.79,6.23333502049698,9.004093715749855,0.26970662054655803,0.11,0.18665070662046337,0,0,0,0,all_reject
329.33701,4.6509,-2637.3,3392562.89,5.847379991912995,8.856699982101892,0.35103792601908596,0.11,0.21058828115332204,0,0,0,0,all_reject
329.33635,4.656,-2620.73,3392579.22,5.333645252452971,8.42680779886071,0.5000014562729791,0.11,0.2547382776566888,1,0,0,1,minority_accept
329.33568,4.6611,-2627.81,3392571.91,5.621636665646517,8.24544831996829,0.4511321841434921,0.11,0.23652789523782525,0,0,0,0,all_reject
329.33502,4.6662,-2639.36,3392560.12,5.755929535142993,8.092474225982702,0.4320028415529489,0.11,0.22422001070476472,0,0,0,0,all_reject
329.33435,4.6712,-2647.12,3392552.13,5.963086218619029,8.7712133084333,0.33521748367060256,0.11,0.19956895951249284,0,0,0,0,all_reject
329.33369,4.6763,-2649.59,3392549.42,6.008656761221743,8.427387853669144,0.3514819730072621,0.11,0.19978318191434452,0,0,0,0,all_reject
329.33302,4.6814,-2660.58,3392538.2,6.222376088914599,9.301180175313371,0.2521156792201663,0.11,0.1697196530958361,0,0,0,0,all_reject
329.33236,4.6865,-2669.34,3392529.2,6.960877387569182,9.795599204959212,0.1374620983705493,0.11,0.11290357278564138,0,0,0,0,all_reject
324.31783,4.996,-2098.12,3393098.87,0.5191266522983381,1.4044979750028463,0.9398743895592185,0.08,0.7881479966511135,1,0,1,2,majority_accept
324.31717,4.9909,-2099.87,3393097.39,0.498286419058525,1.3279428481215143,0.9400920676687987,0.08,0.7874596442084475,1,0,1,2,majority_accept
324.31652,4.9858,-2095.98,3393101.55,0.5021611032921123,1.3591049081243998,0.9396683732809077,0.08,0.78900315065975,1,0,1,2,majority_accept
324.31587,4.9807,-2098.16,3393099.64,0.5152866217141293,1.338043656797147,0.9399064095097182,0.08,0.7881791370248509,1,0,1,2,majority_accept
324.31522,4.9756,-2098.2,3393099.87,0.5966481357102501,2.1364968956042705,0.9394151483026318,0.07,0.7870002908843567,1,0,1,2,majority_accept
324.31457,4.9705,-2100.67,3393097.67,0.6000598814757281,2.0098050761607125,0.9397805832619994,0.07,0.7864748846310862,1,0,1,2,majority_accept
324.31392,4.9654,-2099.56,3393099.04,0.5551623437048501,2.022416374407306,0.939657921277201,0.07,0.7869906013998658,1,0,1,2,majority_accept
324.31327,4.9603,-2100.1,3393098.78,0.5759035229267179,2.364400091097479,0.9393902160047629,0.07,0.78547179924077,1,0,1,2,majority_accept
324.31261,4.9552,-2103.85,3393095.29,0.6695910362488314,3.6888768000373897,0.9367195993681708,0.085,0.7728652018015482,1,0,1,2,majority_accept
324.31196,4.9501,-2104.16,3393095.26,0.85035214135349,5.27571732570622,0.921183429332464,0.08,0.7469445456645372,1,0,1,2,majority_accept
324.31131,4.945,-2104.71,3393094.98,1.1191633140563662,6.6093522470208494,0.8737087522096446,0.08,0.7141899427628062,1,0,1,2,majority_accept
324.31066,4.9399,-2101.76,3393098.2,1.43109098425922,7.422127918433825,0.8107222059236371,0.08,0.6884608855598288,1,0,1,2,majority_accept
324.31004,4.9348,-2098.7,3393101.52,1.555178244845256,7.21944551833627,0.8290220606334024,0.08,0.6920915245462168,1,0,1,2,majority_accept
324.30936,4.9297,-2088.94,3393111.54,1.5157892658800192,7.470413499801645,0.8047687226828011,0.08,0.6899142283291757,1,0,1,2,majority_accept
324.30868,4.9246,-2083.52,3393117.22,1.354618058892161,7.943669870551264,0.7518703424848452,0.08,0.6820123441674388,1,0,1,2,majority_accept
324.308,4.9195,-2082.64,3393118.36,1.1438760635206315,7.964952549818281,0.7492513893693733,0.08,0.6851153017699926,1,0,1,2,majority_accept
324.30732,4.9145,-2081.04,3393120.22,1.1151237530074596,6.724609097449998,0.8644100093528306,0.08,0.7202566514065708,1,0,1,2,majority_accept
324.30664,4.9094,-2080.23,3393121.29,1.0814507561890327,5.841024240892996,0.9047470630823539,0.08,0.7418349421848134,1,0,1,2,majority_accept
324.30597,4.9043,-2080.92,3393120.86,0.8640558006394394,3.748089953532494,0.9340095862934168,0.085,0.7797034185266227,1,0,1,2,majority_accept
324.30529,4.8992,-2080.13,3393121.92,0.7313157917317901,2.19481123022227,0.9374139265087486,0.07,0.7933769016087127,1,0,1,2,majority_accept
324.30461,4.8941,-2078.05,3393124.26,0.674840177251155,1.6071765621452718,0.9376116501682418,0.075,0.7958086030449247,1,0,1,2,majority_accept
324.30393,4.8891,-2074.25,3393128.32,0.6622163341243651,1.2614421360050745,0.937350624791233,0.08,0.7971820690233442,1,0,1,2,majority_accept
324.30325,4.884,-2069.04,3393133.79,0.6605310856555012,1.2637789884889048,0.9367769178078071,0.08,0.7991364573458736,1,0,1,2,majority_accept
324.30257,4.8789,-2068.27,3393134.82,0.5871467394004654,1.3720895201128318,0.9366567444874458,0.08,0.7998510202037603,1,0,1,2,majority_accept
324.30189,4.8738,-2065.86,3393137.49,0.5417036950468349,1.277367547516016,0.93643108341997,0.08,0.8007710178740407,1,0,1,2,majority_accept
324.30122,4.8687,-2064.98,3393138.64,0.4644413681218843,1.2050771893389156,0.9363655280334419,0.08,0.801043715897413,1,0,1,2,majority_accept
324.30054,4.8636,-2063.46,3393140.42,0.4013630550303149,0.904432493792108,0.9362913138356982,0.08,0.8007929950162409,1,0,1,2,majority_accept
324.29986,4.8586,-2062.58,3393141.56,0.3559148147470243,0.7896595709370398,0.9362239989753454,0.08,0.8005772992404191,1,0,1,2,majority_accept
324.29918,4.8535,-2061.8,3393142.6,0.3678600460826344,1.0229255134369877,0.9360757275396036,0.08,0.8016806226736218,1,0,1,2,majority_accept
324.2985,4.8484,-2060.17,3393144.49,0.3817988787806783,1.281495068135489,0.9358068634205705,0.08,0.8028204726403126,1,0,1,2,majority_accept
324.29782,4.8433,-2058.93,3393145.99,0.403383417494509,1.6021614045315815,0.9355243408816241,0.075,0.8034334633303687,1,0,1,2,majority_accept
324.29715,4.8382,-2056.93,3393148.25,0.4267618736480545,1.5982508337146066,0.935300257028693,0.075,0.8042464308765412,1,0,1,2,majority_accept
324.29646,4.8332,-2060.7,3393144.74,0.4866420340316111,1.7786715036631204,0.9356167103619876,0.07,0.8027902741790571,1,0,1,2,majority_accept
324.29579,4.8281,-2058.33,3393147.36,0.5437156807676369,1.7863032982988662,0.9353419783285382,0.07,0.8036343646559859,1,0,1,2,majority_accept
324.29511,4.823,-2056.15,3393149.79,0.5964675401818945,1.5998537795315242,0.9351982271811154,0.075,0.8045355834691751,1,0,1,2,majority_accept
324.29443,4.8179,-2053.27,3393152.93,0.6397663021434308,1.4638531915605797,0.9349347506380223,0.08,0.8054567665038723,1,0,1,2,majority_accept
324.29375,4.8128,-2048.67,3393157.78,0.6688167126384934,1.3986979601501406,0.9344380954910346,0.08,0.8069512671338093,1,0,1,2,majority_accept
324.29239,4.8027,-2048.31,3393158.65,0.8500549242761114,2.0535956685796464,0.9339830221606842,0.07,0.8048510770932361,1,0,1,2,majority_accept
324.29171,4.7976,-2047.64,3393159.57,0.8635540094135455,2.340461139091611,0.9336349246599934,0.07,0.8038938967462635,1,0,1,2,majority_accept
324.29103,4.7925,-2041.65,3393165.82,0.9870953070004151,2.2023907238390827,0.9330660933342775,0.07,0.8049678546569634,1,0,1,2,majority_accept
324.29036,4.7874,-2034.84,3393172.88,1.119591026692191,2.107382809138465,0.9323330993248724,0.07,0.8054051282315897,1,0,1,2,majority_accept
324.289,4.7773,-2030.56,3393177.67,1.1956708503971492,2.2896306989221147,0.9316414849432666,0.07,0.804723104659717,1,0,1,2,majority_accept
324.28832,4.7722,-2030.13,3393178.36,1.195148900181489,2.7099136504808063,0.9310565496155654,0.08,0.8027285923259974,1,0,1,2,majority_accept
324.28764,4.7671,-2025.85,3393182.89,1.202936930266746,2.381717967461702,0.930987664340664,0.07,0.8058250023940478,1,0,1,2,majority_accept
324.28696,4.762,-2014.58,3393194.41,1.1607284072393436,2.370801133336274,0.9296740481723765,0.07,0.8105682728112351,1,0,1,2,majority_accept
324.28628,4.757,-2008.45,3393200.8,1.0798613316788763,2.3127106893806624,0.9290204998658119,0.07,0.8144341411218605,1,0,1,2,majority_accept
324.2856,4.7519,-2006.95,3393202.55,0.9442559470292278,2.3882685879968326,0.9287858799616142,0.07,0.8167723684957106,1,0,1,2,majority_accept
324.28492,4.7468,-2004.18,3393205.58,0.7376750126056832,2.805323854077952,0.9278986219628639,0.08,0.8174007836141365,1,0,1,2,majority_accept
324.28425,4.7417,-1999.59,3393210.42,0.6351066592078749,2.431993138107166,0.9278819874907056,0.07,0.8218054512563396,1,0,1,2,majority_accept
324.28357,4.7366,-2001.3,3393208.96,0.6409760453587175,2.2117761406418546,0.9283232124473245,0.07,0.8222549794834649,1,0,1,2,majority_accept
324.28286,4.7316,-2000.16,3393210.34,0.6905185550101451,2.297637525898861,0.9280938501262469,0.07,0.8220362669887336,1,0,1,2,majority_accept
324.28221,4.7265,-1992.87,3393217.88,0.6933002543838804,2.6314411053993862,0.9267896066689189,0.075,0.8226361962148353,1,0,1,2,majority_accept
324.28156,4.7214,-1992.42,3393218.57,0.7416325942177003,2.494558146450051,0.926911667806879,0.07,0.8232826312866234,1,0,1,2,majority_accept
324.28091,4.7163,-1988.62,3393222.62,0.6594435566303875,3.3239393435411784,0.9248401018587856,0.08,0.8186405249052556,1,0,1,2,majority_accept
324.28026,4.7112,-1985.91,3393225.58,0.5038991529015208,4.041603059030732,0.9215504392888757,0.08,0.8113339461662216,1,0,1,2,majority_accept
324.27961,4.7061,-1984.34,3393227.39,0.3479764168961378,3.499369273614329,0.9237864025693001,0.085,0.8180990757638074,1,0,1,2,majority_accept
324.27896,4.701,-1980.47,3393231.51,0.2469897702045863,3.304395155845781,0.9239061402016634,0.08,0.8207122739763861,1,0,1,2,majority_accept
324.27766,4.6908,-1984.02,3393228.45,0.1068008569294987,2.6500565013844004,0.9257001985899687,0.085,0.8236151779617692,1,0,1,2,majority_accept
324.277,4.6857,-1986.58,3393226.14,0.1741257766154828,2.509038405743079,0.9262096591564262,0.075,0.824471087872497,1,0,1,2,majority_accept
324.27635,4.6806,-1985.29,3393227.67,0.3429869954926634,1.7029351459108133,0.9267431774323596,0.075,0.829052309513722,1,0,1,2,majority_accept
324.2757,4.6755,-1984.86,3393228.35,0.4516623191464837,1.5712272443494435,0.9267526805244262,0.075,0.8296586750705531,1,0,1,2,majority_accept
324.27505,4.6704,-1983.56,3393229.9,0.5242210184017645,1.267102572968719,0.9267149284492677,0.08,0.8300024699526056,1,0,1,2,majority_accept
324.2744,4.6653,-1981.69,3393232.01,0.6070849468149644,1.4273190655428507,0.9264089411965646,0.08,0.8305346966121662,1,0,1,2,majority_accept
324.27375,4.6602,-1978.57,3393235.38,0.6456899624188858,1.255584152341594,0.9260797717466631,0.08,0.8312390245115798,1,0,1,2,majority_accept
324.2731,4.6551,-1976.25,3393237.94,0.6566993312104104,1.3500951789537865,0.925748964482492,0.08,0.8320342707678212,1,0,1,2,majority_accept
324.27245,4.65,-1973.94,3393240.5,0.6815628924153344,1.280082265558072,0.9254798618948993,0.08,0.8325727122363932,1,0,1,2,majority_accept
324.2718,4.6449,-1972.23,3393242.45,0.699567784881461,1.208371841970686,0.9252857400626491,0.08,0.8329180247168666,1,0,1,2,majority_accept
324.27115,4.6399,-1972.44,3393242.49,0.6364645871056236,1.2339482778171749,0.9253102836063654,0.08,0.8332856925997031,1,0,1,2,majority_accept
324.27049,4.6348,-1968.38,3393246.8,0.6986998354418176,1.6069021463872908,0.9246241207936785,0.075,0.8343530345521022,1,0,1,2,majority_accept
324.26985,4.6297,-1965.62,3393249.8,0.795117679687513,1.506135387746925,0.9243067701439084,0.075,0.8344742565524012,1,0,1,2,majority_accept
324.2692,4.6246,-1963.18,3393252.48,0.8130680492960017,1.6519092603972123,0.9239165449213802,0.075,0.8350028400008674,1,0,1,2,majority_accept
324.26855,4.6195,-1957.17,3393258.73,0.8810455152584049,1.964771893934456,0.9229289487908865,0.07,0.8355568005771066,1,0,1,2,majority_accept
324.2679,4.6144,-1953.71,3393262.42,1.1002505201221864,2.7200872040979607,0.9216055864251841,0.08,0.8298030480450707,1,0,1,2,majority_accept
324.26724,4.6093,-1951.26,3393265.11,1.2711446670276658,3.0501811052988077,0.9206255096124698,0.08,0.8245197860087036,1,0,1,2,majority_accept
324.26659,4.6042,-1947.46,3393269.15,1.45201463463361,3.1795723391168207,0.9197507581585918,0.08,0.8198033356464395,1,0,1,2,majority_accept
324.26594,4.5991,-1941.38,3393275.47,1.5796625253919103,3.256345359655087,0.9186765155932564,0.08,0.8169645790117732,1,0,1,2,majority_accept
324.26529,4.594,-1939.8,3393277.28,1.5801518890303523,3.540800288149501,0.9175980200027947,0.085,0.8146669610873559,1,0,1,2,majority_accept
324.26464,4.5889,-1934.35,3393282.97,1.6221174180929587,3.8032259343831063,0.915794390286022,0.08,0.8119461558113146,1,0,1,2,majority_accept
324.26399,4.5838,-1930.21,3393287.35,1.7132264012192748,4.382879837050837,0.9116433441299369,0.08,0.802365767306119,1,0,1,2,majority_accept
324.26334,4.5787,-1923.35,3393294.45,1.8140076357847983,4.517656370634163,0.9094806510059158,0.08,0.7985566760226758,1,0,1,2,majority_accept
324.26269,4.5736,-1927.03,3393291.01,2.148250609246668,4.928905689979599,0.9049331925350005,0.08,0.7767306154280093,1,0,1,2,majority_accept
324.26204,4.5685,-1922.74,3393295.54,2.428017557270113,4.714281217512235,0.9061999867200707,0.08,0.7670158318916829,1,0,1,2,majority_accept
324.26139,4.5634,-1914.45,3393304.06,2.272071806058906,4.658956261520887,0.9061302446680571,0.08,0.7783551834927496,1,0,1,2,majority_accept
324.26074,4.5583,-1908.29,3393310.46,2.169991892308567,5.4586604701409325,0.8932225922337703,0.08,0.7714039325192106,1,0,1,2,majority_accept
324.26009,4.5532,-1896.2,3393322.79,1.640982439341011,7.349481838369146,0.7955585103848457,0.08,0.7511165993015463,1,0,1,2,majority_accept
324.25944,4.5481,-1894.19,3393325.04,1.1602271642451365,7.562767886671835,0.7749976152193583,0.08,0.7567044411088434,1,0,1,2,majority_accept
324.25879,4.543,-1895.34,3393324.13,0.9124958451088432,7.482974941217579,0.7831188387779061,0.08,0.76180360816403,1,0,1,2,majority_accept
324.25748,4.5328,-1896.94,3393323.0,0.7885241399818861,6.426397380415711,0.8597599507165107,0.08,0.7908466604088688,1,0,1,2,majority_accept
324.25619,4.5226,-1903.08,3393317.32,0.6465896692729199,7.599435525183286,0.7723855907842347,0.08,0.7577319181129718,1,0,1,2,majority_accept
324.25551,4.5176,-1907.05,3393313.58,0.4489741555725804,7.998252479867757,0.7279857200987075,0.08,0.7440270421258226,1,0,1,2,majority_accept
324.25483,4.5125,-1903.28,3393317.58,0.3254032011248001,7.772193434521527,0.7538786132307437,0.08,0.7511396243110232,1,0,1,2,majority_accept
324.25415,4.5074,-1904.24,3393316.85,0.2757654500761276,7.188405409928766,0.8108747153558584,0.08,0.7677342879949578,1,0,1,2,majority_accept
324.25347,4.5023,-1907.87,3393313.45,0.5631284511495269,6.760174682500987,0.8425392780206393,0.08,0.780144747249665,1,0,1,2,majority_accept
324.25279,4.4973,-1903.96,3393317.59,0.873073910848951,6.023149889349562,0.8776767317901487,0.08,0.7981590017874133,1,0,1,2,majority_accept
324.25212,4.4922,-1906.11,3393315.67,1.2282431010563362,4.947652485647273,0.9026798030586298,0.08,0.8141408286809587,1,0,1,2,majority_accept
324.25144,4.4871,-1902.67,3393319.34,1.2111368016809736,3.167256593089376,0.9137808234292776,0.075,0.839241020494191,1,0,1,2,majority_accept
324.25076,4.482,-1902.23,3393320.01,1.2062789709051642,3.068140847013597,0.9139477294523067,0.075,0.8403425997123897,1,0,1,2,majority_accept
324.25008,4.477,-1899.83,3393322.63,1.324945819339541,2.34132720953751,0.9146978161099033,0.065,0.8427877596805988,1,0,1,2,majority_accept
324.2494,4.4719,-1905.06,3393317.63,1.0432787432772483,2.4726352557530067,0.9153692204445416,0.065,0.8468760704204094,1,0,1,2,majority_accept
324.24872,4.4668,-1903.02,3393319.9,0.8246864513159994,2.3162898369103107,0.91529732424238,0.065,0.8512626856418154,1,0,1,2,majority_accept
324.24804,4.4617,-1900.54,3393322.61,0.6469932731632866,2.5179642578023858,0.9147387351714092,0.065,0.8523010992086549,1,0,1,2,majority_accept
324.24737,4.4567,-1896.15,3393327.23,0.4051430237741324,3.1310292676893083,0.9130712448650337,0.075,0.8491937017923875,1,0,1,2,majority_accept
324.24669,4.4516,-1893.26,3393330.35,0.2425771373209603,3.476872590181354,0.9117132624826237,0.08,0.8455886946228724,1,0,1,2,majority_accept
324.24601,4.4465,-1894.37,3393329.47,0.4864125691665693,4.0674254734670665,0.9092444304044606,0.08,0.8390689583748199,1,0,1,2,majority_accept
324.24533,4.4414,-1891.17,3393332.9,1.0149227806995058,5.361904171101466,0.8938056647663049,0.08,0.8143382711455658,1,0,1,2,majority_accept
324.24465,4.4364,-1891.57,3393332.73,1.4668127045582675,6.21886300747706,0.8682755276663647,0.08,0.786428126788038,1,0,1,2,majority_accept
324.24397,4.4313,-1896.27,3393328.26,1.7453797669641826,6.138774302592127,0.8719643397080578,0.08,0.7785129498311617,1,0,1,2,majority_accept
324.24329,4.4262,-1886.09,3393338.66,1.848055760373702,6.541846071674756,0.8519172591358495,0.08,0.7680853926592698,1,0,1,2,majority_accept
324.24261,4.4211,-1873.87,3393351.1,1.7699080166819787,6.916314729776325,0.8273389032989102,0.08,0.7646424942558743,1,0,1,2,majority_accept
324.24193,4.4161,-1864.85,3393360.34,1.5087185053236056,8.310197189218055,0.6835985339660464,0.08,0.7352629547565315,1,0,1,2,majority_accept
324.24126,4.411,-1854.64,3393370.77,1.284123778137224,8.070409447462024,0.7130552228120047,0.08,0.7499094414878341,1,0,1,2,majority_accept
324.24058,4.4059,-1870.93,3393354.7,1.1019611386418393,7.012385747608292,0.8203525373899707,0.08,0.7795346312817968,1,0,1,2,majority_accept
324.2399,4.4008,-1873.5,3393352.36,1.0100990170128576,5.554029806307381,0.8871459322889135,0.08,0.8152130204702861,1,0,1,2,majority_accept
324.23922,4.3958,-1871.81,3393354.27,1.3017547874868471,4.631048018959959,0.9015022475757934,0.08,0.8272244520179284,1,0,1,2,majority_accept
324.23854,4.3907,-1871.36,3393354.94,1.2452675097191634,3.8232939326316218,0.9070671790138614,0.08,0.8401709643228337,1,0,1,2,majority_accept
324.23786,4.3856,-1869.33,3393357.19,1.575809199290599,3.660802095273357,0.9073011046623893,0.08,0.833407325438092,1,0,1,2,majority_accept
324.23718,4.3805,-1871.54,3393355.2,1.717646306600043,3.5077359049382406,0.9080733227434278,0.08,0.8295601952472578,1,0,1,2,majority_accept
324.23651,4.3755,-1876.29,3393350.67,1.746382895549261,2.3434124953231548,0.9110597018472334,0.065,0.8357106694917722,1,0,1,2,majority_accept
324.23583,4.3704,-1879.11,3393348.07,1.8396050600526237,1.7279815652942894,0.911863940524801,0.07,0.8327721684668674,1,0,1,2,majority_accept
324.23515,4.3653,-1885.35,3393342.05,1.731389414170324,2.2281213044261747,0.912501096575767,0.065,0.8344805226760289,1,0,1,2,majority_accept
324.23447,4.3602,-1891.62,3393336.0,1.3455360011751307,4.013657673051447,0.9089930188512028,0.08,0.830319041154692,1,0,1,2,majority_accept
324.23379,4.3552,-1896.44,3393331.4,2.1381784881760586,9.887499304151032,0.465067383083245,0.08,0.6584735530500375,0,0,1,1,minority_accept
324.23311,4.3501,-1902.73,3393325.34,1.9812933191568043,10.52843830921717,0.38422190734467293,0.08,0.6411327275877152,0,0,1,1,minority_accept
324.23244,4.345,-1906.67,3393321.62,1.5986906413712532,11.431087145996534,0.288974814700188,0.085,0.6186644356339996,0,0,1,1,minority_accept
