long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,source_file
300.10395,-13.4708,-4660.67,3390080.26,,,too_rough.csv
300.10326,-13.4657,-4655.64,3390086.03,,,too_rough.csv
300.10257,-13.4606,-4660.59,3390081.82,,,too_rough.csv
300.10188,-13.4555,-4706.72,3390036.42,,,too_rough.csv
300.10119,-13.4504,-4696.87,3390047.01,,,too_rough.csv
300.1005,-13.4453,-4664.05,3390080.56,,,too_rough.csv
300.09981,-13.4402,-4650.93,3390094.42,,,too_rough.csv
300.09912,-13.4351,-4659.16,3390086.93,,,too_rough.csv
300.09843,-13.43,-4693.87,3390052.95,,,too_rough.csv
300.09774,-13.4249,-4702.66,3390044.9,,,too_rough.csv
300.09705,-13.4198,-4672.53,3390075.77,,,too_rough.csv
300.09636,-13.4147,-4645.41,3390103.62,,,too_rough.csv
300.09567,-13.4096,-4658.51,3390091.26,,,too_rough.csv
300.09498,-13.4045,-4656.84,3390093.67,,,too_rough.csv
300.09427,-13.3993,-4703.11,3390048.15,,,too_rough.csv
300.09358,-13.3942,-4723.22,3390028.78,,,too_rough.csv
300.09289,-13.3891,-4731.41,3390021.34,,,too_rough.csv
300.09219,-13.384,-4744.6,3390008.89,,,too_rough.csv
300.0915,-13.3789,-4746.53,3390007.7,,,too_rough.csv
300.09081,-13.3738,-4726.11,3390028.86,,,too_rough.csv
300.09012,-13.3687,-4679.64,3390076.07,,,too_rough.csv
300.08942,-13.3636,-4723.35,3390033.12,,,too_rough.csv
300.08873,-13.3584,-4715.5,3390041.71,,,too_rough.csv
300.08804,-13.3533,-4756.99,3390000.96,,,too_rough.csv
300.08735,-13.3482,-4791.86,3389966.83,,,too_rough.csv
300.08665,-13.3431,-4811.47,3389947.96,,,too_rough.csv
300.08596,-13.338,-4811.09,3389949.09,,,too_rough.csv
300.08527,-13.3329,-4811.2,3389949.73,,,too_rough.csv
300.08458,-13.3278,-4804.2,3389957.47,,,too_rough.csv
300.08388,-13.3227,-4777.18,3389985.23,,,too_rough.csv
300.08319,-13.3176,-4778.63,3389984.52,,,too_rough.csv
300.0825,-13.3124,-4783.23,3389980.67,,,too_rough.csv
300.0818,-13.3073,-4778.97,3389985.67,,,too_rough.csv
300.08041,-13.2971,-4775.71,3389990.42,,,too_rough.csv
300.07972,-13.292,-4773.92,3389992.96,,,too_rough.csv
300.07903,-13.2869,-4770.43,3389997.2,,,too_rough.csv
300.07835,-13.2818,-4760.44,3390007.94,,,too_rough.csv
300.07766,-13.2767,-4732.74,3390036.39,,,too_rough.csv
300.07697,-13.2716,-4624.51,3390145.36,,,too_rough.csv
300.07628,-13.2665,-4560.18,3390210.44,,,too_rough.csv
300.07559,-13.2614,-4421.06,3390350.31,,,too_rough.csv
300.0749,-13.2563,-4324.41,3390447.71,,,too_rough.csv
300.07421,-13.2512,-4208.04,3390564.83,,,too_rough.csv
300.07352,-13.2461,-4078.17,3390695.44,,,too_rough.csv
300.07283,-13.241,-3956.7,3390817.66,,,too_rough.csv
300.07215,-13.2359,-3933.81,3390841.3,,,too_rough.csv
300.07146,-13.2308,-3905.67,3390870.19,,,too_rough.csv
300.07077,-13.2257,-3882.71,3390893.9,,,too_rough.csv
300.07008,-13.2206,-3831.81,3390945.54,,,too_rough.csv
300.06939,-13.2155,-3746.55,3391031.55,,,too_rough.csv
300.0687,-13.2104,-3679.95,3391098.9,,,too_rough.csv
300.06801,-13.2052,-3617.89,3391161.71,,,too_rough.csv
300.06733,-13.2001,-3574.51,3391205.84,,,too_rough.csv
300.06668,-13.1951,-3537.46,3391243.63,,,too_rough.csv
300.06599,-13.19,-3510.16,3391271.68,,,too_rough.csv
300.06531,-13.1849,-3477.44,3391305.16,,,too_rough.csv
300.06463,-13.1798,-3407.47,3391375.88,,,too_rough.csv
300.06394,-13.1747,-3365.56,3391418.54,,,too_rough.csv
300.06326,-13.1696,-3300.33,3391484.52,,,too_rough.csv
300.06258,-13.1645,-3249.58,3391536.03,,,too_rough.csv
300.0619,-13.1594,-3189.55,3391596.81,,,too_rough.csv
300.06121,-13.1543,-3097.16,3391689.95,,,too_rough.csv
300.06053,-13.1492,-2999.84,3391788.02,,,too_rough.csv
300.05984,-13.1441,-2911.47,3391877.15,,,too_rough.csv
300.05916,-13.139,-2786.06,3392003.31,,,too_rough.csv
300.05848,-13.1339,-2742.7,3392047.42,,,too_rough.csv
300.05779,-13.1288,-2684.35,3392106.52,,,too_rough.csv
300.05711,-13.1237,-2597.56,3392194.07,,,too_rough.csv
300.05643,-13.1186,-2469.12,3392323.26,,,too_rough.csv
300.05574,-13.1135,-2318.98,3392474.15,,,too_rough.csv
300.05506,-13.1084,-2152.17,3392641.71,,,too_rough.csv
300.05437,-13.1033,-1942.77,3392851.87,,,too_rough.csv
300.05369,-13.0982,-1855.85,3392939.54,,,too_rough.csv
300.05302,-13.0931,-1722.01,3393074.13,,,too_rough.csv
300.05233,-13.0881,-1569.13,3393227.77,,,too_rough.csv
300.05165,-13.083,-1424.93,3393372.72,,,too_rough.csv
300.05096,-13.0779,-1247.76,3393550.65,,,too_rough.csv
300.05027,-13.0728,-1098.76,3393700.41,,,too_rough.csv
300.04958,-13.0677,-919.25,3393880.68,,,too_rough.csv
300.04889,-13.0626,-742.81,3394057.88,,,too_rough.csv
300.0482,-13.0575,-562.65,3394238.79,,,too_rough.csv
300.04751,-13.0524,-382.55,3394419.65,,,too_rough.csv
300.04682,-13.0473,-276.13,3394526.83,,,too_rough.csv
300.04613,-13.0422,-121.17,3394682.55,,,too_rough.csv
300.04545,-13.0371,48.24,3394852.72,,,too_rough.csv
300.04476,-13.032,229.39,3395034.62,,,too_rough.csv
300.04407,-13.0269,263.05,3395069.04,,,too_rough.csv
300.04338,-13.0218,197.69,3395004.44,,,too_rough.csv
300.0427,-13.0167,144.75,3394952.26,,,too_rough.csv
300.04201,-13.0116,151.01,3394959.28,,,too_rough.csv
300.04132,-13.0065,149.19,3394958.21,,,too_rough.csv
300.04064,-13.0014,151.79,3394961.57,,,too_rough.csv
300.99813,-13.0011,-2401.4,3392385.31,,,too_rough.csv
300.99744,-13.0062,-2332.25,3392453.71,,,too_rough.csv
300.99675,-13.0113,-2202.0,3392583.21,,,too_rough.csv
300.99607,-13.0164,-2320.17,3392464.29,,,too_rough.csv
300.99538,-13.0215,-2514.0,3392269.71,,,too_rough.csv
300.99469,-13.0266,-2690.78,3392092.18,,,too_rough.csv
300.994,-13.0317,-2782.73,3391999.48,,,too_rough.csv
300.99331,-13.0368,-2829.85,3391951.61,,,too_rough.csv
300.99263,-13.0419,-2863.39,3391917.32,,,too_rough.csv
300.99194,-13.047,-2898.1,3391881.86,,,too_rough.csv
300.99125,-13.0521,-2926.36,3391852.86,,,too_rough.csv
300.99056,-13.0572,-2994.69,3391783.78,,,too_rough.csv
300.98988,-13.0623,-3059.12,3391718.6,,,too_rough.csv
300.98919,-13.0674,-3243.35,3391533.62,,,too_rough.csv
300.9885,-13.0725,-3405.01,3391371.21,,,too_rough.csv
300.98781,-13.0776,-3564.17,3391211.3,,,too_rough.csv
300.98712,-13.0827,-3697.52,3391077.2,,,too_rough.csv
300.98644,-13.0878,-3789.66,3390984.31,,,too_rough.csv
300.98575,-13.0929,-3871.37,3390901.85,,,too_rough.csv
300.98506,-13.098,-4011.45,3390761.02,,,too_rough.csv
300.98438,-13.1031,-4222.93,3390548.81,,,too_rough.csv
300.98369,-13.1082,-4405.63,3390365.37,,,too_rough.csv
300.983,-13.1133,-4516.58,3390253.67,,,too_rough.csv
300.98231,-13.1184,-4591.05,3390178.46,,,too_rough.csv
300.98162,-13.1235,-4656.44,3390112.32,,,too_rough.csv
300.98094,-13.1286,-4742.09,3390025.93,,,too_rough.csv
300.98025,-13.1337,-4811.95,3389955.33,,,too_rough.csv
300.97956,-13.1388,-4863.85,3389902.68,,,too_rough.csv
300.97888,-13.144,-4900.85,3389864.94,,,too_rough.csv
300.97819,-13.1491,-4922.21,3389842.83,,,too_rough.csv
300.9775,-13.1542,-4945.39,3389818.91,,,too_rough.csv
300.97681,-13.1593,-4953.09,3389810.46,,,too_rough.csv
300.97613,-13.1644,-4957.4,3389805.41,,,too_rough.csv
300.97544,-13.1695,-4943.09,3389818.97,,,too_rough.csv
300.97475,-13.1746,-4900.64,3389860.68,,,too_rough.csv
300.97407,-13.1798,-4834.53,3389926.05,,,too_rough.csv
300.97338,-13.1849,-4852.19,3389907.64,,,too_rough.csv
300.97269,-13.19,-4879.94,3389879.15,,,too_rough.csv
300.972,-13.1951,-4893.97,3389864.37,,,too_rough.csv
300.97132,-13.2002,-4915.96,3389841.64,,,too_rough.csv
300.97062,-13.2053,-4933.76,3389823.09,,,too_rough.csv
300.96994,-13.2105,-4925.54,3389830.57,,,too_rough.csv
300.96925,-13.2156,-4923.4,3389831.97,,,too_rough.csv
300.96857,-13.2207,-4924.34,3389830.29,,,too_rough.csv
300.96788,-13.2258,-4914.94,3389838.96,,,too_rough.csv
300.96719,-13.2309,-4908.75,3389844.41,,,too_rough.csv
300.96651,-13.236,-4910.19,3389842.23,,,too_rough.csv
300.96582,-13.2411,-4891.55,3389860.13,,,too_rough.csv
300.96514,-13.2462,-4866.99,3389883.96,,,too_rough.csv
300.96445,-13.2513,-4821.7,3389928.51,,,too_rough.csv
300.96377,-13.2565,-4768.37,3389981.1,,,too_rough.csv
300.96308,-13.2616,-4786.41,3389962.32,,,too_rough.csv
300.96239,-13.2667,-4766.69,3389981.31,,,too_rough.csv
300.96171,-13.2718,-4748.4,3389998.86,,,too_rough.csv
300.96102,-13.2769,-4738.87,3390007.65,,,too_rough.csv
300.96034,-13.282,-4644.65,3390101.13,,,too_rough.csv
300.95965,-13.2871,-4538.38,3390206.67,,,too_rough.csv
300.95896,-13.2923,-4513.7,3390230.61,,,too_rough.csv
300.95828,-13.2974,-4537.94,3390205.63,,,too_rough.csv
300.95759,-13.3025,-4526.9,3390215.93,,,too_rough.csv
300.95693,-13.3075,-4506.86,3390235.25,,,too_rough.csv
300.95624,-13.3126,-4409.64,3390331.74,,,too_rough.csv
300.95556,-13.3177,-4304.39,3390436.26,,,too_rough.csv
300.95488,-13.3228,-4317.04,3390422.88,,,too_rough.csv
300.9542,-13.3279,-4387.49,3390351.7,,,too_rough.csv
300.95352,-13.333,-4358.02,3390380.44,,,too_rough.csv
300.95284,-13.3381,-4329.97,3390407.76,,,too_rough.csv
300.95216,-13.3432,-4241.31,3390495.69,,,too_rough.csv
300.95148,-13.3483,-4175.26,3390561.01,,,too_rough.csv
300.95079,-13.3534,-4189.94,3390545.6,,,too_rough.csv
300.94943,-13.3636,-4202.74,3390531.35,,,too_rough.csv
300.94875,-13.3687,-4176.51,3390556.85,,,too_rough.csv
300.94807,-13.3738,-4121.95,3390610.68,,,too_rough.csv
300.94739,-13.3789,-4076.89,3390655.01,,,too_rough.csv
300.94671,-13.384,-4047.82,3390683.35,,,too_rough.csv
300.94602,-13.3891,-4052.35,3390678.09,,,too_rough.csv
300.94534,-13.3942,-4060.66,3390669.05,,,too_rough.csv
300.94466,-13.3993,-4069.8,3390659.18,,,too_rough.csv
300.94398,-13.4044,-4080.88,3390647.37,,,too_rough.csv
300.9433,-13.4095,-4064.59,3390662.94,,,too_rough.csv
300.94262,-13.4146,-4137.24,3390589.57,,,too_rough.csv
300.94194,-13.4197,-4190.96,3390535.13,,,too_rough.csv
300.94126,-13.4248,-4186.95,3390538.42,,,too_rough.csv
300.94057,-13.4299,-4211.92,3390512.72,,,too_rough.csv
300.93989,-13.435,-4248.57,3390475.35,,,too_rough.csv
300.93921,-13.4401,-4352.71,3390370.49,,,too_rough.csv
300.93852,-13.4452,-4354.55,3390367.93,,,too_rough.csv
300.93784,-13.4503,-4393.22,3390328.53,,,too_rough.csv
300.93716,-13.4554,-4384.54,3390336.49,,,too_rough.csv
300.93648,-13.4605,-4377.83,3390342.48,,,too_rough.csv
300.9358,-13.4656,-4413.76,3390305.83,,,too_rough.csv
300.93511,-13.4707,-4461.6,3390257.26,,,too_rough.csv
300.93443,-13.4758,-4466.14,3390252.0,,,too_rough.csv
300.93375,-13.4809,-4431.02,3390286.4,,,too_rough.csv
300.93307,-13.486,-4445.96,3390270.74,,,too_rough.csv
300.93238,-13.4911,-4515.46,3390200.51,,,too_rough.csv
300.9317,-13.4962,-4532.91,3390182.34,,,too_rough.csv
300.93102,-13.5013,-4538.22,3390176.31,,,too_rough.csv
300.93034,-13.5064,-4533.32,3390180.49,,,too_rough.csv
300.92965,-13.5116,-4497.54,3390215.55,,,too_rough.csv
300.92896,-13.5167,-4405.86,3390306.51,,,too_rough.csv
300.92828,-13.5218,-4360.25,3390351.4,,,too_rough.csv
300.9276,-13.5269,-4396.39,3390314.55,,,too_rough.csv
300.92691,-13.532,-4444.78,3390265.44,,,too_rough.csv
300.92623,-13.5371,-4547.36,3390162.14,,,too_rough.csv
300.92554,-13.5422,-4579.08,3390129.71,,,too_rough.csv
300.92486,-13.5473,-4563.31,3390144.76,,,too_rough.csv
300.92417,-13.5524,-4481.92,3390225.43,,,too_rough.csv
300.92349,-13.5576,-4472.16,3390234.48,,,too_rough.csv
300.9228,-13.5627,-4515.17,3390190.75,,,too_rough.csv
300.92212,-13.5678,-4527.82,3390177.39,,,too_rough.csv
300.92144,-13.5729,-4504.36,3390200.13,,,too_rough.csv
300.92075,-13.578,-4458.48,3390245.29,,,too_rough.csv
300.92007,-13.5831,-4392.3,3390310.76,,,too_rough.csv
300.91938,-13.5882,-4339.26,3390363.08,,,too_rough.csv
300.9187,-13.5933,-4339.37,3390362.25,,,too_rough.csv
300.91801,-13.5984,-4438.58,3390262.33,,,too_rough.csv
300.91733,-13.6035,-4512.24,3390187.95,,,too_rough.csv
300.91665,-13.6086,-4518.47,3390181.0,,,too_rough.csv
300.91529,-13.6189,-4473.23,3390224.81,,,too_rough.csv
300.9146,-13.624,-4451.53,3390245.8,,,too_rough.csv
300.91392,-13.6291,-4426.1,3390270.53,,,too_rough.csv
300.91323,-13.6342,-4385.63,3390310.29,,,too_rough.csv
300.91254,-13.6393,-4335.19,3390360.02,,,too_rough.csv
300.91186,-13.6444,-4290.18,3390404.32,,,too_rough.csv
300.91117,-13.6495,-4238.81,3390454.98,,,too_rough.csv
300.91048,-13.6547,-4323.62,3390369.46,,,too_rough.csv
300.9098,-13.6598,-4318.92,3390373.45,,,too_rough.csv
300.90911,-13.6649,-4343.31,3390348.36,,,too_rough.csv
300.90842,-13.67,-4317.56,3390373.4,,,too_rough.csv
300.90774,-13.6751,-4335.22,3390355.03,,,too_rough.csv
300.90705,-13.6802,-4291.82,3390397.72,,,too_rough.csv
300.90636,-13.6853,-4364.81,3390324.02,,,too_rough.csv
300.90568,-13.6904,-4400.83,3390287.29,,,too_rough.csv
300.90499,-13.6955,-4425.92,3390261.49,,,too_rough.csv
300.9043,-13.7006,-4406.45,3390280.26,,,too_rough.csv
300.90362,-13.7057,-4462.92,3390223.08,,,too_rough.csv
300.90293,-13.7109,-4441.12,3390244.17,,,too_rough.csv
300.90222,-13.716,-4412.83,3390271.74,,,too_rough.csv
300.90153,-13.7211,-4401.24,3390282.63,,,too_rough.csv
300.90083,-13.7262,-4357.77,3390325.4,,,too_rough.csv
300.90014,-13.7313,-4306.32,3390376.15,,,too_rough.csv
300.89945,-13.7364,-4307.39,3390374.38,,,too_rough.csv
300.89876,-13.7415,-4315.63,3390365.44,,,too_rough.csv
300.89806,-13.7466,-4303.7,3390376.67,,,too_rough.csv
300.89737,-13.7517,-4274.84,3390404.82,,,too_rough.csv
300.89668,-13.7568,-4299.36,3390379.6,,,too_rough.csv
300.89598,-13.7619,-4290.47,3390387.79,,,too_rough.csv
300.89529,-13.7671,-4355.88,3390321.68,,,too_rough.csv
300.8946,-13.7722,-4370.24,3390306.62,,,too_rough.csv
300.8939,-13.7773,-4358.11,3390318.05,,,too_rough.csv
300.89252,-13.7875,-4316.41,3390358.34,,,too_rough.csv
300.89183,-13.7926,-4288.17,3390385.88,,,too_rough.csv
300.89113,-13.7977,-4268.56,3390404.79,,,too_rough.csv
300.89044,-13.8028,-4166.46,3390506.19,,,too_rough.csv
300.88975,-13.8079,-3973.93,3390698.02,,,too_rough.csv
300.88906,-13.8131,-3933.73,3390737.52,,,too_rough.csv
300.88835,-13.8182,-3935.05,3390735.49,,,too_rough.csv
300.88766,-13.8233,-3924.85,3390745.0,,,too_rough.csv
300.88697,-13.8284,-3917.01,3390752.15,,,too_rough.csv
300.88628,-13.8335,-3908.89,3390759.57,,,too_rough.csv
300.88559,-13.8386,-3893.69,3390774.08,,,too_rough.csv
300.8849,-13.8437,-3866.18,3390800.89,,,too_rough.csv
300.88421,-13.8488,-3825.92,3390840.46,,,too_rough.csv
300.88352,-13.8539,-3767.01,3390898.68,,,too_rough.csv
300.88283,-13.859,-3700.03,3390964.96,,,too_rough.csv
300.88214,-13.8642,-3594.99,3391069.31,,,too_rough.csv
300.88145,-13.8693,-3451.74,3391211.86,,,too_rough.csv
300.88076,-13.8744,-3322.04,3391340.87,,,too_rough.csv
300.88007,-13.8795,-3186.8,3391475.42,,,too_rough.csv
300.87937,-13.8846,-3050.7,3391610.82,,,too_rough.csv
300.87868,-13.8897,-2916.61,3391744.22,,,too_rough.csv
300.87799,-13.8949,-2779.46,3391880.67,,,too_rough.csv
300.8773,-13.9,-2652.93,3392006.51,,,too_rough.csv
300.87661,-13.9051,-2525.45,3392133.3,,,too_rough.csv
300.87592,-13.9102,-2395.84,3392262.21,,,too_rough.csv
300.87523,-13.9153,-2257.68,3392399.68,,,too_rough.csv
300.87458,-13.9204,-2130.11,3392526.54,,,too_rough.csv
300.8739,-13.9255,-2007.66,3392648.3,,,too_rough.csv
300.87321,-13.9306,-1847.29,3392807.99,,,too_rough.csv
300.87253,-13.9357,-1737.28,3392917.31,,,too_rough.csv
300.87185,-13.9408,-1605.44,3393048.46,,,too_rough.csv
300.87117,-13.9459,-1491.44,3393161.78,,,too_rough.csv
300.87048,-13.951,-1404.06,3393248.47,,,too_rough.csv
300.8698,-13.9562,-1273.59,3393378.25,,,too_rough.csv
300.86912,-13.9613,-1203.21,3393447.95,,,too_rough.csv
300.86844,-13.9664,-1078.77,3393571.7,,,too_rough.csv
300.86776,-13.9715,-957.28,3393692.51,,,too_rough.csv
300.86707,-13.9766,-854.13,3393794.97,,,too_rough.csv
300.86639,-13.9817,-729.98,3393918.44,,,too_rough.csv
300.86571,-13.9868,-802.59,3393845.14,,,too_rough.csv
300.86502,-13.9919,-876.85,3393770.19,,,too_rough.csv
300.86434,-13.997,-917.38,3393728.98,,,too_rough.csv
300.86366,-14.0021,-914.95,3393730.72,,,too_rough.csv
300.86297,-14.0072,-832.77,3393812.22,,,too_rough.csv
300.86229,-14.0123,-677.79,3393966.51,,,too_rough.csv
300.86161,-14.0174,-532.12,3394111.49,,,too_rough.csv
300.86094,-14.0225,-452.97,3394189.95,,,too_rough.csv
300.86026,-14.0276,-334.11,3394308.13,,,too_rough.csv
300.85957,-14.0327,-241.38,3394400.18,,,too_rough.csv
300.85889,-14.0378,-210.16,3394430.72,,,too_rough.csv
300.8582,-14.0429,-177.27,3394462.93,,,too_rough.csv
300.85752,-14.048,-236.64,3394402.89,,,too_rough.csv
300.85683,-14.0531,-297.76,3394341.09,,,too_rough.csv
300.85614,-14.0582,-310.18,3394327.99,,,too_rough.csv
300.85546,-14.0633,-233.65,3394403.84,,,too_rough.csv
300.85477,-14.0684,-123.64,3394513.17,,,too_rough.csv
300.85409,-14.0735,-16.85,3394619.28,,,too_rough.csv
300.8534,-14.0787,86.69,3394722.14,,,too_rough.csv
300.85272,-14.0838,197.03,3394831.8,,,too_rough.csv
300.85203,-14.0889,294.27,3394928.36,,,too_rough.csv
300.85135,-14.094,356.7,3394990.11,,,too_rough.csv
300.85066,-14.0991,450.62,3395083.36,,,too_rough.csv
300.84998,-14.1042,531.64,3395163.7,,,too_rough.csv
300.84929,-14.1093,634.02,3395265.4,,,too_rough.csv
300.84861,-14.1144,729.06,3395359.76,,,too_rough.csv
300.84792,-14.1195,830.42,3395460.44,,,too_rough.csv
300.84721,-14.1247,920.62,3395549.95,,,too_rough.csv
300.84651,-14.1298,1009.86,3395638.52,,,too_rough.csv
300.84582,-14.1349,1104.63,3395732.62,,,too_rough.csv
300.84513,-14.14,1203.07,3395830.38,,,too_rough.csv
300.84443,-14.1451,1300.5,3395927.14,,,too_rough.csv
300.84374,-14.1502,1403.43,3396029.4,,,too_rough.csv
300.84305,-14.1554,1518.96,3396144.26,,,too_rough.csv
300.84235,-14.1605,1641.97,3396266.59,,,too_rough.csv
300.84166,-14.1656,1730.75,3396354.7,,,too_rough.csv
300.84097,-14.1707,1648.37,3396271.65,,,too_rough.csv
300.84027,-14.1758,1541.75,3396164.35,,,too_rough.csv
300.83958,-14.1809,1469.43,3396091.36,,,too_rough.csv
300.83888,-14.186,1407.63,3396028.89,,,too_rough.csv
300.83819,-14.1911,1338.15,3395958.73,,,too_rough.csv
300.83749,-14.1962,1277.62,3395897.53,,,too_rough.csv
300.8368,-14.2013,1221.96,3395841.2,,,too_rough.csv
300.8361,-14.2064,1159.37,3395777.94,,,too_rough.csv
300.83541,-14.2115,1101.88,3395719.77,,,too_rough.csv
300.83472,-14.2166,1041.19,3395658.41,,,too_rough.csv
300.83402,-14.2217,1001.29,3395617.84,,,too_rough.csv
300.83333,-14.2269,975.66,3395591.54,,,too_rough.csv
300.83263,-14.232,958.55,3395573.76,,,too_rough.csv
300.83194,-14.2371,947.6,3395562.15,,,too_rough.csv
300.83125,-14.2422,951.01,3395564.89,,,too_rough.csv
300.83055,-14.2473,967.08,3395580.29,,,too_rough.csv
300.82986,-14.2524,1000.12,3395612.67,,,too_rough.csv
300.82916,-14.2575,1070.95,3395682.83,,,too_rough.csv
300.82847,-14.2626,1227.35,3395838.57,,,too_rough.csv
300.82778,-14.2677,1188.64,3395799.19,,,too_rough.csv
300.82708,-14.2729,1165.41,3395775.29,,,too_rough.csv
300.82639,-14.278,1132.08,3395741.3,,,too_rough.csv
300.82569,-14.2831,1121.8,3395730.35,,,too_rough.csv
300.825,-14.2882,1147.01,3395754.9,,,too_rough.csv
300.82431,-14.2933,1222.35,3395829.57,,,too_rough.csv
300.82361,-14.2984,1343.47,3395950.02,,,too_rough.csv
300.82292,-14.3035,1479.34,3396085.23,,,too_rough.csv
300.82223,-14.3086,1617.02,3396222.24,,,too_rough.csv
300.82153,-14.3138,1771.18,3396375.74,,,too_rough.csv
300.82084,-14.3189,1936.54,3396540.43,,,too_rough.csv
300.82015,-14.324,2098.56,3396701.78,,,too_rough.csv
300.81876,-14.3343,2452.95,3397054.84,,,too_rough.csv
300.81807,-14.3394,2631.19,3397232.42,,,too_rough.csv
300.81737,-14.3445,2799.42,3397399.99,,,too_rough.csv
300.81668,-14.3496,2898.34,3397498.25,,,too_rough.csv
300.81599,-14.3547,2901.6,3397500.85,,,too_rough.csv
300.81529,-14.3598,2896.68,3397495.27,,,too_rough.csv
300.8146,-14.3649,2896.95,3397494.88,,,too_rough.csv
300.8139,-14.3701,2901.43,3397498.7,,,too_rough.csv
300.81321,-14.3752,2936.93,3397533.54,,,too_rough.csv
300.81251,-14.3803,2956.69,3397552.64,,,too_rough.csv
300.81182,-14.3854,2961.26,3397556.55,,,too_rough.csv
300.81113,-14.3905,2956.4,3397551.03,,,too_rough.csv
300.81043,-14.3956,2950.17,3397544.14,,,too_rough.csv
300.80974,-14.4007,2954.76,3397548.07,,,too_rough.csv
300.80904,-14.4058,2963.87,3397556.52,,,too_rough.csv
300.80835,-14.4109,2985.26,3397577.25,,,too_rough.csv
300.80765,-14.416,3014.46,3397605.79,,,too_rough.csv
300.80696,-14.4212,3038.53,3397629.2,,,too_rough.csv
300.80626,-14.4263,3064.11,3397654.12,,,too_rough.csv
300.80555,-14.4314,3073.56,3397662.91,,,too_rough.csv
300.80486,-14.4365,3083.76,3397672.45,,,too_rough.csv
300.80417,-14.4416,3089.59,3397677.63,,,too_rough.csv
300.80348,-14.4467,3092.25,3397679.64,,,too_rough.csv
300.80279,-14.4518,3093.2,3397679.93,,,too_rough.csv
300.80209,-14.4569,3104.68,3397690.76,,,too_rough.csv
300.8014,-14.462,3111.44,3397696.87,,,too_rough.csv
300.80071,-14.4671,3109.08,3397693.85,,,too_rough.csv
300.80002,-14.4723,3095.92,3397680.04,,,too_rough.csv
300.79933,-14.4774,3093.69,3397677.16,,,too_rough.csv
300.79863,-14.4825,3102.99,3397685.8,,,too_rough.csv
300.79794,-14.4876,3110.05,3397692.21,,,too_rough.csv
300.79725,-14.4927,3101.44,3397682.95,,,too_rough.csv
300.79656,-14.4978,3102.5,3397683.35,,,too_rough.csv
301.99938,-13.4353,-5058.29,3389636.31,,,too_rough.csv
301.9987,-13.4302,-5051.3,3389644.09,,,too_rough.csv
301.99801,-13.4251,-5043.65,3389652.54,,,too_rough.csv
301.99733,-13.42,-5037.32,3389659.66,,,too_rough.csv
301.99665,-13.4149,-5028.89,3389668.89,,,too_rough.csv
301.99596,-13.4098,-5019.16,3389679.41,,,too_rough.csv
301.99528,-13.4047,-5004.44,3389694.93,,,too_rough.csv
301.99459,-13.3996,-4981.12,3389719.04,,,too_rough.csv
301.99391,-13.3945,-4962.08,3389738.88,,,too_rough.csv
301.99323,-13.3894,-4936.57,3389765.18,,,too_rough.csv
301.99254,-13.3843,-4907.14,3389795.4,,,too_rough.csv
301.99186,-13.3792,-4872.7,3389830.64,,,too_rough.csv
301.99118,-13.3741,-4838.32,3389865.81,,,too_rough.csv
301.99049,-13.369,-4799.27,3389905.66,,,too_rough.csv
301.98981,-13.3638,-4759.19,3389946.53,,,too_rough.csv
301.98912,-13.3587,-4714.25,3389992.27,,,too_rough.csv
301.98844,-13.3536,-4665.53,3390041.79,,,too_rough.csv
301.98775,-13.3485,-4569.03,3390139.09,,,too_rough.csv
301.98707,-13.3434,-4433.56,3390275.36,,,too_rough.csv
301.98638,-13.3383,-4281.73,3390427.98,,,too_rough.csv
301.9857,-13.3332,-4118.92,3390591.59,,,too_rough.csv
301.98501,-13.3281,-3956.27,3390755.04,,,too_rough.csv
301.98433,-13.323,-3897.18,3390814.93,,,too_rough.csv
301.98364,-13.3179,-3850.56,3390862.35,,,too_rough.csv
301.98296,-13.3128,-3856.17,3390857.54,,,too_rough.csv
301.98228,-13.3077,-3811.29,3390903.22,,,too_rough.csv
301.98159,-13.3026,-3735.45,3390979.86,,,too_rough.csv
301.98091,-13.2975,-3616.89,3391099.22,,,too_rough.csv
301.98022,-13.2924,-3504.68,3391212.23,,,too_rough.csv
301.97954,-13.2873,-3411.81,3391305.89,,,too_rough.csv
301.97885,-13.2821,-3307.68,3391410.82,,,too_rough.csv
301.97817,-13.277,-3200.19,3391519.11,,,too_rough.csv
301.97748,-13.2719,-3057.74,3391662.36,,,too_rough.csv
301.9768,-13.2668,-2893.76,3391827.14,,,too_rough.csv
301.97611,-13.2617,-2707.13,3392014.58,,,too_rough.csv
301.97542,-13.2566,-2538.9,3392183.61,,,too_rough.csv
301.97474,-13.2515,-2370.63,3392352.68,,,too_rough.csv
301.97405,-13.2464,-2255.59,3392468.53,,,too_rough.csv
301.97337,-13.2413,-2104.16,3392620.76,,,too_rough.csv
301.97268,-13.2362,-2042.83,3392682.89,,,too_rough.csv
301.972,-13.2311,-2183.04,3392543.49,,,too_rough.csv
301.97132,-13.226,-2255.89,3392471.44,,,too_rough.csv
301.97064,-13.2209,-2228.84,3392499.29,,,too_rough.csv
301.96995,-13.2158,-2128.09,3392600.85,,,too_rough.csv
301.96927,-13.2107,-1975.28,3392754.46,,,too_rough.csv
301.96858,-13.2056,-1788.24,3392942.31,,,too_rough.csv
