long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
135.49217,4.5507,-2594.12,3393098.25,0.1480938182855039,1.084603349468921
135.49151,4.5456,-2593.25,3393099.4,0.1541278741047984,1.2140886148803518
135.49086,4.5405,-2592.78,3393100.15,0.160304356709857,1.1497807644405178
135.4902,4.5354,-2593.44,3393099.77,0.1798380438644345,1.2592043140860996
135.48954,4.5304,-2594.08,3393099.41,0.2044216859360146,1.1990664460535514
135.48888,4.5253,-2594.73,3393099.04,0.2193446865762621,1.1903948528900676
135.48822,4.5202,-2598.03,3393096.02,0.2093715757119424,1.2915902036544529
135.48756,4.5151,-2596.85,3393097.48,0.20249751575915,1.2478944903677756
135.4869,4.51,-2596.58,3393098.03,0.2396932661817458,1.224603782601773
135.48624,4.505,-2595.28,3393099.61,0.3423559559876356,1.0547552761481058
135.48558,4.4999,-2593.65,3393101.52,0.3540135980001227,1.058856758426912
135.48492,4.4948,-2592.9,3393102.55,0.2700411872524162,1.2474462376141375
135.48426,4.4897,-2592.42,3393103.31,0.2374734175283926,1.245047719136255
135.4836,4.4846,-2591.97,3393104.04,0.2446028910884715,1.0755487418439449
135.48294,4.4795,-2591.86,3393104.43,0.3251241858353985,1.3486918030935198
135.48228,4.4745,-2591.82,3393104.75,0.3190378992682341,1.446959426289749
135.48162,4.4694,-2593.16,3393103.69,0.3042490585278633,1.5370362373019495
135.48096,4.4643,-2593.78,3393103.35,0.3284462455343783,1.4409037264337714
135.4803,4.4592,-2595.71,3393101.69,0.3312728463696035,1.318182539266899
135.47964,4.4541,-2596.36,3393101.32,0.3126794131084435,1.375865294940772
135.47898,4.449,-2596.55,3393101.4,0.297875641294314,1.513920247999916
135.47832,4.444,-2596.94,3393101.28,0.2609768267168676,0.7346674425403826
135.47766,4.4389,-2597.25,3393101.25,0.2110824033853503,0.6897342734666446
135.477,4.4338,-2598.36,3393100.41,0.1183251245149451,0.4736245197471198
135.47634,4.4287,-2598.6,3393100.44,0.0956223674625474,0.5533258408672184
135.47568,4.4236,-2598.41,3393100.91,0.1306800410030948,0.5341032966952096
135.47437,4.4135,-2597.16,3393102.7,0.0852140544391108,0.6129783561135005
135.47371,4.4084,-2596.98,3393103.16,0.134725227135996,0.6175580715780687
135.47305,4.4033,-2597.36,3393103.05,0.1379598407081021,0.5766971346324665
135.47239,4.3982,-2598.84,3393101.84,0.1684348154795032,0.7287096186936934
135.47173,4.3931,-2599.12,3393101.84,0.1674285268657601,0.8332298308548032
135.47107,4.3881,-2598.7,3393102.53,0.148813723420123,0.9702736411443478
135.47041,4.383,-2600.75,3393100.75,0.265147292655642,1.4417392760696344
135.46975,4.3779,-2600.65,3393101.13,0.403625778391672,1.288939200700838
