long_east,lat_north,altitude
175.78911,-14.3141,-1903.66
175.78843,-14.3192,-1911.71
175.78774,-14.3243,-1905.47
175.78705,-14.3294,-1912.44
175.78637,-14.3345,-1924.67
175.78568,-14.3396,-1931.11
175.785,-14.3447,-1934.58
175.78431,-14.3498,-1936.25
175.78362,-14.3549,-1933.88
175.78294,-14.36,-1928.85
175.78225,-14.3651,-1907.11
175.78156,-14.3702,-1893.08
175.78087,-14.3753,-1878.93
175.78018,-14.3804,-1870.14
175.7795,-14.3855,-1875.9
175.77881,-14.3906,-1883.21
175.77813,-14.3957,-1902.43
175.77744,-14.4008,-1921.81
175.77676,-14.4059,-1926.36
175.77607,-14.411,-1927.67
175.77538,-14.4161,-1927.94
175.7747,-14.4212,-1928.38
175.77401,-14.4263,-1928.48
175.77332,-14.4314,-1928.73
175.77264,-14.4365,-1929.29
175.77195,-14.4416,-1929.07
175.77126,-14.4467,-1928.1
175.77058,-14.4518,-1928.57
175.76989,-14.4569,-1928.43
175.76921,-14.462,-1927.09
175.76852,-14.4671,-1924.65
175.76783,-14.4722,-1925.08
175.76649,-14.4824,-1923.21
175.76582,-14.4875,-1922.53
175.76514,-14.4926,-1926.38
175.76446,-14.4977,-1925.87
175.76379,-14.5028,-1926.46
175.76311,-14.5079,-1922.48
175.76243,-14.513,-1925.28
175.76176,-14.5181,-1925.81
175.7604,-14.5283,-1925.37
175.75973,-14.5334,-1924.06
175.75905,-14.5385,-1925.29
175.75837,-14.5436,-1924.38
175.7577,-14.5487,-1924.02
175.75702,-14.5538,-1918.61
175.75634,-14.5589,-1922.54
175.75567,-14.564,-1923.1
175.75499,-14.5691,-1924.76
175.75431,-14.5742,-1924.44
175.75364,-14.5793,-1924.93
175.75296,-14.5844,-1927.06
175.7516,-14.5947,-1923.55
175.75093,-14.5998,-1923.46
175.75025,-14.6049,-1923.54
175.74957,-14.61,-1925.55
175.7489,-14.6151,-1925.69
175.74822,-14.6202,-1925.22
175.74754,-14.6253,-1922.67
175.74687,-14.6304,-1923.25
175.74619,-14.6355,-1922.69
175.74551,-14.6406,-1920.83
175.74483,-14.6457,-1921.44
175.74416,-14.6508,-1920.1
175.74348,-14.6559,-1919.76
175.7428,-14.661,-1921.42
175.74213,-14.6661,-1917.57
175.74145,-14.6712,-1922.23
175.74077,-14.6763,-1921.3
175.74009,-14.6814,-1919.96
175.73942,-14.6865,-1915.99
175.73874,-14.6916,-1916.07
175.73806,-14.6968,-1917.43
175.73738,-14.7019,-1917.53
175.7367,-14.707,-1914.77
175.73602,-14.7121,-1910.09
175.73534,-14.7172,-1908.16
175.73466,-14.7223,-1895.28
175.73398,-14.7274,-1892.92
175.7333,-14.7325,-1896.78
175.73262,-14.7376,-1895.04
175.73194,-14.7427,-1896.0
175.73126,-14.7478,-1896.8
175.73059,-14.7529,-1900.29
175.72991,-14.7581,-1906.87
175.72923,-14.7632,-1908.05
175.72855,-14.7683,-1912.5
175.72787,-14.7734,-1912.21
175.72719,-14.7785,-1912.34
175.72651,-14.7836,-1909.59
175.72583,-14.7887,-1908.26
175.72515,-14.7938,-1907.52
175.72447,-14.7989,-1910.39
175.72379,-14.804,-1909.77
175.72311,-14.8091,-1911.45
175.72243,-14.8143,-1908.25
175.72175,-14.8194,-1915.76
175.72107,-14.8245,-1902.43
175.7204,-14.8296,-1911.72
175.71972,-14.8347,-1912.21
175.71904,-14.8398,-1903.34
175.71836,-14.8449,-1916.53
175.71768,-14.85,-1900.69
175.717,-14.8551,-1913.62
175.71632,-14.8602,-1905.47
175.71564,-14.8653,-1913.46
175.71496,-14.8704,-1916.73
