long_east_deg,lat_north_deg,altitude_m,radius_m
354.79716,-1.823,-1408.59,3394133.84
354.7965,-1.8179,-1411.54,3394130.98
354.79583,-1.8128,-1414.61,3394128.0
354.79517,-1.8077,-1417.44,3394125.26
354.7945,-1.8026,-1418.52,3394124.27
354.79317,-1.7924,-1419.37,3394123.59
354.79251,-1.7873,-1419.33,3394123.72
354.79184,-1.7823,-1418.54,3394124.6
354.79117,-1.7772,-1419.22,3394124.01
354.79051,-1.7721,-1420.05,3394123.27
354.78984,-1.767,-1421.78,3394121.63
354.78918,-1.7619,-1423.18,3394120.32
354.78851,-1.7568,-1425.33,3394118.26
354.78718,-1.7466,-1429.42,3394114.35
354.7865,-1.7414,-1428.99,3394114.86
354.78584,-1.7363,-1428.21,3394115.72
354.78518,-1.7313,-1427.33,3394116.68
354.78452,-1.7262,-1428.12,3394115.98
354.78386,-1.7211,-1427.24,3394116.94
354.78321,-1.716,-1424.25,3394120.01
354.78255,-1.7109,-1421.79,3394122.56
354.78189,-1.7058,-1420.38,3394124.05
354.78123,-1.7008,-1418.44,3394126.07
354.78057,-1.6957,-1417.57,3394127.03
354.77991,-1.6906,-1416.78,3394127.9
354.77925,-1.6855,-1416.41,3394128.36
354.77859,-1.6804,-1415.56,3394129.29
354.77793,-1.6753,-1416.16,3394128.77
354.77727,-1.6703,-1416.46,3394128.56
354.77661,-1.6652,-1416.07,3394129.03
354.77595,-1.6601,-1416.37,3394128.81
354.77529,-1.655,-1416.35,3394128.92
354.77463,-1.6499,-1418.96,3394126.39
354.77397,-1.6448,-1423.44,3394121.99
354.77266,-1.6347,-1423.22,3394122.37
354.772,-1.6296,-1419.33,3394126.34
354.77134,-1.6245,-1417.84,3394127.91
354.77068,-1.6194,-1417.46,3394128.37
354.77002,-1.6144,-1417.98,3394127.92
354.76937,-1.6093,-1418.79,3394127.19
354.76871,-1.6042,-1419.7,3394126.36
354.76805,-1.5991,-1418.68,3394127.46
354.76739,-1.594,-1418.28,3394127.94
354.76673,-1.5889,-1418.09,3394128.21
354.76607,-1.5839,-1416.75,3394129.63
354.76541,-1.5788,-1415.0,3394131.46
354.76476,-1.5737,-1413.51,3394133.03
354.7641,-1.5686,-1412.27,3394134.35
354.76344,-1.5635,-1411.34,3394135.35
354.76212,-1.5534,-1411.68,3394135.17
354.76146,-1.5483,-1412.76,3394134.17
354.7608,-1.5432,-1414.16,3394132.85
354.76016,-1.5381,-1415.15,3394131.94
354.75949,-1.5331,-1416.35,3394130.81
354.75883,-1.528,-1418.03,3394129.2
354.75817,-1.5229,-1418.37,3394128.94
354.7575,-1.5178,-1420.16,3394127.22
354.75684,-1.5127,-1419.68,3394127.77
354.75617,-1.5076,-1420.6,3394126.92
354.75551,-1.5025,-1422.59,3394125.01
354.75485,-1.4974,-1424.07,3394123.6
354.75418,-1.4923,-1425.47,3394122.27
354.75352,-1.4873,-1427.27,3394120.55
354.75219,-1.4771,-1432.75,3394115.21
354.75153,-1.472,-1435.69,3394112.35
354.75086,-1.4669,-1439.7,3394108.41
354.7502,-1.4618,-1442.16,3394106.02
354.74954,-1.4567,-1446.31,3394101.94
354.74887,-1.4516,-1447.66,3394100.67
354.40872,-1.4501,-1448.65,3394094.4
354.40806,-1.4552,-1448.12,3394094.85
354.4074,-1.4603,-1448.9,3394093.97
354.40673,-1.4653,-1449.21,3394093.57
354.40607,-1.4704,-1449.85,3394092.84
354.40541,-1.4755,-1450.13,3394092.47
354.40475,-1.4806,-1449.54,3394092.97
354.40406,-1.4857,-1449.79,3394092.63
354.40339,-1.4908,-1449.53,3394092.8
354.40272,-1.4959,-1449.23,3394093.0
354.40206,-1.501,-1448.97,3394093.17
354.40139,-1.5061,-1448.3,3394093.74
354.40072,-1.5112,-1447.68,3394094.27
354.40005,-1.5163,-1446.56,3394095.29
354.39939,-1.5214,-1445.97,3394095.79
354.39872,-1.5265,-1446.58,3394095.08
354.39805,-1.5316,-1446.39,3394095.18
354.39739,-1.5367,-1444.66,3394096.81
354.39672,-1.5418,-1443.07,3394098.31
354.39605,-1.5469,-1442.21,3394099.07
354.39538,-1.552,-1442.06,3394099.13
354.39472,-1.5571,-1442.49,3394098.6
354.39405,-1.5622,-1443.95,3394097.05
354.39338,-1.5673,-1444.52,3394096.38
354.39271,-1.5723,-1445.2,3394095.61
354.39205,-1.5774,-1449.2,3394091.51
354.39138,-1.5825,-1445.24,3394095.38
354.3907,-1.5876,-1445.75,3394094.76
354.39003,-1.5927,-1445.28,3394095.13
354.38937,-1.5978,-1446.69,3394093.62
354.38871,-1.6029,-1446.77,3394093.44
354.38804,-1.608,-1446.6,3394093.51
354.38738,-1.6131,-1445.39,3394094.62
354.38671,-1.6182,-1443.24,3394096.67
354.38605,-1.6233,-1441.14,3394098.67
354.38538,-1.6284,-1439.23,3394100.48
354.38472,-1.6335,-1438.17,3394101.44
354.38405,-1.6386,-1436.84,3394102.67
354.38339,-1.6437,-1434.9,3394104.51
354.38272,-1.6488,-1433.11,3394106.2
354.38206,-1.6539,-1431.12,3394108.09
354.3814,-1.659,-1429.08,3394110.03
354.38073,-1.6641,-1425.68,3394113.33
354.38007,-1.6692,-1423.64,3394115.27
354.3794,-1.6743,-1420.78,3394118.03
354.37874,-1.6793,-1418.1,3394120.61
354.37807,-1.6844,-1415.05,3394123.56
354.37742,-1.6895,-1413.06,3394125.44
354.37676,-1.6946,-1411.81,3394126.58
354.3761,-1.6997,-1412.09,3394126.2
354.37544,-1.7048,-1415.61,3394122.57
354.37478,-1.7099,-1419.47,3394118.61
354.37412,-1.715,-1416.54,3394121.43
354.37346,-1.7201,-1412.18,3394125.69
354.37279,-1.7252,-1409.01,3394128.75
354.37213,-1.7303,-1407.97,3394129.69
354.37147,-1.7354,-1407.62,3394129.93
354.37081,-1.7405,-1407.0,3394130.45
354.37015,-1.7456,-1407.06,3394130.28
354.36949,-1.7507,-1407.89,3394129.35
354.36883,-1.7558,-1408.16,3394128.97
354.36816,-1.7609,-1405.88,3394131.15
354.3675,-1.766,-1404.23,3394132.69
354.36684,-1.7711,-1403.36,3394133.46
354.36618,-1.7762,-1401.33,3394135.38
354.36552,-1.7813,-1399.3,3394137.31
354.36486,-1.7863,-1395.29,3394141.21
354.3642,-1.7915,-1391.87,3394144.51
354.36354,-1.7966,-1389.04,3394147.23
354.36287,-1.8017,-1385.02,3394151.14
354.36221,-1.8067,-1381.36,3394154.69
354.36155,-1.8118,-1377.82,3394158.12
354.36088,-1.8169,-1375.22,3394160.61
354.36022,-1.822,-1373.29,3394162.43
354.35955,-1.8271,-1371.49,3394164.12
354.35889,-1.8322,-1370.87,3394164.63
354.35822,-1.8373,-1369.76,3394165.63
354.3569,-1.8474,-1367.71,3394167.45
354.35623,-1.8525,-1367.54,3394167.51
354.35557,-1.8576,-1366.29,3394168.65
354.3549,-1.8627,-1364.42,3394170.41
354.35424,-1.8678,-1362.56,3394172.16
354.35358,-1.8729,-1362.62,3394171.99
354.35291,-1.878,-1363.61,3394170.89
354.35225,-1.883,-1365.51,3394168.88
354.35158,-1.8881,-1368.33,3394165.95
354.3509,-1.8932,-1370.91,3394163.26
354.35023,-1.8982,-1371.89,3394162.16
354.34957,-1.9033,-1372.8,3394161.14
354.3489,-1.9084,-1374.39,3394159.43
354.34823,-1.9135,-1376.5,3394157.21
354.34757,-1.9185,-1378.6,3394154.99
354.3469,-1.9236,-1381.41,3394152.06
354.34623,-1.9287,-1384.97,3394148.39
354.34557,-1.9338,-1388.12,3394145.12
354.3449,-1.9388,-1390.7,3394142.43
354.34423,-1.9439,-1392.18,3394140.83
354.34356,-1.949,-1393.91,3394138.99
354.34223,-1.9592,-1393.09,3394139.58
354.34156,-1.9642,-1393.02,3394139.53
354.3409,-1.9693,-1392.58,3394139.85
354.34023,-1.9744,-1389.65,3394142.67
354.33956,-1.9795,-1389.57,3394142.63
354.3389,-1.9845,-1389.01,3394143.08
354.33823,-1.9896,-1389.41,3394142.56
354.33754,-1.9947,-1389.24,3394142.62
354.33688,-1.9997,-1389.69,3394142.05
354.33622,-2.0048,-1390.46,3394141.16
354.33555,-2.0099,-1390.42,3394141.08
354.33489,-2.015,-1390.81,3394140.57
354.33423,-2.0201,-1390.98,3394140.27
354.33357,-2.0252,-1391.25,3394139.88
354.33291,-2.0303,-1391.4,3394139.61
354.33225,-2.0354,-1392.27,3394138.62
354.33159,-2.0404,-1392.84,3394137.93
354.33093,-2.0455,-1393.46,3394137.19
354.33026,-2.0506,-1393.18,3394137.35
354.3296,-2.0557,-1393.11,3394137.3
354.32894,-2.0608,-1401.88,3394128.41
354.32828,-2.0659,-1434.71,3394095.46
354.32762,-2.071,-1435.68,3394094.36
354.32696,-2.076,-1410.99,3394118.93
354.3263,-2.0811,-1394.68,3394135.12
354.32563,-2.0862,-1396.19,3394133.49
354.32497,-2.0913,-1397.43,3394132.13
354.3237,-2.1016,-1402.38,3394126.93
354.32304,-2.1067,-1402.78,3394126.4
354.32238,-2.1118,-1402.24,3394126.82
354.32173,-2.1169,-1401.3,3394127.63
354.32107,-2.122,-1401.57,3394127.23
354.32042,-2.1271,-1401.96,3394126.72
354.31976,-2.1322,-1402.63,3394125.92
354.31911,-2.1373,-1401.38,3394127.05
354.31845,-2.1424,-1400.71,3394127.59
354.3178,-2.1475,-1398.95,3394129.23
354.31714,-2.1526,-1396.03,3394132.02
354.31649,-2.1577,-1393.8,3394134.13
354.31583,-2.1628,-1392.66,3394135.14
354.31518,-2.1679,-1392.03,3394135.65
354.31452,-2.173,-1391.39,3394136.16
354.31387,-2.1781,-1392.62,3394134.8
354.31321,-2.1832,-1395.55,3394131.75
354.31256,-2.1883,-1396.74,3394130.43
354.3119,-2.1934,-1398.41,3394128.64
354.31127,-2.1985,-1401.74,3394125.17
354.31061,-2.2036,-1404.18,3394122.6
354.30994,-2.2087,-1406.63,3394120.02
354.30928,-2.2138,-1409.01,3394117.51
354.30862,-2.2188,-1412.14,3394114.25
354.30796,-2.2239,-1415.64,3394110.62
354.3073,-2.229,-1417.86,3394108.27
354.30664,-2.2341,-1420.11,3394105.89
354.30598,-2.2392,-1421.49,3394104.38
354.30532,-2.2443,-1423.96,3394101.78
354.30466,-2.2494,-1426.52,3394099.08
354.304,-2.2545,-1429.09,3394096.38
354.30334,-2.2596,-1431.04,3394094.3
354.30268,-2.2647,-1433.45,3394091.76
354.30201,-2.2698,-1435.0,3394090.08
354.30135,-2.2749,-1442.43,3394082.52
354.30069,-2.28,-1458.54,3394066.28
354.30003,-2.2851,-1469.36,3394055.33
354.29937,-2.2902,-1468.85,3394055.71
354.29871,-2.2953,-1456.07,3394068.36
354.29797,-2.3004,-1448.34,3394075.94
354.2973,-2.3055,-1448.98,3394075.17
354.29663,-2.3106,-1451.3,3394072.71
354.29596,-2.3156,-1453.13,3394070.74
354.29529,-2.3207,-1453.85,3394069.89
354.29462,-2.3258,-1454.95,3394068.65
354.29395,-2.3309,-1455.19,3394068.28
354.29328,-2.336,-1455.94,3394067.39
354.29261,-2.3411,-1456.82,3394066.37
354.29194,-2.3462,-1457.68,3394065.38
354.29127,-2.3513,-1459.66,3394063.26
354.2906,-2.3564,-1461.99,3394060.8
354.28993,-2.3615,-1463.5,3394059.15
354.28926,-2.3666,-1464.2,3394058.31
354.28858,-2.3717,-1464.96,3394057.42
354.28791,-2.3768,-1466.45,3394055.79
354.28724,-2.3819,-1469.27,3394052.84
354.28657,-2.3869,-1473.13,3394048.84
354.2859,-2.392,-1478.81,3394043.02
354.28523,-2.3971,-1484.37,3394037.33
354.2845,-2.4027,-1490.48,3394031.06
354.28384,-2.4076,-1496.27,3394025.13
354.28318,-2.4126,-1502.96,3394018.31
354.28252,-2.4176,-1509.11,3394012.02
354.28186,-2.4226,-1513.91,3394007.08
354.2812,-2.4276,-1518.44,3394002.41
354.28054,-2.4325,-1521.78,3393998.93
354.27988,-2.4375,-1522.65,3393997.93
354.27922,-2.4425,-1522.81,3393997.63
354.27856,-2.4475,-1524.75,3393995.55
354.34402,-2.4438,-1478.22,3394043.09
354.34336,-2.4387,-1476.05,3394045.38
354.3427,-2.4337,-1473.16,3394048.39
354.34203,-2.4286,-1471.01,3394050.66
354.34137,-2.4235,-1468.47,3394053.32
354.34071,-2.4184,-1467.07,3394054.84
354.34005,-2.4133,-1467.54,3394054.49
354.33939,-2.4082,-1469.55,3394052.6
354.33873,-2.4031,-1471.25,3394051.02
354.33807,-2.398,-1470.7,3394051.69
354.33741,-2.3929,-1468.95,3394053.56
354.33675,-2.3878,-1468.2,3394054.43
354.33609,-2.3827,-1468.04,3394054.71
354.33542,-2.3776,-1468.31,3394054.56
354.33476,-2.3725,-1468.53,3394054.46
354.3341,-2.3674,-1467.25,3394055.86
354.33344,-2.3623,-1464.83,3394058.4
354.33279,-2.3572,-1462.51,3394060.83
354.33213,-2.3522,-1459.77,3394063.69
354.33147,-2.3471,-1457.21,3394066.36
354.3308,-2.342,-1454.56,3394069.13
354.32947,-2.3318,-1448.57,3394075.34
354.32881,-2.3267,-1448.21,3394075.82
354.32815,-2.3216,-1446.27,3394077.87
354.32748,-2.3165,-1445.23,3394079.03
354.32682,-2.3114,-1443.72,3394080.65
354.32616,-2.3063,-1441.55,3394082.94
354.32549,-2.3012,-1440.92,3394083.68
354.32483,-2.2961,-1440.17,3394084.55
354.32417,-2.291,-1440.53,3394084.3
354.3235,-2.2859,-1439.95,3394085.0
354.32284,-2.2809,-1439.19,3394085.87
354.32218,-2.2758,-1438.1,3394087.07
354.32151,-2.2707,-1437.25,3394088.04
354.32085,-2.2656,-1436.88,3394088.52
354.32019,-2.2605,-1446.24,3394079.28
354.3195,-2.2554,-1434.56,3394091.06
354.31883,-2.2503,-1431.21,3394094.52
354.31817,-2.2452,-1430.15,3394095.69
354.3175,-2.2401,-1427.77,3394098.18
354.31683,-2.235,-1424.4,3394101.66
354.31616,-2.2299,-1422.01,3394104.16
354.3155,-2.2249,-1419.53,3394106.75
354.31483,-2.2198,-1416.24,3394110.15
354.31416,-2.2147,-1413.58,3394112.92
354.31349,-2.2096,-1410.69,3394115.92
354.31283,-2.2045,-1408.26,3394118.45
354.31216,-2.1994,-1406.09,3394120.73
354.31149,-2.1943,-1402.72,3394124.21
354.31083,-2.1892,-1400.57,3394126.47
354.31016,-2.1841,-1398.88,3394128.27
354.30949,-2.179,-1396.2,3394131.06
354.30882,-2.174,-1393.81,3394133.56
354.30816,-2.1689,-1391.72,3394135.76
354.30749,-2.1638,-1392.77,3394134.82
354.30682,-2.1587,-1394.33,3394133.37
354.30615,-2.1536,-1395.87,3394131.93
354.30548,-2.1485,-1398.02,3394129.89
354.30482,-2.1434,-1400.12,3394127.89
354.30415,-2.1383,-1401.67,3394126.44
354.30349,-2.1332,-1404.55,3394123.67
354.30282,-2.1281,-1406.41,3394121.91
354.30149,-2.118,-1406.29,3394122.24
354.30082,-2.1129,-1406.77,3394121.86
354.30015,-2.1078,-1406.4,3394122.34
354.29949,-2.1027,-1407.8,3394121.04
354.29882,-2.0976,-1408.49,3394120.46
354.29816,-2.0925,-1406.89,3394122.16
354.29749,-2.0874,-1406.26,3394122.89
354.29682,-2.0823,-1406.76,3394122.5
354.29616,-2.0772,-1407.55,3394121.81
354.29549,-2.0721,-1405.62,3394123.85
354.29482,-2.0671,-1405.23,3394124.34
354.29416,-2.062,-1405.34,3394124.33
354.29349,-2.0569,-1405.21,3394124.57
354.29283,-2.0518,-1405.74,3394124.14
354.29217,-2.0467,-1404.91,3394125.07
354.2915,-2.0416,-1404.42,3394125.66
354.29084,-2.0365,-1403.17,3394127.01
354.28951,-2.0263,-1402.72,3394127.66
354.28884,-2.0213,-1401.89,3394128.59
354.28818,-2.0162,-1401.06,3394129.51
354.28751,-2.0111,-1400.0,3394130.67
354.28685,-2.006,-1397.98,3394132.79
354.28618,-2.0009,-1397.22,3394133.65
354.28552,-1.9958,-1396.88,3394134.09
354.28486,-1.9907,-1395.77,3394135.3
354.28419,-1.9856,-1395.61,3394135.55
354.28353,-1.9805,-1395.09,3394136.17
354.28286,-1.9755,-1394.68,3394136.68
354.2822,-1.9704,-1393.14,3394138.32
354.28153,-1.9653,-1390.96,3394140.6
354.28087,-1.9602,-1390.11,3394141.55
354.2802,-1.9551,-1389.78,3394141.98
354.27953,-1.95,-1390.06,3394141.79
354.27887,-1.9449,-1389.99,3394141.96
354.2782,-1.9398,-1390.49,3394141.55
354.27754,-1.9347,-1391.1,3394141.03
354.27688,-1.9296,-1392.9,3394139.33
354.27621,-1.9246,-1394.31,3394138.01
354.27555,-1.9195,-1395.73,3394136.68
354.27489,-1.9144,-1396.88,3394135.63
354.27422,-1.9093,-1396.88,3394135.72
354.27356,-1.9042,-1397.53,3394135.16
354.2729,-1.8991,-1397.16,3394135.63
354.27223,-1.894,-1397.26,3394135.62
354.27157,-1.8889,-1397.12,3394135.85
354.27091,-1.8838,-1395.5,3394137.57
354.27024,-1.8787,-1392.27,3394140.89
354.26958,-1.8737,-1387.76,3394145.49
354.26892,-1.8686,-1383.26,3394150.09
354.26825,-1.8635,-1390.97,3394142.47
354.26759,-1.8584,-1418.79,3394114.74
354.26693,-1.8533,-1456.57,3394077.06
354.26628,-1.8482,-1498.52,3394035.2
354.26562,-1.8431,-1529.17,3394004.64
354.26496,-1.838,-1530.57,3394003.33
354.2643,-1.8329,-1494.66,3394039.33
354.26364,-1.8278,-1447.09,3394086.99
354.26298,-1.8227,-1409.34,3394124.82
354.26231,-1.8176,-1383.7,3394150.55
354.26165,-1.8125,-1384.28,3394150.06
354.26099,-1.8074,-1387.31,3394147.12
354.26033,-1.8024,-1388.54,3394145.98
354.25967,-1.7973,-1389.59,3394145.01
354.25901,-1.7922,-1390.57,3394144.12
354.25835,-1.7871,-1393.69,3394141.09
354.25769,-1.782,-1403.25,3394131.62
354.25703,-1.7769,-1413.69,3394121.27
354.25637,-1.7718,-1400.89,3394134.15
354.25571,-1.7667,-1394.75,3394140.38
354.25505,-1.7616,-1395.07,3394140.15
354.25439,-1.7565,-1397.0,3394138.31
354.25372,-1.7514,-1398.96,3394136.44
354.25239,-1.7412,-1403.59,3394131.97
354.25173,-1.7361,-1406.53,3394129.12
354.25108,-1.7311,-1408.16,3394127.57
354.25042,-1.726,-1408.59,3394127.22
354.24976,-1.7209,-1409.52,3394126.38
354.2491,-1.7158,-1410.04,3394125.94
354.24844,-1.7107,-1412.92,3394123.14
354.24778,-1.7056,-1414.7,3394121.45
354.24713,-1.7005,-1416.57,3394119.66
354.24647,-1.6954,-1419.41,3394116.9
354.24581,-1.6903,-1422.71,3394113.68
354.24515,-1.6852,-1425.58,3394110.9
354.24449,-1.6801,-1428.61,3394107.95
354.24383,-1.675,-1430.6,3394106.04
354.24318,-1.6699,-1433.04,3394103.69
354.24252,-1.6648,-1430.79,3394106.02
354.24186,-1.6598,-1430.43,3394106.46
354.2412,-1.6547,-1430.88,3394106.1
354.24054,-1.6496,-1432.15,3394104.91
354.2399,-1.6445,-1434.52,3394102.63
354.23924,-1.6394,-1437.86,3394099.37
354.23793,-1.6292,-1451.66,3394085.72
354.23728,-1.6241,-1465.06,3394072.4
354.23662,-1.619,-1466.57,3394070.97
354.23597,-1.6139,-1451.88,3394085.74
354.23531,-1.6088,-1444.85,3394092.85
354.23466,-1.6037,-1444.46,3394093.31
354.234,-1.5986,-1444.66,3394093.19
354.23335,-1.5935,-1445.74,3394092.19
354.23269,-1.5885,-1447.09,3394090.92
354.23204,-1.5834,-1447.89,3394090.2
354.23138,-1.5783,-1448.19,3394089.97
354.23073,-1.5732,-1448.52,3394089.72
354.23007,-1.5681,-1448.12,3394090.2
354.22941,-1.563,-1447.75,3394090.65
354.22876,-1.5579,-1447.16,3394091.32
354.2281,-1.5528,-1446.3,3394092.25
354.22745,-1.5477,-1445.56,3394093.07
354.22617,-1.5375,-1441.35,3394097.42
354.22551,-1.5324,-1439.99,3394098.86
354.22484,-1.5273,-1441.17,3394097.75
354.22418,-1.5223,-1442.19,3394096.8
354.22352,-1.5172,-1442.5,3394096.56
354.22286,-1.5121,-1443.88,3394095.26
354.22219,-1.507,-1445.66,3394093.55
354.22153,-1.5019,-1449.12,3394090.16
354.22087,-1.4968,-1452.97,3394086.38
354.2202,-1.4917,-1456.68,3394082.75
354.21954,-1.4866,-1458.9,3394080.6
354.21888,-1.4815,-1462.95,3394076.62
354.21822,-1.4764,-1472.59,3394067.05
354.21755,-1.4713,-1462.79,3394076.93
354.21689,-1.4662,-1462.15,3394077.64
354.21623,-1.4611,-1462.48,3394077.38
354.21557,-1.4561,-1463.89,3394076.04
354.87536,-1.4514,-1453.03,3394097.26
354.8747,-1.4564,-1455.25,3394094.95
354.87404,-1.4615,-1458.14,3394091.97
354.87338,-1.4666,-1457.97,3394092.05
354.87272,-1.4717,-1459.4,3394090.53
354.87206,-1.4768,-1459.94,3394089.89
354.8714,-1.4819,-1458.52,3394091.22
354.87074,-1.487,-1459.6,3394090.05
354.87009,-1.4921,-1458.0,3394091.56
354.86943,-1.4972,-1457.86,3394091.6
354.86877,-1.5023,-1457.61,3394091.76
354.86811,-1.5073,-1458.17,3394091.1
354.86745,-1.5124,-1458.04,3394091.13
354.86679,-1.5175,-1457.58,3394091.5
354.86613,-1.5226,-1457.0,3394091.98
354.86547,-1.5277,-1457.13,3394091.75
354.86481,-1.5328,-1461.63,3394087.16
354.86415,-1.5379,-1461.74,3394086.95
354.86349,-1.543,-1450.28,3394098.31
354.86283,-1.5481,-1443.7,3394104.79
354.86217,-1.5532,-1439.91,3394108.49
354.86151,-1.5583,-1437.32,3394110.98
354.86085,-1.5633,-1433.73,3394114.47
354.8602,-1.5684,-1429.02,3394119.09
354.85954,-1.5735,-1423.14,3394124.87
354.85888,-1.5786,-1419.08,3394128.83
354.85822,-1.5837,-1415.87,3394131.95
354.85756,-1.5888,-1412.96,3394134.76
354.85692,-1.5939,-1411.11,3394136.51
354.85625,-1.599,-1410.25,3394137.27
354.85558,-1.6041,-1407.26,3394140.16
354.85492,-1.6092,-1405.3,3394142.02
354.85425,-1.6143,-1405.01,3394142.2
354.85358,-1.6193,-1405.14,3394141.97
354.85291,-1.6244,-1405.04,3394141.97
354.85225,-1.6295,-1405.58,3394141.33
354.85158,-1.6346,-1406.7,3394140.1
354.85091,-1.6397,-1409.93,3394136.77
354.85025,-1.6448,-1412.03,3394134.57
354.84958,-1.6499,-1413.98,3394132.52
354.84891,-1.6549,-1416.02,3394130.37
354.84824,-1.66,-1417.73,3394128.56
354.84758,-1.6651,-1419.12,3394127.07
354.84691,-1.6702,-1421.14,3394124.95
354.84624,-1.6753,-1425.05,3394120.93
354.84558,-1.6804,-1429.24,3394116.64
354.84491,-1.6855,-1430.48,3394115.3
354.84424,-1.6905,-1430.42,3394115.26
354.84357,-1.6956,-1430.17,3394115.41
354.8429,-1.7007,-1429.36,3394116.11
354.84224,-1.7058,-1429.04,3394116.33
354.84157,-1.7109,-1427.96,3394117.3
354.8409,-1.716,-1426.54,3394118.61
354.84023,-1.7211,-1424.59,3394120.45
354.83956,-1.7261,-1422.76,3394122.18
354.8389,-1.7312,-1420.04,3394124.79
354.83823,-1.7363,-1416.94,3394127.78
354.83756,-1.7414,-1415.84,3394128.77
354.83689,-1.7465,-1414.46,3394130.05
354.83622,-1.7516,-1413.13,3394131.27
354.83556,-1.7567,-1412.13,3394132.16
354.83489,-1.7617,-1410.86,3394133.32
354.83422,-1.7668,-1410.12,3394133.96
354.83355,-1.7719,-1409.28,3394134.69
354.83289,-1.777,-1408.02,3394135.84
354.83222,-1.7821,-1408.38,3394135.37
354.83155,-1.7872,-1411.11,3394132.54
354.83088,-1.7923,-1411.55,3394131.99
354.83021,-1.7973,-1407.13,3394136.3
354.82955,-1.8024,-1406.06,3394137.26
354.82888,-1.8075,-1406.18,3394137.02
354.82821,-1.8126,-1406.3,3394136.79
354.82755,-1.8177,-1406.58,3394136.4
354.82688,-1.8228,-1406.35,3394136.52
354.82622,-1.8279,-1407.35,3394135.4
354.82555,-1.833,-1407.03,3394135.61
354.82488,-1.8381,-1406.77,3394135.76
354.82422,-1.8432,-1406.23,3394136.19
354.82355,-1.8483,-1404.51,3394137.79
354.82289,-1.8534,-1403.68,3394138.51
354.82155,-1.8635,-1403.53,3394138.44
354.82089,-1.8686,-1402.82,3394139.03
354.82022,-1.8737,-1401.64,3394140.1
354.81955,-1.8788,-1401.81,3394139.82
354.81889,-1.8839,-1403.87,3394137.65
354.81822,-1.889,-1406.64,3394134.76
354.81756,-1.8941,-1406.99,3394134.3
354.81622,-1.9043,-1411.62,3394129.44
354.81556,-1.9094,-1413.68,3394127.26
354.81489,-1.9145,-1415.73,3394125.09
354.81423,-1.9196,-1417.29,3394123.42
354.81356,-1.9247,-1418.49,3394122.1
354.81289,-1.9297,-1418.13,3394122.34
354.81223,-1.9348,-1417.59,3394122.76
354.81156,-1.9399,-1418.16,3394122.08
354.81089,-1.945,-1417.83,3394122.29
354.81023,-1.9501,-1416.54,3394123.46
354.80956,-1.9552,-1414.86,3394125.02
354.8089,-1.9603,-1411.96,3394127.81
354.80823,-1.9654,-1407.71,3394131.94
354.80756,-1.9705,-1405.91,3394133.62
354.8069,-1.9756,-1405.2,3394134.21
354.80623,-1.9807,-1405.15,3394134.15
354.80557,-1.9858,-1407.05,3394132.13
354.8049,-1.9909,-1412.93,3394126.13
354.80423,-1.996,-1412.13,3394126.81
354.80355,-2.001,-1414.76,3394124.06
354.80289,-2.0061,-1418.65,3394120.05
354.80224,-2.0112,-1421.38,3394117.2
354.80158,-2.0163,-1424.66,3394113.8
354.80092,-2.0214,-1427.08,3394111.25
354.80026,-2.0265,-1429.71,3394108.5
354.7996,-2.0316,-1430.69,3394107.4
354.79894,-2.0367,-1431.73,3394106.24
354.79829,-2.0418,-1432.11,3394105.73
354.79763,-2.0469,-1433.47,3394104.25
354.79697,-2.052,-1435.22,3394102.38
354.79631,-2.0571,-1437.46,3394100.02
354.79565,-2.0622,-1439.66,3394097.69
354.795,-2.0673,-1440.08,3394097.15
354.79434,-2.0724,-1440.47,3394096.64
354.79368,-2.0775,-1440.5,3394096.49
354.79302,-2.0826,-1438.17,3394098.69
354.79236,-2.0877,-1432.71,3394104.03
354.7917,-2.0928,-1425.74,3394110.88
354.79104,-2.0979,-1425.16,3394111.34
354.79039,-2.103,-1439.2,3394097.18
354.78973,-2.1081,-1454.7,3394081.55
354.78908,-2.1132,-1468.74,3394067.38
354.78842,-2.1183,-1481.07,3394054.92
354.78776,-2.1234,-1494.03,3394041.83
354.78711,-2.1285,-1507.97,3394027.77
354.78645,-2.1336,-1524.83,3394010.78
354.78579,-2.1387,-1540.21,3393995.27
354.78448,-2.1489,-1577.58,3393957.64
354.78382,-2.154,-1595.68,3393939.42
354.78316,-2.1591,-1611.01,3393923.96
354.78251,-2.1642,-1626.11,3393908.73
354.78185,-2.1693,-1637.5,3393897.21
354.78119,-2.1744,-1647.33,3393887.25
354.78054,-2.1795,-1657.39,3393877.07
354.77988,-2.1846,-1665.58,3393868.75
354.77922,-2.1897,-1666.92,3393867.28
354.77856,-2.1948,-1668.24,3393865.83
354.77791,-2.1999,-1672.46,3393861.48
354.77727,-2.205,-1679.01,3393854.8
354.7766,-2.2101,-1680.48,3393853.2
354.77594,-2.2152,-1683.12,3393850.43
354.77527,-2.2203,-1689.14,3393844.27
354.77461,-2.2253,-1694.28,3393839.0
354.77394,-2.2304,-1698.68,3393834.47
354.77327,-2.2355,-1702.9,3393830.12
354.77194,-2.2457,-1711.08,3393821.67
354.77128,-2.2508,-1715.14,3393817.48
354.77061,-2.2559,-1719.36,3393813.12
354.76995,-2.261,-1723.32,3393809.03
354.76928,-2.2661,-1725.38,3393806.84
354.76862,-2.2712,-1731.45,3393800.63
