long_east_deg,lat_north_deg,altitude_m,radius_m
234.57494,68.3512,-4121.39,3376265.82
234.57265,68.3561,-4122.1,3376264.0
234.57035,68.3611,-4120.44,3376264.54
234.56806,68.3661,-4119.46,3376264.4
234.56577,68.3711,-4118.86,3376263.89
234.56348,68.376,-4118.3,3376263.33
234.56119,68.381,-4115.74,3376264.78
234.55889,68.386,-4112.86,3376266.54
234.5566,68.391,-4109.87,3376268.41
234.5543,68.3959,-4103.6,3376273.57
234.55199,68.4009,-4101.74,3376274.32
234.54967,68.4058,-4098.27,3376276.68
234.54736,68.4108,-4095.98,3376277.85
234.54505,68.4158,-4096.96,3376275.76
234.54274,68.4207,-4096.23,3376275.38
234.54043,68.4257,-4091.77,3376278.73
234.53812,68.4307,-4095.37,3376274.02
234.53581,68.4356,-4098.85,3376269.43
234.5335,68.4406,-4102.82,3376264.35
234.53119,68.4456,-4104.88,3376261.17
234.52888,68.4505,-4105.47,3376259.47
234.52657,68.4555,-4105.95,3376257.88
234.52426,68.4605,-4105.26,3376257.46
234.52195,68.4654,-4103.36,3376258.25
234.51964,68.4704,-4105.3,3376255.2
234.51733,68.4754,-4104.97,3376254.42
234.51502,68.4803,-4104.3,3376253.97
234.51271,68.4853,-4104.19,3376252.97
234.5104,68.4903,-4105.19,3376250.86
234.50812,68.4952,-4102.58,3376252.37
234.50578,68.5002,-4101.5,3376252.34
234.50345,68.5052,-4106.06,3376246.67
234.50111,68.5101,-4105.95,3376245.67
234.49878,68.5151,-4106.67,3376243.84
234.49644,68.5201,-4107.02,3376242.38
234.4941,68.525,-4104.39,3376243.9
234.49177,68.53,-4102.34,3376244.84
234.48943,68.535,-4101.58,3376244.49
234.48709,68.54,-4102.39,3376242.57
234.48476,68.5449,-4105.62,3376238.24
234.48242,68.5499,-4107.09,3376235.66
234.48009,68.5549,-4108.67,3376232.97
234.47775,68.5598,-4108.19,3376232.34
234.47541,68.5648,-4105.97,3376233.45
234.47308,68.5698,-4108.1,3376230.21
234.47074,68.5748,-4108.88,3376228.32
234.4684,68.5797,-4111.26,3376224.83
234.46607,68.5847,-4111.16,3376223.82
234.46373,68.5897,-4112.24,3376221.63
234.45901,68.5996,-4111.8,3376219.87
234.45429,68.6096,-4105.49,3376223.97
234.45193,68.6146,-4106.26,3376222.09
234.44957,68.6195,-4108.87,3376218.38
234.44722,68.6245,-4113.97,3376212.17
234.44486,68.6295,-4121.98,3376203.06
234.4425,68.6345,-4125.85,3376198.08
234.44014,68.6394,-4127.71,3376195.11
234.43779,68.6444,-4126.63,3376195.09
234.43543,68.6494,-4128.36,3376192.25
234.43307,68.6544,-4127.85,3376191.65
234.43071,68.6593,-4129.21,3376189.19
234.42835,68.6643,-4132.22,3376185.07
234.426,68.6693,-4134.56,3376181.63
234.42364,68.6742,-4136.72,3376178.36
234.42128,68.6792,-4138.52,3376175.45
234.41892,68.6842,-4137.47,3376175.4
234.41657,68.6892,-4137.75,3376174.01
234.41422,68.6941,-4138.32,3376172.35
234.41184,68.6991,-4138.76,3376170.81
234.40946,68.7041,-4138.57,3376169.9
234.40708,68.7091,-4137.28,3376170.08
234.4047,68.714,-4138.42,3376167.84
234.40232,68.719,-4138.95,3376166.21
234.50718,68.7188,-4141.32,3376164.64
234.50483,68.7138,-4140.66,3376166.38
234.50249,68.7088,-4139.33,3376168.81
234.50015,68.7039,-4137.96,3376171.28
234.4978,68.6989,-4135.62,3376174.72
234.49546,68.6939,-4135.07,3376176.37
234.49312,68.6889,-4134.43,3376178.11
234.49077,68.684,-4133.73,3376179.89
234.48843,68.679,-4132.99,3376181.73
234.48608,68.674,-4130.82,3376185.0
234.48374,68.669,-4128.55,3376188.37
234.4814,68.6641,-4129.47,3376188.55
234.47905,68.6591,-4128.79,3376190.33
234.47671,68.6541,-4127.53,3376192.69
234.47428,68.6491,-4128.94,3376192.38
234.47193,68.6442,-4129.08,3376193.34
234.46958,68.6392,-4127.62,3376195.9
234.46724,68.6342,-4126.17,3376198.45
234.46489,68.6292,-4123.04,3376202.69
234.46255,68.6242,-4116.24,3376210.58
234.4602,68.6193,-4111.64,3376216.28
234.45785,68.6143,-4108.74,3376220.28
234.45551,68.6093,-4107.35,3376222.78
234.45316,68.6043,-4106.69,3376224.54
234.45081,68.5993,-4109.18,3376223.15
234.44846,68.5944,-4112.57,3376220.86
234.44611,68.5894,-4113.81,3376220.73
234.44377,68.5844,-4114.13,3376221.51
234.44142,68.5794,-4112.02,3376224.72
234.43907,68.5744,-4110.67,3376227.16
234.43673,68.5695,-4108.37,3376230.57
234.43438,68.5645,-4104.77,3376235.27
234.43203,68.5595,-4101.01,3376240.13
234.42969,68.5545,-4100.13,3376242.11
234.4273,68.5495,-4104.99,3376238.35
234.42497,68.5446,-4107.51,3376236.94
234.42032,68.5346,-4108.69,3376237.97
234.41799,68.5296,-4110.69,3376237.08
234.41567,68.5246,-4112.69,3376236.18
234.41334,68.5197,-4116.59,3376233.39
234.41101,68.5147,-4119.54,3376231.54
234.40869,68.5097,-4116.7,3376235.49
234.40636,68.5047,-4116.76,3376236.54
234.40403,68.4997,-4118.55,3376235.85
234.40171,68.4948,-4116.69,3376238.82
234.39938,68.4898,-4119.7,3376236.92
234.39706,68.4848,-4120.75,3376236.97
234.39473,68.4798,-4120.26,3376238.57
234.3924,68.4749,-4119.38,3376240.55
234.39008,68.4699,-4120.28,3376240.76
234.38775,68.4649,-4121.48,3376240.66
234.38543,68.4599,-4123.37,3376239.88
234.3831,68.4549,-4124.76,3376239.6
234.37853,68.445,-4128.08,3376238.48
234.37624,68.44,-4129.85,3376237.82
234.37395,68.4351,-4129.53,3376239.25
234.37166,68.4301,-4130.08,3376239.81
234.36936,68.4251,-4128.94,3376242.05
234.36707,68.4201,-4125.51,3376246.59
234.36478,68.4152,-4121.29,3376251.92
234.36249,68.4102,-4118.0,3376256.32
234.3602,68.4052,-4119.05,3376256.38
234.35791,68.4002,-4117.58,3376258.95
234.35561,68.3953,-4118.3,3376259.34
234.35332,68.3903,-4120.22,3376258.53
234.35103,68.3853,-4119.17,3376260.69
234.34874,68.3804,-4118.55,3376262.42
234.34644,68.3754,-4118.81,3376263.26
234.34415,68.3704,-4118.75,3376264.43
234.34186,68.3654,-4117.15,3376267.14
234.33957,68.3605,-4117.47,3376267.93
234.33728,68.3555,-4117.28,3376269.23
234.33499,68.3505,-4116.13,3376271.48
234.33271,68.3455,-4117.14,3376271.59
234.33043,68.3406,-4117.86,3376271.98
234.32815,68.3356,-4118.36,3376272.59
234.32587,68.3306,-4116.71,3376275.36
234.3236,68.3256,-4113.21,3376279.96
234.32132,68.3207,-4107.06,3376287.22
234.31904,68.3157,-4105.64,3376289.76
234.31676,68.3107,-4107.06,3376289.45
234.31448,68.3057,-4110.08,3376287.54
234.3122,68.3008,-4110.4,3376288.34
234.30992,68.2958,-4109.93,3376289.92
234.30764,68.2908,-4108.8,3376292.16
234.30536,68.2858,-4106.41,3376295.67
234.30308,68.2809,-4105.17,3376298.02
234.3008,68.2759,-4102.61,3376301.68
234.29853,68.2709,-4100.8,3376304.61
234.29625,68.2659,-4093.97,3376312.55
234.29397,68.261,-4086.1,3376321.53
234.29169,68.256,-4086.89,3376321.86
234.28934,68.251,-4091.51,3376318.36
234.28707,68.246,-4093.55,3376317.44
234.28479,68.241,-4100.49,3376311.62
234.28251,68.2361,-4105.72,3376307.5
234.28023,68.2311,-4110.54,3376303.8
234.27795,68.2261,-4114.83,3376300.62
234.27567,68.2211,-4120.13,3376296.44
234.27339,68.2161,-4123.12,3376294.57
234.27111,68.2112,-4125.83,3376292.97
234.26884,68.2062,-4125.34,3376294.58
234.26656,68.2012,-4127.22,3376293.82
234.26428,68.1962,-4128.66,3376293.5
234.262,68.1912,-4133.69,3376289.59
234.25972,68.1863,-4138.91,3376285.48
234.25745,68.1813,-4143.69,3376281.82
234.25517,68.1763,-4148.52,3376278.1
234.25289,68.1713,-4152.32,3376275.42
234.25061,68.1663,-4155.19,3376273.66
234.24833,68.1614,-4158.57,3376271.4
234.24605,68.1564,-4161.56,3376269.53
234.24376,68.1514,-4163.18,3376269.03
234.2415,68.1464,-4164.85,3376268.48
234.23924,68.1414,-4165.64,3376268.81
234.23698,68.1364,-4167.93,3376267.65
234.23472,68.1315,-4167.76,3376268.94
234.23246,68.1265,-4164.96,3376272.86
234.2302,68.1215,-4161.21,3376277.73
234.22794,68.1165,-4158.01,3376282.04
234.22568,68.1116,-4155.79,3376285.39
234.22343,68.1066,-4151.95,3376290.35
234.22117,68.1016,-4148.0,3376295.42
234.21891,68.0966,-4144.46,3376300.08
234.21665,68.0917,-4141.08,3376304.58
234.21439,68.0867,-4137.98,3376308.8
234.21213,68.0817,-4136.52,3376311.38
234.20987,68.0767,-4135.72,3376313.3
234.20761,68.0717,-4134.34,3376315.8
234.20535,68.0668,-4133.25,3376318.01
234.20309,68.0618,-4132.7,3376319.69
234.20084,68.0568,-4131.09,3376322.42
234.19859,68.0519,-4127.22,3376327.4
234.19635,68.0469,-4122.44,3376333.3
234.19411,68.0419,-4118.06,3376338.8
234.19188,68.037,-4113.24,3376344.74
234.18964,68.032,-4110.73,3376348.38
234.1874,68.027,-4108.47,3376351.76
234.18516,68.0221,-4104.88,3376356.47
234.18293,68.0171,-4101.59,3376360.88
234.18069,68.0121,-4097.51,3376366.09
234.17845,68.0072,-4094.72,3376370.0
234.17622,68.0022,-4092.69,3376373.15
234.17398,67.9972,-4090.87,3376376.09
234.17174,67.9923,-4089.26,3376378.83
234.1695,67.9873,-4087.7,3376381.51
234.16727,67.9823,-4085.04,3376385.29
234.16503,67.9774,-4084.12,3376387.33
234.16279,67.9724,-4082.76,3376389.82
234.16055,67.9674,-4080.82,3376392.88
234.15832,67.9625,-4079.32,3376395.5
234.15608,67.9575,-4077.26,3376398.68
234.15384,67.9525,-4074.97,3376402.09
234.15162,67.9476,-4071.34,3376406.85
234.14939,67.9426,-4067.39,3376411.93
234.14717,67.9376,-4062.02,3376418.43
234.14495,67.9327,-4058.53,3376423.05
234.14273,67.9277,-4055.66,3376427.03
234.1405,67.9227,-4052.19,3376431.63
234.13828,67.9177,-4047.26,3376437.69
234.13606,67.9128,-4041.74,3376444.34
234.13384,67.9078,-4035.26,3376451.95
234.13162,67.9028,-4028.92,3376459.41
234.12939,67.8979,-4025.78,3376463.68
234.12717,67.8929,-4021.73,3376468.86
234.12495,67.8879,-4016.44,3376475.28
234.12273,67.8829,-4011.27,3376481.58
234.1205,67.878,-4008.86,3376485.1
234.11828,67.873,-4007.56,3376487.53
234.11606,67.868,-4008.14,3376488.08
234.11383,67.8631,-4013.52,3376483.83
234.1116,67.8581,-4019.63,3376478.85
234.10935,67.8531,-4023.12,3376476.49
234.10713,67.8481,-4027.48,3376473.27
234.10492,67.8431,-4027.7,3376474.18
234.1027,67.8381,-4029.25,3376473.76
234.10049,67.8332,-4028.88,3376475.27
234.09827,67.8282,-4031.2,3376474.08
234.09606,67.8232,-4031.21,3376475.2
234.09385,67.8182,-4031.81,3376475.74
234.09163,67.8132,-4032.79,3376475.89
234.08942,67.8082,-4032.92,3376476.89
234.0872,67.8033,-4036.15,3376474.8
234.08499,67.7983,-4036.99,3376475.09
234.08278,67.7933,-4036.36,3376476.85
234.08056,67.7883,-4034.92,3376479.43
234.07835,67.7833,-4031.59,3376483.89
234.07392,67.7734,-4027.84,3376489.91
234.07171,67.7684,-4023.24,3376495.64
234.0695,67.7634,-4023.3,3376496.71
234.06728,67.7584,-4015.11,3376506.04
234.06284,67.7485,-4012.71,3376510.7
234.06064,67.7435,-4010.95,3376513.6
234.05845,67.7385,-4009.32,3376516.37
234.05626,67.7335,-4008.9,3376517.93
234.05406,67.7285,-4011.12,3376516.85
234.05187,67.7236,-4015.37,3376513.74
234.17079,67.7246,-4016.76,3376511.87
234.16857,67.7296,-4017.8,3376509.68
234.16635,67.7346,-4022.19,3376504.15
234.16412,67.7395,-4026.55,3376498.65
234.1619,67.7445,-4028.88,3376495.18
234.15968,67.7495,-4032.78,3376490.14
234.15745,67.7545,-4033.18,3376488.6
234.15523,67.7594,-4030.94,3376489.7
234.15301,67.7644,-4032.29,3376487.21
234.15078,67.7694,-4032.78,3376485.58
234.14856,67.7744,-4033.3,3376483.92
234.14634,67.7793,-4037.43,3376478.64
234.14411,67.7843,-4038.18,3376476.75
234.14189,67.7893,-4035.61,3376478.18
234.13966,67.7943,-4037.25,3376475.4
234.13744,67.7992,-4037.25,3376474.26
234.13515,67.8042,-4036.97,3376473.41
234.13292,67.8092,-4035.08,3376474.16
234.13069,67.8141,-4031.19,3376476.92
234.12846,67.8191,-4029.54,3376477.43
234.12623,67.8241,-4029.06,3376476.77
234.124,67.8291,-4029.92,3376474.77
234.12177,67.834,-4032.29,3376471.26
234.11954,67.839,-4030.54,3376471.89
234.11731,67.844,-4029.53,3376471.76
234.11507,67.849,-4029.23,3376470.92
234.11284,67.854,-4025.54,3376473.47
234.11061,67.8589,-4018.76,3376479.11
234.10838,67.8639,-4015.27,3376481.46
234.10615,67.8689,-4007.01,3376488.6
234.10392,67.8739,-4006.14,3376488.33
234.10169,67.8788,-4006.65,3376486.68
234.09946,67.8838,-4012.12,3376480.07
234.09723,67.8888,-4020.59,3376470.46
234.095,67.8938,-4025.34,3376464.58
234.09277,67.8987,-4030.4,3376458.38
234.09058,67.9037,-4033.97,3376453.67
234.08834,67.9087,-4039.9,3376446.61
234.08611,67.9137,-4044.76,3376440.61
234.08387,67.9187,-4047.81,3376436.43
234.08164,67.9236,-4052.89,3376430.22
234.0794,67.9286,-4060.53,3376421.45
234.07717,67.9336,-4069.37,3376411.48
234.07493,67.9386,-4073.03,3376406.68
234.0727,67.9436,-4078.72,3376399.86
234.07047,67.9485,-4084.21,3376393.24
234.06823,67.9535,-4089.2,3376387.11
234.066,67.9585,-4094.53,3376380.65
234.06376,67.9635,-4097.23,3376376.82
234.06153,67.9685,-4099.35,3376373.56
234.05929,67.9734,-4101.72,3376370.06
234.05706,67.9784,-4105.8,3376364.85
234.05482,67.9834,-4106.42,3376363.1
234.05259,67.9884,-4109.44,3376358.95
234.05035,67.9933,-4112.28,3376354.97
234.04812,67.9983,-4113.2,3376352.92
234.04585,68.0033,-4113.02,3376351.97
234.0436,68.0083,-4110.57,3376353.3
234.04135,68.0133,-4114.98,3376347.76
234.0391,68.0182,-4120.68,3376340.93
234.03685,68.0232,-4125.69,3376334.78
234.0346,68.0282,-4132.94,3376326.41
234.03236,68.0332,-4140.66,3376317.55
234.03011,68.0382,-4147.47,3376309.62
234.02786,68.0431,-4155.6,3376300.36
234.02561,68.0481,-4159.86,3376294.96
234.02336,68.0531,-4164.62,3376289.08
234.02111,68.0581,-4166.59,3376285.97
234.01886,68.063,-4168.73,3376282.7
234.01661,68.068,-4169.81,3376280.5
234.01436,68.073,-4169.62,3376279.56
234.01211,68.078,-4170.27,3376277.78
234.00986,68.083,-4168.04,3376278.87
234.00761,68.0879,-4165.4,3376280.39
234.00536,68.0929,-4163.55,3376281.1
234.00311,68.0979,-4160.0,3376283.53
234.00084,68.1029,-4156.34,3376286.07
233.99858,68.1079,-4152.24,3376289.04
233.99631,68.1128,-4147.66,3376292.49
233.99405,68.1178,-4146.05,3376292.98
233.99179,68.1228,-4145.96,3376291.94
233.98952,68.1278,-4147.4,3376289.37
233.98726,68.1328,-4145.57,3376290.07
233.98499,68.1377,-4147.35,3376287.18
233.98273,68.1427,-4149.57,3376283.83
233.98046,68.1477,-4144.88,3376287.39
233.9782,68.1527,-4146.21,3376284.94
233.97593,68.1577,-4143.09,3376286.93
233.97367,68.1626,-4144.27,3376284.62
233.97141,68.1676,-4143.36,3376284.42
233.96914,68.1726,-4139.64,3376287.01
233.96688,68.1776,-4140.68,3376284.84
233.96461,68.1826,-4140.99,3376283.4
233.96235,68.1875,-4139.16,3376284.11
233.96008,68.1925,-4135.74,3376286.4
233.95782,68.1975,-4130.88,3376290.13
233.95329,68.2074,-4126.4,3376292.38
233.951,68.2124,-4121.11,3376296.54
233.9487,68.2174,-4114.88,3376301.65
233.94641,68.2224,-4109.08,3376306.33
233.94412,68.2274,-4103.67,3376310.61
233.94183,68.2324,-4096.52,3376316.64
233.93954,68.2373,-4087.61,3376324.43
233.93725,68.2423,-4080.31,3376330.6
233.93496,68.2473,-4082.56,3376327.23
233.93267,68.2523,-4085.62,3376323.05
233.93038,68.2573,-4090.79,3376316.76
233.92809,68.2623,-4097.71,3376308.71
233.9258,68.2672,-4101.75,3376303.55
233.92351,68.2722,-4100.77,3376303.41
233.92122,68.2772,-4102.05,3376301.0
233.91893,68.2822,-4101.59,3376300.34
233.91664,68.2872,-4100.36,3376300.45
233.91435,68.2922,-4100.9,3376298.78
233.91206,68.2971,-4104.27,3376294.29
233.9097,68.3022,-4106.74,3376290.7
233.90739,68.3071,-4111.52,3376284.8
233.90507,68.3121,-4110.99,3376284.21
233.90276,68.3171,-4111.05,3376283.03
233.90044,68.3221,-4110.46,3376282.5
233.89812,68.3271,-4107.22,3376284.63
233.89581,68.3321,-4107.91,3376282.82
233.89349,68.3371,-4107.08,3376282.53
233.89118,68.342,-4107.04,3376281.45
233.88886,68.347,-4107.74,3376279.63
233.88654,68.352,-4107.7,3376278.55
233.88423,68.357,-4109.78,3376275.35
233.88191,68.362,-4109.94,3376274.07
233.8796,68.367,-4109.71,3376273.18
233.87728,68.372,-4109.21,3376272.56
233.87496,68.377,-4108.33,3376272.33
233.87265,68.3819,-4108.07,3376271.47
233.87033,68.3869,-4106.97,3376271.45
233.86802,68.3919,-4106.5,3376270.8
233.86333,68.4019,-4101.98,3376273.08
233.861,68.4069,-4099.36,3376274.59
233.85867,68.4119,-4099.7,3376273.13
233.85635,68.4169,-4099.68,3376272.03
233.85402,68.4218,-4098.71,3376271.89
233.8517,68.4268,-4100.02,3376269.46
233.84937,68.4318,-4098.54,3376269.83
233.84704,68.4368,-4099.73,3376267.53
233.84472,68.4418,-4098.61,3376267.53
233.84239,68.4468,-4097.35,3376267.68
233.84007,68.4517,-4101.53,3376262.38
233.83774,68.4567,-4106.43,3376256.37
233.83542,68.4617,-4108.92,3376252.76
233.83309,68.4667,-4111.79,3376248.78
233.83076,68.4717,-4115.2,3376244.26
233.82844,68.4767,-4119.07,3376239.27
233.82611,68.4816,-4117.52,3376239.71
233.82379,68.4866,-4125.52,3376230.59
233.82146,68.4916,-4127.99,3376227.0
233.81914,68.4966,-4129.93,3376223.95
233.81683,68.5016,-4129.33,3376223.45
233.81449,68.5065,-4131.11,3376220.56
233.81216,68.5115,-4133.5,3376217.06
233.80982,68.5165,-4136.25,3376213.2
233.80749,68.5215,-4138.77,3376209.57
233.80515,68.5264,-4141.39,3376205.85
233.80282,68.5314,-4141.05,3376205.08
233.80048,68.5364,-4144.99,3376200.03
233.79815,68.5414,-4149.15,3376194.76
233.79581,68.5464,-4147.35,3376195.45
233.79348,68.5513,-4147.12,3376194.56
233.79114,68.5563,-4145.43,3376195.14
233.78881,68.5613,-4145.15,3376194.31
233.78647,68.5663,-4151.32,3376187.03
233.78414,68.5713,-4155.14,3376182.1
233.77947,68.5812,-4161.28,3376173.75
233.77713,68.5862,-4162.63,3376171.29
233.7748,68.5912,-4163.52,3376169.29
233.77246,68.5961,-4162.82,3376168.88
233.77009,68.6011,-4164.59,3376166.0
233.76774,68.6061,-4165.8,3376163.69
233.76539,68.6111,-4167.46,3376160.92
233.76304,68.6161,-4167.13,3376160.14
233.76069,68.621,-4164.69,3376161.48
233.75834,68.626,-4169.65,3376155.42
233.75599,68.631,-4170.69,3376153.27
233.75364,68.636,-4169.63,3376153.23
233.75129,68.641,-4168.01,3376153.74
233.82821,68.716,-4167.83,3376137.72
233.82585,68.711,-4166.16,3376140.49
233.8235,68.706,-4166.93,3376140.82
233.82115,68.701,-4168.82,3376140.02
233.8188,68.6961,-4166.6,3376143.34
233.81645,68.6911,-4163.64,3376147.39
233.8141,68.6861,-4162.68,3376149.45
233.81182,68.6811,-4162.87,3376150.36
233.80952,68.6762,-4159.55,3376154.78
233.80723,68.6712,-4158.74,3376156.69
233.80493,68.6662,-4162.88,3376153.65
233.80263,68.6612,-4163.48,3376154.15
233.80033,68.6562,-4163.19,3376155.54
233.79804,68.6513,-4161.69,3376158.14
233.79574,68.6463,-4160.16,3376160.77
233.79345,68.6413,-4159.74,3376162.29
233.79115,68.6363,-4163.72,3376159.41
233.78886,68.6313,-4139.15,3376185.08
233.78655,68.6264,-4168.01,3376157.32
233.78196,68.6164,-4168.04,3376159.49
233.77966,68.6114,-4166.53,3376162.1
233.77737,68.6065,-4166.59,3376163.14
233.77507,68.6015,-4165.05,3376165.78
233.77277,68.5965,-4162.48,3376169.45
233.77048,68.5915,-4160.24,3376172.79
233.76818,68.5865,-4161.48,3376172.65
233.76361,68.5766,-4156.75,3376179.58
233.76133,68.5716,-4154.68,3376182.76
233.75905,68.5666,-4147.29,3376191.25
233.75676,68.5616,-4145.79,3376193.86
233.75449,68.5567,-4140.15,3376200.6
233.7522,68.5517,-4135.2,3376206.65
234.74786,68.602,-4108.88,3376223.14
234.74553,68.5971,-4104.76,3376228.36
234.7432,68.5921,-4100.25,3376233.96
234.74089,68.5871,-4097.88,3376237.43
234.73857,68.5821,-4094.33,3376242.08
234.73626,68.5772,-4088.73,3376248.79
234.73394,68.5722,-4127.52,3376211.1
234.73163,68.5672,-4085.22,3376254.5
234.72932,68.5623,-4080.55,3376260.27
234.72701,68.5573,-4078.37,3376263.56
234.72469,68.5523,-4075.68,3376267.35
234.72238,68.5473,-4076.19,3376267.94
234.72007,68.5424,-4071.75,3376273.48
234.71775,68.5374,-4070.67,3376275.66
234.71544,68.5324,-4070.44,3376276.99
234.71313,68.5275,-4071.13,3376277.41
234.71081,68.5225,-4072.36,3376277.28
234.7085,68.5175,-4070.88,3376279.86
234.70618,68.5126,-4072.72,3376279.12
234.70387,68.5076,-4073.03,3376279.92
234.70156,68.5026,-4071.61,3376282.44
234.69924,68.4976,-4072.13,3376283.02
234.69693,68.4927,-4073.72,3376282.53
234.69463,68.4877,-4075.86,3376281.5
234.69233,68.4827,-4074.46,3376284.01
234.69003,68.4778,-4075.6,3376283.97
234.68774,68.4728,-4077.23,3376283.45
234.68544,68.4678,-4079.43,3376282.35
234.68314,68.4628,-4078.87,3376284.02
234.68084,68.4579,-4079.19,3376284.81
234.67855,68.4529,-4080.42,3376284.68
234.67625,68.4479,-4080.13,3376286.08
234.67395,68.443,-4078.43,3376288.88
234.67166,68.438,-4077.1,3376291.32
234.66936,68.433,-4073.11,3376296.42
234.66706,68.428,-4076.43,3376294.2
234.66476,68.4231,-4078.29,3376293.45
234.66246,68.4181,-4084.69,3376288.15
234.66017,68.4131,-4085.94,3376288.01
234.65787,68.4082,-4089.5,3376285.56
234.65557,68.4032,-4092.91,3376283.25
234.65327,68.3982,-4101.24,3376276.03
234.65097,68.3932,-4111.87,3376266.5
234.64869,68.3883,-4122.46,3376257.02
234.6464,68.3833,-4128.77,3376251.82
234.64184,68.3734,-4135.91,3376246.9
234.63956,68.3684,-4138.02,3376245.9
234.63728,68.3634,-4140.66,3376244.37
234.635,68.3584,-4141.77,3376244.37
234.63271,68.3535,-4140.8,3376246.45
234.63043,68.3485,-4139.88,3376248.48
234.62815,68.3435,-4138.79,3376250.69
234.62587,68.3386,-4138.94,3376251.65
234.62359,68.3336,-4133.37,3376258.33
234.62131,68.3286,-4129.63,3376263.18
234.61903,68.3236,-4126.06,3376267.86
234.61675,68.3187,-4124.78,3376270.25
234.61447,68.3137,-4119.98,3376276.16
234.61219,68.3087,-4117.31,3376279.94
234.60991,68.3038,-4115.08,3376283.28
234.60763,68.2988,-4116.48,3376282.99
234.60537,68.2938,-4113.44,3376287.13
234.6031,68.2888,-4107.61,3376294.08
234.60082,68.2839,-4106.13,3376296.67
234.59854,68.2789,-4111.19,3376292.73
234.59627,68.2739,-4112.26,3376292.78
234.59399,68.2689,-4113.76,3376292.39
234.59171,68.2639,-4111.19,3376296.08
234.58944,68.2589,-4110.76,3376297.63
234.58716,68.2539,-4110.87,3376298.63
234.58489,68.249,-4113.92,3376296.7
234.58261,68.244,-4119.95,3376291.79
234.58033,68.239,-4122.81,3376290.05
234.57805,68.234,-4127.58,3376286.39
234.57578,68.229,-4133.59,3376281.5
234.5735,68.224,-4136.91,3376279.3
234.57122,68.219,-4137.15,3376280.17
234.56895,68.214,-4138.45,3376279.99
234.56667,68.2091,-4140.93,3376278.63
234.56439,68.2041,-4142.05,3376278.62
234.56212,68.1991,-4141.14,3376280.65
234.55984,68.1941,-4136.23,3376286.69
234.55758,68.1891,-4130.54,3376293.5
234.55532,68.1841,-4127.04,3376298.12
234.55306,68.1791,-4119.46,3376306.82
234.5508,68.1741,-4112.2,3376315.21
234.54854,68.1692,-4108.31,3376320.21
234.54629,68.1642,-4103.58,3376326.06
234.54403,68.1592,-4101.9,3376328.86
234.54177,68.1542,-4098.15,3376333.74
234.53951,68.1492,-4094.06,3376338.95
234.53725,68.1442,-4093.53,3376340.6
234.53499,68.1392,-4094.78,3376340.47
234.53273,68.1342,-4095.48,3376340.9
234.53047,68.1293,-4091.48,3376346.02
234.52821,68.1243,-4088.72,3376349.9
234.52595,68.1193,-4088.06,3376351.67
234.52369,68.1143,-4087.93,3376352.93
234.52143,68.1093,-4084.16,3376357.82
234.51917,68.1043,-4083.01,3376360.09
234.51691,68.0993,-4078.68,3376365.54
234.51463,68.0943,-4078.46,3376366.89
234.5124,68.0893,-4074.63,3376371.84
234.51017,68.0844,-4073.03,3376374.56
234.50794,68.0794,-4069.82,3376378.89
234.50571,68.0744,-4069.04,3376380.79
234.50348,68.0695,-4064.92,3376386.03
234.50125,68.0645,-4065.08,3376386.99
234.49902,68.0595,-4061.23,3376391.97
234.49679,68.0545,-4061.23,3376393.09
234.49456,68.0496,-4059.53,3376395.91
234.49233,68.0446,-4059.85,3376396.71
234.49009,68.0396,-4063.95,3376393.73
234.48786,68.0346,-4065.91,3376392.89
234.48563,68.0297,-4067.56,3376392.37
234.4834,68.0247,-4067.41,3376393.64
234.48117,68.0197,-4064.58,3376397.59
234.47894,68.0148,-4065.94,3376397.35
234.47671,68.0098,-4070.57,3376393.84
234.47448,68.0048,-4069.3,3376396.23
234.47225,67.9998,-4066.15,3376400.5
234.46781,67.9899,-4059.43,3376409.47
234.4656,67.9849,-4057.9,3376412.13
234.46338,67.98,-4061.53,3376409.62
234.46117,67.975,-4057.05,3376415.23
234.45895,67.97,-4056.09,3376417.31
234.45674,67.965,-4053.29,3376421.24
234.45453,67.9601,-4051.46,3376424.19
234.45231,67.9551,-4045.93,3376430.85
234.4501,67.9501,-4042.68,3376435.23
234.44789,67.9452,-4038.34,3376440.69
234.44568,67.9402,-4033.01,3376447.15
234.44346,67.9352,-4029.76,3376451.53
234.44125,67.9302,-4028.34,3376454.07
234.43904,67.9253,-4026.14,3376457.4
234.43682,67.9203,-4023.54,3376461.12
234.43461,67.9153,-4022.04,3376463.75
234.43239,67.9104,-4022.14,3376464.78
234.43018,67.9054,-4018.15,3376469.89
234.42797,67.9004,-4015.2,3376473.97
234.4258,67.8955,-4013.66,3376476.62
234.42357,67.8905,-4010.14,3376481.27
234.42135,67.8855,-4008.73,3376483.81
234.41912,67.8805,-4007.03,3376486.65
234.41689,67.8755,-4003.78,3376491.03
234.41467,67.8706,-3999.91,3376496.03
234.41244,67.8656,-3997.37,3376499.7
234.41021,67.8606,-3998.69,3376499.51
234.40798,67.8556,-3997.33,3376502.0
234.40576,67.8507,-4001.14,3376499.32
234.40353,67.8457,-4006.86,3376494.74
234.4013,67.8407,-4012.84,3376489.89
234.39907,67.8357,-4014.41,3376489.45
234.39684,67.8307,-4018.97,3376486.02
