long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m
175.33877,-14.4803,-1885.9,3392364.06,0.2571002860796747,4.474450739135362
175.33809,-14.4854,-1887.55,3392361.65,0.4823186197136866,4.318789982532663
175.33741,-14.4905,-1893.05,3392355.39,0.7367981275765487,3.508480221864258
175.33672,-14.4956,-1892.93,3392354.75,0.7641639384673207,2.668580650605137
175.33604,-14.5007,-1890.58,3392356.34,0.7980956895640631,2.412655855312812
175.33536,-14.5059,-1893.07,3392353.09,0.7941255021583171,2.5365366530633504
175.33468,-14.511,-1893.37,3392352.03,0.7490137720471494,2.4877538173525844
175.334,-14.5161,-1894.69,3392349.95,0.7343326463154113,2.773945246504375
175.33331,-14.5212,-1895.12,3392348.76,0.6344966877724665,2.168192680327531
175.33263,-14.5263,-1896.89,3392346.23,0.6187019693980075,2.2458446683707987
175.33195,-14.5314,-1898.86,3392343.5,0.6286149444926236,2.3173317823437776
175.33127,-14.5366,-1898.47,3392343.13,0.663358167727554,2.5754175707297
175.33059,-14.5417,-1899.88,3392340.96,0.6532320945718136,2.6913035968279724
175.32991,-14.5468,-1902.77,3392337.31,0.6210143755783272,2.7676311926128405
175.32923,-14.5519,-1905.25,3392334.07,0.5517802910860644,2.7644733566177653
175.32855,-14.557,-1905.76,3392332.8,0.4371612719927556,2.774106011566896
175.32786,-14.5621,-1905.42,3392332.38,0.3437219726025438,2.488036674542686
175.32718,-14.5673,-1904.08,3392332.96,0.2737602782755407,1.538735340673503
175.3265,-14.5724,-1905.11,3392331.17,0.2335306617897845,1.410869524244711
175.32582,-14.5775,-1904.25,3392331.27,0.2013868614910062,1.5058555415842454
175.32514,-14.5826,-1904.61,3392330.15,0.1894005991911906,1.4994803064983528
175.32446,-14.5877,-1904.85,3392329.15,0.2118458567787294,1.6594665221777138
175.32377,-14.5929,-1903.88,3392329.36,0.2234992306447362,1.6278355588180389
175.32309,-14.598,-1903.75,3392328.73,0.2269816579125824,1.669701730731601
175.32241,-14.6031,-1903.7,3392328.02,0.2364767186029583,1.6125594686503328
175.32173,-14.6082,-1902.36,3392328.6,0.2734788299853738,1.5518582720101162
175.32105,-14.6133,-1902.43,3392327.77,0.3002314870982937,1.5783820495056895
175.32037,-14.6184,-1900.68,3392328.76,0.3120357815218098,1.470173976003849
175.31968,-14.6236,-1901.39,3392327.29,0.2675288812370196,2.0427067371671703
175.319,-14.6287,-1899.09,3392328.83,0.1910757140391435,4.6528906976968365
175.31832,-14.6338,-1898.57,3392328.59,0.6523800112588909,6.666113782165758
175.31764,-14.6389,-1904.45,3392321.95,0.8526729122946314,6.56562303449074
175.31696,-14.644,-1907.95,3392317.69,0.8301569749157263,6.612024859630485
175.31628,-14.6492,-1928.17,3392296.7,0.6700281441406342,6.979921494116354
175.3156,-14.6543,-1923.92,3392300.19,0.4686353856895954,8.376153782119772
175.31491,-14.6594,-1918.84,3392304.51,0.7424190164190457,9.070752562569092
175.31423,-14.6645,-1903.42,3392319.17,1.444832172674163,8.895132709528294
175.31355,-14.6696,-1898.5,3392323.33,2.376949424442023,13.296680386037444
175.31287,-14.6747,-1888.98,3392332.09,2.418401247907828,31.691234716718863
175.31218,-14.6798,-1880.65,3392339.66,2.5503666386171333,56.08836861634119
175.3115,-14.6849,-1845.22,3392374.33,4.843270804489681,69.81833340900519
175.31082,-14.6901,-1807.64,3392411.15,7.075321766897818,72.1353376314879
175.31014,-14.6952,-1846.63,3392371.4,8.761512704169617,72.9399749706991
175.30945,-14.7003,-1880.85,3392336.42,9.712335831757994,70.99965896255893
175.30877,-14.7054,-1838.13,3392378.38,10.114929747647466,65.99481065635683
175.30809,-14.7105,-1790.7,3392425.05,7.771957860417899,61.35914092302604
175.30741,-14.7156,-1799.53,3392415.46,4.011683360588894,49.76510165253704
175.30672,-14.7207,-1802.39,3392411.84,0.6311905497891371,31.196302742353076
175.30604,-14.7258,-1821.92,3392391.55,1.462563165862628,20.986104757664613
175.30536,-14.7309,-1838.26,3392374.45,2.579669352270796,9.026179953284307
175.30468,-14.7361,-1854.6,3392357.35,2.685269770959266,7.825783893381949
175.304,-14.7412,-1864.57,3392346.62,2.3106078398069045,8.697542712807726
175.30331,-14.7463,-1868.14,3392342.29,1.8186425384774063,9.43137121706256
175.30263,-14.7514,-1889.07,3392320.6,1.1486430192227337,8.414513198890837
175.30195,-14.7565,-1890.89,3392318.02,0.6719809677909195,6.7345799313600505
175.30127,-14.7616,-1895.21,3392312.94,0.4476029708765855,4.44738772029956
175.30058,-14.7667,-1896.62,3392310.77,0.3893770011644222,2.7915625384991647
175.2999,-14.7718,-1898.37,3392308.26,0.466874781221708,2.779282245921644
175.29922,-14.7769,-1899.74,3392306.12,0.341719238721633,3.437577996365762
175.29854,-14.782,-1900.44,3392304.66,0.2371119835868322,3.6892960287085854
175.29785,-14.7872,-1892.8,3392311.54,0.205407109471363,3.730123788143713
175.29717,-14.7923,-1892.72,3392310.86,0.1731571881275783,3.5186884271816705
175.29649,-14.7974,-1893.72,3392309.1,0.1679982983788135,3.2529668474567326
175.2958,-14.8025,-1894.61,3392307.45,0.1766794146680044,3.0047752406795607
175.29512,-14.8076,-1896.74,3392304.56,0.270494970444574,3.487323492646196
175.29444,-14.8127,-1895.98,3392304.56,0.3033375717679311,3.373609443700396
175.29376,-14.8178,-1887.54,3392312.24,0.3668741452735042,3.2699718936845388
175.29307,-14.8229,-1886.73,3392312.29,0.2963395104237267,3.6990629841849976
175.29239,-14.828,-1889.28,3392308.97,0.2394988263848195,3.533839833003516
175.29171,-14.8331,-1892.11,3392305.38,0.2796404514585235,2.66756298332792
175.29103,-14.8382,-1893.36,3392303.37,0.3093210464138098,2.6958520815139853
175.29034,-14.8434,-1893.65,3392302.32,0.2430161404269169,3.070432981728453
175.28966,-14.8485,-1894.37,3392300.84,0.2146486773484489,4.126562145262147
175.28898,-14.8536,-1893.0,3392301.45,0.4064267335257996,4.192014316004872
175.2883,-14.8587,-1890.65,3392303.04,0.619240251289471,3.7031124465453096
175.28761,-14.8638,-1880.2,3392312.73,0.6405549113915214,3.575626820354137
175.28693,-14.8689,-1874.03,3392318.13,0.4774837712310987,4.000000253865182
175.28625,-14.874,-1878.36,3392313.04,0.2071038634022717,3.587506599346895
175.28557,-14.8791,-1880.78,3392309.86,0.0658587161779502,2.5869401069346503
175.28488,-14.8843,-1879.62,3392310.25,0.0728770752915268,2.416218908789015
175.2842,-14.8894,-1876.96,3392312.15,0.2574898893771686,2.198087389961513
175.28352,-14.8945,-1877.52,3392310.83,0.3645151279596958,2.299769777458636
175.28284,-14.8996,-1874.69,3392312.89,0.3459342347138809,3.1652755184311063
175.28215,-14.9047,-1867.92,3392318.9,0.3078323550029107,3.4106594681399343
175.28147,-14.9098,-1872.26,3392313.79,0.3608326100851556,3.265396072991136
175.28079,-14.915,-1875.14,3392310.15,0.492525247123544,2.3708852406938634
175.2801,-14.9201,-1874.98,3392309.55,0.576614545551156,1.4207044690932793
175.27942,-14.9252,-1876.01,3392307.75,0.5485162412513275,1.6138492864794434
175.27874,-14.9303,-1881.55,3392301.45,0.5290439686026751,1.728419216688352
175.27806,-14.9354,-1883.68,3392298.56,0.5784695581185404,1.862522167323724
175.27737,-14.9405,-1887.52,3392293.95,0.5945276065048569,1.8173095899581029
175.27669,-14.9457,-1890.94,3392289.77,0.5535280209293173,1.8753562817310183
175.27601,-14.9508,-1894.47,3392285.48,0.5054490952184447,1.896294435506356
175.27465,-14.961,-1896.22,3392282.2,0.3480642281862763,1.669750097191088
175.27396,-14.9661,-1897.45,3392280.2,0.2995072567185259,1.6690016300354813
175.27328,-14.9712,-1898.12,3392278.77,0.3056040505341623,1.923107850489129
175.2726,-14.9764,-1898.81,3392277.31,0.4014308649301509,2.362945312243656
175.27192,-14.9815,-1896.71,3392278.65,0.4475107283086344,2.778836085834051
175.27123,-14.9866,-1893.33,3392281.27,0.3594779307459561,3.444425712328812
175.27055,-14.9917,-1895.11,3392278.72,0.1559606685033811,3.98925503981544
175.26987,-14.9968,-1897.52,3392275.55,0.2060910329682801,3.658433052679377
175.26919,-15.002,-1897.89,3392274.41,0.2870397031770128,3.452618485494217
175.2685,-15.0071,-1899.48,3392272.06,0.306789959482617,2.757706521413654
175.26782,-15.0122,-1899.34,3392271.43,0.2728969716964096,1.741095781625518
175.26714,-15.0173,-1900.5,3392269.51,0.2617960247228468,1.2621130144962662
175.26645,-15.0224,-1902.47,3392266.77,0.2546604067548815,1.6690287064020293
175.26577,-15.0275,-1903.22,3392265.26,0.2119327577848888,1.921479471774968
175.26509,-15.0327,-1904.54,3392263.18,0.1595389834890416,1.919181532553229
175.26441,-15.0378,-1904.73,3392262.22,0.0640452369961955,2.1872081038215003
175.26372,-15.0429,-1904.2,3392261.99,0.130755509242746,1.954925060284987
175.26304,-15.048,-1903.79,3392261.63,0.2361777551074654,1.6482051395503878
175.26236,-15.0531,-1901.36,3392263.3,0.3124678460604287,1.5056787324541516
175.26168,-15.0583,-1897.58,3392266.32,0.3989590811152207,1.3541198315018377
175.32876,-15.0562,-1883.05,3392281.23,0.2164162096425599,1.7346832351995656
175.32808,-15.051,-1883.85,3392281.2,0.1178926708480208,1.7478184835392536
175.3274,-15.0459,-1878.9,3392286.92,0.1564303022451582,1.6910033366685462
175.32673,-15.0408,-1877.51,3392289.08,0.2121562928996128,1.6344800728230715
175.32605,-15.0357,-1882.95,3392284.4,0.1890592770602739,1.5856480369263732
175.32537,-15.0305,-1882.33,3392285.79,0.195011933421689,1.500500379157128
175.3247,-15.0254,-1884.12,3392284.76,0.1323750486698673,1.7366773526427617
175.32402,-15.0203,-1883.7,3392285.95,0.1934176483849577,1.5648609449593858
175.32334,-15.0152,-1882.08,3392288.34,0.2800412041061645,1.885549964730728
175.32266,-15.0101,-1877.01,3392294.18,0.3279350185011113,2.2948373096834622
175.32199,-15.0049,-1882.74,3392289.21,0.3427931290637949,2.289513420421424
175.32131,-14.9998,-1885.21,3392287.51,0.2793198489761361,2.7443203356476973
175.32063,-14.9947,-1888.42,3392285.07,0.1844415467250089,3.3902440520163166
175.31996,-14.9896,-1885.65,3392288.61,0.360075829890262,3.240557899117545
175.31928,-14.9844,-1878.59,3392296.43,0.4241164704757728,2.583118695365417
175.3186,-14.9793,-1876.43,3392299.36,0.4254071815073652,2.6997715143366743
175.31792,-14.9742,-1880.43,3392296.13,0.3435768051347382,2.8727022357558303
175.31725,-14.9691,-1877.64,3392299.69,0.4577518465813765,2.224906721310386
175.31657,-14.964,-1878.55,3392299.54,0.5894882451314045,2.4464797384502948
175.31589,-14.9588,-1879.0,3392299.86,0.6041246443248931,1.8923824488545475
175.31522,-14.9537,-1876.69,3392302.94,0.5682704770838182,2.205764545005336
175.31454,-14.9486,-1870.47,3392309.93,0.5357641544188836,2.1772549525828366
175.31386,-14.9435,-1874.32,3392306.84,0.502188236015699,2.0776610053164712
175.31318,-14.9383,-1876.45,3392305.48,0.4156106556006697,2.0579056751540827
175.3125,-14.9332,-1872.44,3392310.26,0.3188954674487573,2.103082484935673
175.31183,-14.9281,-1872.29,3392311.17,0.203265717177893,1.8221028265651271
175.31115,-14.923,-1871.61,3392312.62,0.1919267013165988,1.7809795388998455
175.31047,-14.9179,-1873.7,3392311.3,0.2843326762997328,1.0586358787385963
175.30979,-14.9128,-1875.01,3392310.75,0.2529162262424694,0.9341913471695676
175.30911,-14.9076,-1876.91,3392309.62,0.222030427146689,1.4904136308027471
175.30844,-14.9025,-1878.72,3392308.58,0.2115696877274427,1.3602019229504678
175.30776,-14.8974,-1877.28,3392310.78,0.2302908371645037,1.1910395897898434
175.30708,-14.8923,-1877.11,3392311.72,0.2736210335572596,1.8615526136135487
175.3064,-14.8872,-1877.69,3392311.91,0.2308020528465221,1.3357843544257562
175.30572,-14.8821,-1878.14,3392312.22,0.1948123101144294,1.8607711997711436
175.30504,-14.8769,-1876.52,3392314.61,0.2295547410805622,2.345789970511548
175.30437,-14.8718,-1876.37,3392315.53,0.3487700930832204,3.421760885481843
175.30369,-14.8667,-1879.13,3392313.53,0.4705481539077208,3.378559176235157
175.30301,-14.8616,-1884.55,3392308.88,0.4655411163332954,3.4903057310408854
175.30233,-14.8565,-1887.4,3392306.8,0.3866562351515905,4.031612253174946
175.30165,-14.8514,-1892.71,3392302.25,0.3025188157628806,3.5906824348243505
175.30098,-14.8462,-1886.23,3392309.5,0.3397397474913576,2.9589126590624284
175.3003,-14.8411,-1887.81,3392308.69,0.3851460280575864,2.659050120181344
175.29962,-14.836,-1884.99,3392312.27,0.4031629597775972,2.618117613260768
175.29894,-14.8309,-1883.63,3392314.39,0.32868267338564,3.0405854001821857
175.29826,-14.8258,-1885.2,3392313.58,0.2614087593214877,3.606315408324584
175.29759,-14.8207,-1884.29,3392315.26,0.3782008729484818,3.307581645437728
175.29691,-14.8155,-1893.82,3392306.49,0.3481246864684937,3.4183086864062493
175.29623,-14.8104,-1896.56,3392304.52,0.275401879044044,3.51004790064502
175.29555,-14.8053,-1894.94,3392306.91,0.2230786768817841,3.471329783590818
175.29488,-14.8002,-1894.79,3392307.82,0.1489460701836558,3.270041100806425
175.2942,-14.7951,-1889.57,3392313.81,0.1365050998386829,3.527143972539643
175.29352,-14.79,-1893.62,3392310.52,0.1535008735979902,3.855429358885324
175.29284,-14.7848,-1900.03,3392304.88,0.2153590215815146,3.9966981867547178
175.29217,-14.7797,-1900.58,3392305.09,0.2709264543749607,3.881924065172631
175.29149,-14.7746,-1897.11,3392309.33,0.3471582706708897,3.275573116131418
175.29081,-14.7695,-1898.24,3392308.96,0.3457011469918059,2.523965834214575
175.29013,-14.7644,-1897.84,3392310.13,0.295216737446671,2.4200586342592403
175.28945,-14.7593,-1898.22,3392310.51,0.4322935234673373,4.060422181379715
175.28878,-14.7541,-1895.08,3392314.42,0.9329659809188572,8.324252045877143
175.2881,-14.749,-1895.31,3392314.96,1.4556337415670704,9.297842928276374
175.28742,-14.7439,-1893.91,3392317.12,1.730178622455192,10.48572580168605
175.28674,-14.7388,-1880.46,3392331.34,1.969864845158545,11.126564117434746
175.28607,-14.7337,-1865.4,3392347.16,2.314321108693276,12.054510153852991
175.28539,-14.7286,-1867.04,3392346.28,2.9643829186119985,14.45630383511456
175.28472,-14.7234,-1847.67,3392366.42,0.5109518266612477,36.71852692988461
175.28404,-14.7183,-1840.31,3392374.54,3.445889159095093,60.9810745967609
175.28336,-14.7132,-1792.53,3392423.09,7.440465434264817,68.816376618942
175.28269,-14.7081,-1834.69,3392381.7,9.985295862259704,65.31041074915302
175.28201,-14.703,-1916.92,3392300.23,10.053768573043794,71.20816151830314
175.28134,-14.6978,-1923.12,3392294.8,10.828927923001531,74.7823920491025
175.28066,-14.6927,-1881.89,3392336.8,13.124636476776068,56.67834352704078
175.27999,-14.6876,-1832.37,3392387.08,11.982708239024266,47.66428164655861
175.27931,-14.6825,-1871.14,3392349.08,2.850561812248406,41.49570868904068
175.27863,-14.6774,-1891.51,3392329.47,1.1184975772515724,24.575082747925624
175.27796,-14.6722,-1900.38,3392321.37,2.346474531625319,13.847708559991135
175.27728,-14.6671,-1897.58,3392324.94,1.3147130078857685,9.348817540467136
175.27661,-14.662,-1897.96,3392325.32,0.5527827898114175,4.45346552741746
175.27593,-14.6569,-1900.1,3392323.95,0.2524308029032859,1.983086370207915
175.27525,-14.6518,-1900.28,3392324.53,0.2330028329494437,1.6918603552925022
175.27458,-14.6466,-1899.98,3392325.6,0.1262707152979308,0.8071817619986931
175.2739,-14.6415,-1900.17,3392326.18,0.1375057908778916,0.7747209264299367
175.27323,-14.6364,-1901.11,3392326.0,0.1334385084529593,0.7571738147174361
175.27255,-14.6313,-1902.73,3392325.15,0.1454115507671209,0.7627143069546733
175.27187,-14.6262,-1903.28,3392325.36,0.2249370671608329,0.6283164886911676
175.2712,-14.621,-1904.2,3392325.21,0.2103311671624219,0.5519459418950958
175.27052,-14.6159,-1905.1,3392325.07,0.1758682458613067,0.6557830452035329
175.26985,-14.6108,-1907.06,3392323.88,0.152330060459706,0.765497049850829
175.26917,-14.6057,-1907.25,3392324.45,0.1109543315957356,0.8214818830473433
175.26849,-14.6006,-1908.18,3392324.29,0.0761439555032547,0.8115752666807993
175.26782,-14.5954,-1907.65,3392325.58,0.0701775888116896,0.668487352920321
175.26714,-14.5903,-1908.08,3392325.92,0.0887520413558247,0.8028622106337178
175.26647,-14.5852,-1908.72,3392326.04,0.0907671668790757,0.9231332872896044
175.26579,-14.5801,-1908.48,3392327.05,0.1196842526020236,0.969178691037477
175.26512,-14.575,-1907.97,3392328.32,0.148555833822382,0.936269080000396
175.26444,-14.5698,-1907.56,3392329.5,0.1748575557830811,0.8451384624132956
175.26376,-14.5647,-1907.48,3392330.34,0.139824133255718,0.8665978980490164
175.26309,-14.5596,-1909.09,3392329.5,0.1199825698434203,0.7194524040272778
175.26241,-14.5545,-1908.53,3392330.82,0.1247767590062341,0.6332269587183362
175.26174,-14.5494,-1909.16,3392330.96,0.1212329903242515,0.5777843557962392
175.26106,-14.5442,-1908.85,3392332.03,0.0996468440486391,0.5715873410689558
175.26039,-14.5391,-1909.31,3392332.34,0.0920345918832322,0.592946743826465
175.25971,-14.534,-1909.98,3392332.43,0.0963265983733886,0.5532222219736456
175.25903,-14.5289,-1909.74,3392333.44,0.0910390613602046,0.5484591166900697
175.25835,-14.5237,-1909.15,3392334.78,0.0932840680085178,0.5811087393787356
175.25767,-14.5186,-1909.69,3392335.01,0.0839375477350968,0.6260440971415968
175.257,-14.5135,-1909.54,3392335.93,0.0649264131551522,0.814964688146866
175.25632,-14.5084,-1908.51,3392337.72,0.0757339249217092,0.8191514908098292
175.25564,-14.5032,-1910.12,3392336.88,0.0951356071091462,0.8434350077752514
175.25496,-14.4981,-1907.72,3392340.05,0.1005812179821443,0.8492089276598838
175.25429,-14.493,-1911.51,3392337.03,0.0501359904629258,0.9908832599981678
175.25361,-14.4878,-1911.3,3392338.0,0.0251456207964195,1.0599248409535402
175.25293,-14.4827,-1911.49,3392338.58,0.064794915660342,1.7292431913036963
175.25225,-14.4776,-1908.36,3392342.48,0.0802500819491181,1.992218680818093
175.25157,-14.4724,-1912.23,3392339.37,0.0585196033787871,2.104293036808812
175.2509,-14.4673,-1911.31,3392341.06,0.0658962227385699,1.2625364528437697
175.25022,-14.4622,-1911.07,3392342.07,0.0628830970951753,1.4708400164238011
175.24954,-14.4571,-1906.68,3392347.22,0.1096461524646132,2.0531328150918697
175.24886,-14.4519,-1907.97,3392346.7,0.067369727298325,2.080252076692094
175.24818,-14.4468,-1906.77,3392348.67,0.0789621643268237,2.030479238212729
175.24751,-14.4417,-1907.52,3392348.69,0.1134886854654187,1.7987139584278895
175.24683,-14.4365,-1910.34,3392346.63,0.1322070182759145,1.7256940626388213
175.24615,-14.4314,-1912.12,3392345.62,0.1398942438344496,1.6426560721881462
175.24547,-14.4263,-1911.45,3392347.06,0.0890427434046609,1.0189536146337723
175.2448,-14.4212,-1912.35,3392346.92,0.0725739989809796,0.987348596796263
175.24412,-14.416,-1911.0,3392349.04,0.0788715137441048,0.8851706108166081
175.24344,-14.4109,-1910.5,3392350.31,0.0423787022123877,0.9747877213055944
175.24276,-14.4058,-1909.47,3392352.1,0.0277143786944504,1.0140567768608946
175.24209,-14.4006,-1909.31,3392353.03,0.040405917975735,0.916645818215508
175.24141,-14.3955,-1909.7,3392353.4,0.041024877029775,0.994737301599366
175.24073,-14.3904,-1908.13,3392355.74,0.0812583068912874,1.0004846650421604
175.24005,-14.3852,-1909.73,3392354.91,0.0682109529998429,1.013398178913561
175.23937,-14.3801,-1911.35,3392354.05,0.0370995839163436,1.112360732149227
175.2387,-14.375,-1911.09,3392355.08,0.0676694479855376,1.1548936462817516
175.23802,-14.3699,-1911.25,3392355.68,0.1158566274900061,1.068088422873418
175.23734,-14.3647,-1911.08,3392356.62,0.1529078391996894,0.7962059034891938
175.23666,-14.3596,-1910.52,3392357.94,0.1670071847343946,0.7761126788196868
175.23599,-14.3545,-1909.56,3392359.67,0.1345776359165674,0.8049370566307316
175.23531,-14.3493,-1910.46,3392359.54,0.1439040556465136,0.8951835485281039
175.23463,-14.3442,-1910.31,3392360.45,0.1265955540123718,0.7794186918742909
175.23395,-14.3391,-1909.61,3392361.92,0.1099081685063239,0.9143771425320292
175.23327,-14.334,-1911.7,3392360.6,0.1012902382418237,0.8829739058321573
175.2326,-14.3288,-1911.07,3392361.99,0.085115845359341,1.0983479438739805
175.23192,-14.3237,-1909.27,3392364.56,0.1663339728526957,1.2007699155159424
175.23054,-14.3135,-1906.71,3392368.64,0.4021919724281959,1.9683143633037432
175.22986,-14.3084,-1903.89,3392372.22,0.5401725568940583,2.2117499328889987
175.22917,-14.3033,-1902.81,3392374.07,0.6433452481393597,2.7078133797259625
175.22849,-14.2982,-1900.83,3392376.81,0.5876104273088613,2.688014324572799
175.2278,-14.293,-1900.24,3392378.16,0.5269092861927003,2.313744695313264
175.22712,-14.2879,-1901.1,3392378.07,0.4484439156173194,2.039185873368357
175.22644,-14.2828,-1901.28,3392378.65,0.2029097727564583,1.5542720457499906
175.22575,-14.2777,-1901.05,3392379.64,0.0447184527650319,0.7456435252787802
175.22507,-14.2726,-1899.03,3392382.43,0.1695693379619465,1.9672614629158076
