long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg
175.26987,-14.9968,-1897.52,3392275.55,0.2060910329682801
175.26919,-15.002,-1897.89,3392274.41,0.2870397031770128
175.2685,-15.0071,-1899.48,3392272.06,0.306789959482617
175.26782,-15.0122,-1899.34,3392271.43,0.2728969716964096
175.26714,-15.0173,-1900.5,3392269.51,0.26179602472284685
175.26645,-15.0224,-1902.47,3392266.77,0.2546604067548815
175.26577,-15.0275,-1903.22,3392265.26,0.2119327577848888
175.26509,-15.0327,-1904.54,3392263.18,0.1595389834890416
175.26441,-15.0378,-1904.73,3392262.22,0.06404523699619556
175.26372,-15.0429,-1904.2,3392261.99,0.13075550924274604
175.26304,-15.048,-1903.79,3392261.63,0.23617775510746544
175.26236,-15.0531,-1901.36,3392263.3,0.31246784606042877
175.26168,-15.0583,-1897.58,3392266.32,0.39895908111522077
175.32876,-15.0562,-1883.05,3392281.23,0.2164162096425599
175.32808,-15.051,-1883.85,3392281.2,0.11789267084802083
175.3274,-15.0459,-1878.9,3392286.92,0.15643030224515828
175.32673,-15.0408,-1877.51,3392289.08,0.21215629289961285
175.32605,-15.0357,-1882.95,3392284.4,0.1890592770602739
175.32537,-15.0305,-1882.33,3392285.79,0.19501193342168904
175.3247,-15.0254,-1884.12,3392284.76,0.1323750486698673
175.32402,-15.0203,-1883.7,3392285.95,0.19341764838495776
175.32334,-15.0152,-1882.08,3392288.34,0.2800412041061645
175.32266,-15.0101,-1877.01,3392294.18,0.32793501850111134
175.32199,-15.0049,-1882.74,3392289.21,0.34279312906379494
175.32131,-14.9998,-1885.21,3392287.51,0.2793198489761361
175.32063,-14.9947,-1888.42,3392285.07,0.18444154672500893
175.31996,-14.9896,-1885.65,3392288.61,0.360075829890262
175.31928,-14.9844,-1878.59,3392296.43,0.4241164704757728
175.3186,-14.9793,-1876.43,3392299.36,0.42540718150736523
175.31792,-14.9742,-1880.43,3392296.13,0.3435768051347382
175.31725,-14.9691,-1877.64,3392299.69,0.4577518465813765
175.31657,-14.964,-1878.55,3392299.54,0.5894882451314045
175.31589,-14.9588,-1879.0,3392299.86,0.6041246443248931
175.31522,-14.9537,-1876.69,3392302.94,0.5682704770838182
175.31454,-14.9486,-1870.47,3392309.93,0.5357641544188836
175.31386,-14.9435,-1874.32,3392306.84,0.502188236015699
175.31318,-14.9383,-1876.45,3392305.48,0.4156106556006697
175.3125,-14.9332,-1872.44,3392310.26,0.31889546744875735
175.31183,-14.9281,-1872.29,3392311.17,0.20326571717789307
175.31115,-14.923,-1871.61,3392312.62,0.19192670131659884
175.31047,-14.9179,-1873.7,3392311.3,0.2843326762997328
175.30979,-14.9128,-1875.01,3392310.75,0.25291622624246946
175.30911,-14.9076,-1876.91,3392309.62,0.22203042714668902
175.30844,-14.9025,-1878.72,3392308.58,0.21156968772744278
175.30776,-14.8974,-1877.28,3392310.78,0.23029083716450377
175.30708,-14.8923,-1877.11,3392311.72,0.2736210335572596
175.3064,-14.8872,-1877.69,3392311.91,0.23080205284652217
175.30572,-14.8821,-1878.14,3392312.22,0.19481231011442945
175.30504,-14.8769,-1876.52,3392314.61,0.2295547410805622
175.30437,-14.8718,-1876.37,3392315.53,0.3487700930832204
175.30369,-14.8667,-1879.13,3392313.53,0.4705481539077208
175.30301,-14.8616,-1884.55,3392308.88,0.4655411163332954
175.30233,-14.8565,-1887.4,3392306.8,0.38665623515159053
175.30165,-14.8514,-1892.71,3392302.25,0.3025188157628806
175.30098,-14.8462,-1886.23,3392309.5,0.3397397474913576
175.3003,-14.8411,-1887.81,3392308.69,0.3851460280575864
175.29962,-14.836,-1884.99,3392312.27,0.4031629597775972
175.29894,-14.8309,-1883.63,3392314.39,0.32868267338564
175.29826,-14.8258,-1885.2,3392313.58,0.26140875932148777
175.29759,-14.8207,-1884.29,3392315.26,0.3782008729484818
175.29691,-14.8155,-1893.82,3392306.49,0.3481246864684937
175.29623,-14.8104,-1896.56,3392304.52,0.275401879044044
175.29555,-14.8053,-1894.94,3392306.91,0.22307867688178418
175.29488,-14.8002,-1894.79,3392307.82,0.14894607018365583
175.2942,-14.7951,-1889.57,3392313.81,0.1365050998386829
175.29352,-14.79,-1893.62,3392310.52,0.15350087359799025
175.29284,-14.7848,-1900.03,3392304.88,0.2153590215815146
175.29217,-14.7797,-1900.58,3392305.09,0.27092645437496077
175.29149,-14.7746,-1897.11,3392309.33,0.3471582706708897
175.29081,-14.7695,-1898.24,3392308.96,0.34570114699180593
