long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
354.60858,-2.4437,-1476.93,3394048.35,0.6081354738786825
354.36205,-2.4453,-1475.61,3394045.95,
354.36139,-2.4402,-1475.46,3394046.22,0.644862302061622
354.36073,-2.4351,-1474.59,3394047.21,0.6293454268102775
354.36007,-2.43,-1473.36,3394048.56,0.6558899461106844
354.35941,-2.4249,-1471.75,3394050.29,0.5113022559772542
354.35875,-2.4198,-1470.93,3394051.23,0.5026715197806543
354.35809,-2.4147,-1470.21,3394052.07,0.7713659657547012
354.35742,-2.4096,-1469.82,3394052.58,0.6677880311043327
354.35676,-2.4045,-1470.02,3394052.5,0.48108412269227824
354.3561,-2.3994,-1470.98,3394051.66,0.5831167083954288
354.35544,-2.3943,-1471.55,3394051.21,0.7210892564218434
354.35478,-2.3892,-1471.51,3394051.37,0.9482909179581235
354.35412,-2.3841,-1471.81,3394051.19,1.208488792012474
354.35346,-2.379,-1472.55,3394050.57,1.3317717375932832
354.35279,-2.3739,-1468.82,3394054.42,1.40665773386765
354.35213,-2.3688,-1466.85,3394056.51,1.158908440400232
354.35147,-2.3637,-1463.88,3394059.6,0.8905359270056415
354.35081,-2.3586,-1460.84,3394062.76,0.5637735446262563
354.35015,-2.3535,-1458.09,3394065.63,0.5193850353930366
354.34949,-2.3484,-1455.99,3394067.85,0.5752788073175669
354.34883,-2.3433,-1452.63,3394071.32,0.6038605256582928
354.34817,-2.3382,-1448.79,3394075.28,0.7273400070910954
354.34751,-2.3331,-1446.11,3394078.07,0.8786743023250722
354.34619,-2.3228,-1440.81,3394083.6,1.1525548585650958
354.34553,-2.3177,-1438.82,3394085.7,1.0440491933337812
354.34487,-2.3126,-1438.41,3394086.23,0.49556892860584567
354.3442,-2.3075,-1437.56,3394087.19,0.44750085493163755
354.34354,-2.3024,-1437.24,3394087.63,0.4409849610314885
354.34288,-2.2973,-1435.76,3394089.22,0.5572870105571316
354.34222,-2.2922,-1434.5,3394090.6,0.49881021292358046
354.34156,-2.2871,-1434.74,3394090.47,0.5287130323064195
354.3409,-2.282,-1434.45,3394090.88,0.6202772842219166
354.34024,-2.2769,-1433.61,3394091.83,0.5576853428862442
354.33958,-2.2718,-1431.99,3394093.56,0.7372834374873367
354.33892,-2.2667,-1430.54,3394095.13,1.1432687493600497
354.33826,-2.2616,-1430.23,3394095.55,1.0408342680988234
354.3376,-2.2565,-1432.32,3394093.58,1.4431931273840597
354.33703,-2.2515,-1433.71,3394092.3,2.481074487977678
354.33632,-2.2464,-1429.86,3394096.26,2.3401280640270357
354.33562,-2.2412,-1426.12,3394100.11,0.9445099165789199
354.33491,-2.2361,-1424.98,3394101.36,0.8581965632096108
354.3342,-2.2309,-1423.32,3394103.13,0.4814910305521029
354.33349,-2.2257,-1421.12,3394105.44,0.5266158353927848
354.33278,-2.2206,-1419.56,3394107.11,0.5085853129433697
354.33207,-2.2154,-1416.5,3394110.28,0.4617549561141914
354.33136,-2.2103,-1413.76,3394113.13,0.3911735338077848
354.33066,-2.2051,-1410.76,3394116.24,0.3521787889927577
354.32995,-2.2,-1407.83,3394119.27,0.4557665306494185
354.32924,-2.1948,-1405.32,3394121.89,0.7491897728041794
354.32853,-2.1897,-1402.5,3394124.82,1.0185054828334157
354.32782,-2.1845,-1399.52,3394127.91,1.2057787095770611
354.32711,-2.1794,-1397.9,3394129.64,1.576374577895124
354.3264,-2.1742,-1395.63,3394132.02,1.8538207838104637
354.32569,-2.1691,-1392.97,3394134.79,2.009330580926395
354.32499,-2.1639,-1393.91,3394133.96,2.0628064699434274
354.32428,-2.1588,-1392.93,3394135.05,1.7563315191874707
354.32357,-2.1536,-1394.2,3394133.89,1.2510318068875055
354.32211,-2.1433,-1400.19,3394128.11,1.2165923309502171
354.3214,-2.1381,-1402.57,3394125.84,1.575022741324911
354.32068,-2.133,-1403.68,3394124.83,1.5461927991081625
354.31997,-2.1278,-1405.16,3394123.46,1.410748626439856
354.31926,-2.1227,-1404.71,3394124.01,1.2475688095367277
354.31854,-2.1175,-1404.7,3394124.12,1.1095305773530888
354.31783,-2.1123,-1403.86,3394125.07,1.053611824594051
354.31711,-2.1072,-1404.91,3394124.12,1.3995671247975667
354.3164,-2.102,-1405.15,3394123.99,1.5896240038281444
354.31568,-2.0969,-1404.61,3394124.63,1.5993679513282548
354.31497,-2.0917,-1403.5,3394125.85,2.7339814703927345
354.31426,-2.0866,-1403.25,3394126.2,6.889196043669943
354.31354,-2.0814,-1401.91,3394127.65,8.703690757740342
354.31283,-2.0763,-1401.78,3394127.88,8.861583053074975
354.31211,-2.0711,-1401.22,3394128.54,9.118152660752031
354.3114,-2.0659,-1400.86,3394129.01,9.295958565319939
354.30997,-2.0556,-1400.88,3394129.2,0.9861629828959219
354.30926,-2.0505,-1401.66,3394128.52,0.989927507590741
354.30872,-2.0458,-1401.49,3394128.79,0.6064455168777727
354.30791,-2.0404,-1401.09,3394129.29,0.6298301366000694
354.3071,-2.0351,-1399.99,3394130.49,0.4969081417789909
354.30629,-2.0297,-1398.36,3394132.22,0.48268650901327237
354.30548,-2.0244,-1397.94,3394132.74,0.5070807596528023
354.30467,-2.0191,-1396.07,3394134.71,0.4531540956588082
354.30386,-2.0137,-1395.24,3394135.64,0.4327722421346896
354.30305,-2.0084,-1395.62,3394135.37,0.5210249390002407
354.30224,-2.003,-1394.11,3394136.98,0.5007334211348102
354.30143,-1.9977,-1393.66,3394137.53,0.4809984896543058
354.30062,-1.9924,-1393.37,3394137.92,0.3879960606342599
354.29981,-1.987,-1393.13,3394138.26,0.35026309664425087
354.299,-1.9817,-1392.75,3394138.74,0.4635439572899368
354.29819,-1.9763,-1392.49,3394139.11,0.64553568337488
354.29737,-1.971,-1391.73,3394139.97,0.7324380309511664
354.29656,-1.9656,-1390.58,3394141.22,0.8781380949865604
354.29575,-1.9603,-1389.46,3394142.44,0.9748605974895826
354.29494,-1.955,-1390.44,3394141.56,0.9449156445098902
354.29413,-1.9496,-1390.18,3394141.92,0.9873539632390175
354.29332,-1.9443,-1391.11,3394141.09,1.2953856604142324
354.29244,-1.9388,-1392.24,3394140.06,1.7814441469937896
354.29162,-1.9335,-1394.35,3394138.04,1.565166271802802
354.2908,-1.9281,-1396.15,3394136.34,1.5533457445350858
354.28998,-1.9227,-1398.3,3394134.29,1.9626824507454426
354.28916,-1.9174,-1400.51,3394132.17,2.4513236486536947
354.28834,-1.912,-1401.06,3394131.72,2.682941896500136
354.28752,-1.9067,-1399.25,3394133.62,2.67885651722651
354.2867,-1.9013,-1397.7,3394135.27,2.6891011342761995
354.28588,-1.8959,-1395.81,3394137.26,2.7871571085963383
354.28505,-1.8906,-1394.65,3394138.51,2.6515113740816645
354.28423,-1.8852,-1395.27,3394137.99,2.7336091283197628
354.28341,-1.8799,-1395.29,3394138.06,2.7245229231696815
354.28259,-1.8745,-1392.6,3394140.85,7.304118489576249
354.28177,-1.8691,-1389.55,3394144.0,14.203735192442663
354.28095,-1.8638,-1385.68,3394147.96,20.635458584638766
354.28013,-1.8584,-1382.15,3394151.59,25.019855194293925
354.27931,-1.8531,-1383.56,3394150.27,27.165106943570088
354.27849,-1.8477,-1392.18,3394141.75,28.406820378854356
354.27767,-1.8423,-1404.76,3394129.27,30.346955254294166
354.27685,-1.837,-1406.69,3394127.43,30.020175296549418
354.27599,-1.8317,-1398.46,3394135.75,28.020630911856866
