long_east_deg,lat_north_deg,altitude_m,radius_m,roughness_rms_m
234.73551,68.0931,-3936.91,3376509.27,2.9053282523519046
234.73323,68.0882,-3933.27,3376514.03,3.2725065435994893
234.73096,68.0832,-3929.89,3376518.53,3.031661558126669
234.72868,68.0782,-3928.35,3376521.19,2.3001317044659704
234.7264,68.0732,-3929.55,3376521.11,1.7868792742008792
234.72412,68.0682,-3928.83,3376522.95,1.6140981610078118
234.71957,68.0583,-3930.4,3376523.63,1.981988914994893
234.71729,68.0533,-3930.86,3376524.29,2.0874976709633986
234.71501,68.0483,-3931.24,3376525.03,2.0736373106010855
234.71273,68.0434,-3930.15,3376527.24,3.1371592729936055
234.71045,68.0384,-3928.65,3376529.86,3.9907330113369928
234.70805,68.0334,-3931.78,3376527.85,4.004782197010755
234.7058,68.0285,-3940.07,3376520.68,3.16973108194711
234.70356,68.0235,-3948.69,3376513.19,2.533486627176369
234.70132,68.0185,-3957.41,3376505.6,1.8387457080256406
234.69907,68.0135,-3966.01,3376498.12,1.5667441403145057
234.69683,68.0085,-3973.96,3376491.3,1.8444072659860415
234.69458,68.0035,-3981.87,3376484.52,2.3439417845841013
234.69234,67.9986,-3988.52,3376478.99,3.2074750599173085
234.6901,67.9936,-3993.8,3376474.84,4.098442841618576
234.68785,67.9886,-3995.48,3376474.29,3.9643986880862263
234.68561,67.9836,-3996.74,3376474.15,2.51134618421288
234.68336,67.9786,-3996.35,3376475.67,1.330941176796641
234.68112,67.9736,-3996.4,3376476.75,1.3294062491126104
234.67887,67.9687,-3997.9,3376476.37,1.4482308237649069
234.67663,67.9637,-4000.26,3376475.14,1.3212769689939434
234.67439,67.9587,-4002.56,3376473.97,0.9288163487395167
234.67214,67.9537,-4007.12,3376470.53,1.7093912599242336
234.6699,67.9487,-4011.46,3376467.32,3.2459055983803538
234.66765,67.9437,-4013.49,3376466.42,4.455222346151523
234.66541,67.9388,-4010.84,3376470.19,5.113738602525841
234.66327,67.9337,-4004.7,3376477.48,3.734289975096268
234.66107,67.9287,-3997.97,3376485.34,2.398313665675147
234.65887,67.9237,-3991.15,3376493.29,1.7248705894838605
234.65667,67.9187,-3986.03,3376499.55,2.1779374345637796
234.65447,67.9137,-3981.27,3376505.44,2.498528430350939
234.65227,67.9087,-3979.78,3376508.06,2.6461725533313083
234.65007,67.9038,-3976.83,3376512.14,2.9053174915204893
234.64786,67.8988,-3974.58,3376515.53,2.3568345483520057
234.64566,67.8938,-3973.8,3376517.44,1.988498958865078
234.64346,67.8888,-3973.89,3376518.48,1.5026753500885794
234.64126,67.8838,-3975.14,3376518.37,1.189626852126707
234.63906,67.8788,-3978.22,3376516.42,0.9804212439365576
234.63686,67.8738,-3980.07,3376515.7,0.9720674659414342
234.63466,67.8688,-3980.92,3376515.99,0.9205375791561198
234.63246,67.8638,-3980.97,3376517.07,2.9759714711459324
234.63026,67.8588,-3980.65,3376518.52,3.809028172508963
234.62806,67.8538,-3985.23,3376515.07,4.358951418343856
234.62586,67.8488,-3993.42,3376508.02,4.241280659113303
234.62365,67.8438,-4001.43,3376501.14,3.5101839881290187
234.62145,67.8388,-4008.57,3376495.13,2.7741449467245536
234.6193,67.8338,-4014.19,3376490.65,2.4754081482202155
234.6171,67.8288,-4019.61,3376486.37,2.420030595777616
234.6149,67.8238,-4023.73,3376483.38,2.293862171547816
234.61269,67.8188,-4026.4,3376481.85,2.279396319076591
234.61049,67.8138,-4029.09,3376480.29,2.226149876119276
234.60829,67.8088,-4032.59,3376477.93,2.338380055334569
234.60608,67.8039,-4033.68,3376477.98,2.367083907404999
234.60388,67.7989,-4032.99,3376479.8,2.260927234297379
234.60167,67.7939,-4031.21,3376482.72,1.7394991144288643
234.59947,67.7889,-4029.32,3376485.74,1.4178397113425587
234.59506,67.7789,-4023.87,3376493.46,1.4023975206806554
234.59286,67.7739,-4020.54,3376497.93,1.5381745264061604
234.59066,67.7689,-4016.47,3376503.13,1.6258095105553099
234.58845,67.764,-4013.25,3376507.49,1.6725800201435286
234.58625,67.759,-4007.66,3376514.22,1.6710688701986678
234.58404,67.754,-4003.15,3376519.86,1.7462635321890656
234.58184,67.749,-3998.76,3376525.39,2.0836485881976707
234.57964,67.744,-3995.88,3376529.4,2.414105227481759
234.57743,67.739,-3994.83,3376531.59,2.447781114249253
234.57507,67.7341,-3995.24,3376532.3,2.345588738259868
234.57286,67.7291,-3995.0,3376533.68,2.397463260091144
234.57064,67.7241,-3993.94,3376535.87,2.6339872633354875
233.79893,67.7235,-3988.51,3376539.67,1.9712253644044266
233.79675,67.7285,-3993.08,3376533.96,1.9961510613024058
233.79456,67.7334,-3999.52,3376526.38,1.910086325233962
233.79238,67.7384,-4005.82,3376518.93,1.3095563131700683
233.79019,67.7434,-4014.92,3376508.69,1.3625666961102536
233.788,67.7484,-4022.58,3376499.89,1.9173331705982164
233.78582,67.7534,-4029.77,3376491.55,2.395975931904615
233.78363,67.7584,-4033.81,3376486.37,2.6681238374615406
233.77925,67.7683,-4041.58,3376476.32,3.9340725979122197
233.77705,67.7733,-4042.77,3376473.99,5.01135077279059
233.77486,67.7783,-4042.09,3376473.53,3.8126628942665333
233.77266,67.7833,-4040.64,3376473.84,2.0645717015240437
233.77046,67.7882,-4038.17,3376475.17,1.4157532840530616
233.76826,67.7932,-4035.2,3376477.0,1.1345222737141942
233.76606,67.7982,-4031.87,3376479.19,0.9725078048457387
233.76386,67.8032,-4028.62,3376481.3,0.8778535159909242
233.76166,67.8082,-4025.61,3376483.17,1.0654336004506162
233.75946,67.8132,-4021.61,3376486.03,1.0500498121922879
233.75726,67.8181,-4017.81,3376488.69,0.905220497362759
233.75506,67.8231,-4012.71,3376492.65,1.0504863946723215
233.75286,67.8281,-4008.63,3376495.59,1.357496739991595
233.75067,67.8331,-4006.07,3376497.01,1.3555062918653984
234.37935,67.7226,-3972.63,3376556.69,1.9857197396725088
234.37716,67.7276,-3972.21,3376555.97,2.5287913901353125
234.37498,67.7326,-3972.92,3376554.12,2.9427119743569614
234.37279,67.7375,-3976.65,3376549.25,3.4699378229566458
234.37061,67.7425,-3982.3,3376542.46,2.9611697676645923
234.36843,67.7475,-3988.59,3376535.03,2.6716691680455593
234.36624,67.7524,-3996.45,3376526.03,2.1112469258017907
234.36406,67.7574,-4006.53,3376514.81,1.80430641161214
234.36188,67.7624,-4015.91,3376504.29,2.5428110832132926
234.3597,67.7674,-4022.98,3376496.08,3.0829520340829903
234.35751,67.7723,-4027.76,3376490.16,3.3220238420129857
234.35533,67.7773,-4031.64,3376485.14,3.079878020917655
234.35315,67.7823,-4036.04,3376479.6,3.0876225251360725
234.35096,67.7872,-4039.08,3376475.42,3.3513178711500604
234.34878,67.7922,-4038.22,3376475.14,3.748761484543909
234.34659,67.7972,-4034.89,3376477.33,3.5197065576485866
234.34436,67.8022,-4030.7,3376480.39,2.717275376981788
234.34216,67.8071,-4023.96,3376485.99,1.793002454338608
234.33995,67.8121,-4017.55,3376491.27,2.129912921666461
234.33775,67.8171,-4012.99,3376494.69,3.113359849291976
234.33556,67.822,-4012.29,3376494.26,3.244610383616556
234.33336,67.827,-4012.25,3376493.16,2.594654116397596
234.33116,67.832,-4013.74,3376490.53,2.1220912587731697
234.32896,67.837,-4015.93,3376487.21,1.8486881333424978
234.32676,67.8419,-4019.19,3376482.81,1.458513298610937
234.32456,67.8469,-4022.66,3376478.21,1.1577907292251735
234.32236,67.8519,-4027.13,3376472.6,1.1664326377597465
234.32016,67.8568,-4029.45,3376469.15,2.3530765557595985
234.31796,67.8618,-4031.59,3376465.87,3.3035722242220786
234.31577,67.8668,-4033.51,3376462.82,3.3510630969257758
234.31357,67.8718,-4028.96,3376466.23,2.889457800805845
234.31137,67.8767,-4027.4,3376466.65,2.19013046937746
234.30917,67.8817,-4027.09,3376465.83,0.8930081208409195
234.30697,67.8867,-4024.13,3376467.65,0.7657369496479192
234.30477,67.8916,-4022.82,3376467.83,1.5682519214482336
234.30257,67.8966,-4021.35,3376468.16,2.4670562807531713
234.30032,67.9016,-4018.03,3376470.33,3.6336844871002514
234.2981,67.9066,-4014.53,3376472.7,4.757552998618768
234.29589,67.9115,-4011.58,3376474.52,5.3870235422095645
234.29367,67.9165,-4011.84,3376473.13,5.008656017326214
234.29146,67.9215,-4017.63,3376466.21,3.7271640758649993
234.28924,67.9264,-4025.7,3376457.01,2.2431055955272567
234.28703,67.9314,-4030.6,3376450.98,1.4063772347365484
234.28482,67.9364,-4036.18,3376444.27,1.3915393162569671
234.2826,67.9413,-4042.65,3376436.67,1.2092564326937851
234.28039,67.9463,-4049.04,3376429.15,1.1431878095860197
234.27818,67.9513,-4053.46,3376423.59,1.2613925494131932
234.27596,67.9563,-4059.02,3376416.9,1.7339061406493528
234.27375,67.9612,-4065.16,3376409.63,1.7834386139664806
234.27153,67.9662,-4069.97,3376403.69,1.865101527259874
234.26932,67.9712,-4072.3,3376400.23,1.866887831497007
234.26711,67.9761,-4074.82,3376396.58,1.5140673073170363
234.26489,67.9811,-4076.72,3376393.55,1.164996831885858
234.26268,67.9861,-4078.25,3376390.89,1.2611542108381346
234.26046,67.9911,-4081.21,3376386.8,1.1357049930038632
234.25825,67.996,-4084.84,3376382.04,1.1190227351018445
234.25608,68.001,-4088.58,3376377.17,1.4563464240523423
234.25383,68.0059,-4091.62,3376373.0,1.6009219996690025
234.25158,68.0109,-4091.9,3376371.59,1.432645062976535
234.24932,68.0159,-4093.11,3376369.25,1.1880479572473794
234.24707,68.0209,-4094.19,3376367.04,1.3132128135048224
234.24482,68.0258,-4096.12,3376363.98,1.4822845959065116
234.24257,68.0308,-4098.71,3376360.26,1.5285027666624391
234.24031,68.0358,-4102.8,3376355.04,1.3379507977336995
234.23806,68.0408,-4107.35,3376349.36,1.1241005770186996
234.23581,68.0458,-4112.93,3376342.65,1.1842963018712513
234.23355,68.0507,-4116.7,3376337.76,1.6205460533683316
234.2313,68.0557,-4120.94,3376332.39,1.871728942005411
234.22905,68.0607,-4123.82,3376328.38,1.8101506641516796
234.2268,68.0657,-4125.02,3376326.05,1.4973879677159097
234.22454,68.0706,-4129.2,3376320.74,1.3558162813414492
234.22229,68.0756,-4132.07,3376316.74,1.3332762187367941
234.22004,68.0806,-4135.49,3376312.19,1.4894656211378994
234.21778,68.0856,-4138.79,3376307.76,1.4598124035608595
234.21553,68.0906,-4142.53,3376302.89,1.489165556436942
234.21328,68.0955,-4146.75,3376297.54,1.6120584465785226
234.20852,68.1055,-4156.55,3376285.48,2.3234966677629383
234.20622,68.1105,-4161.37,3376279.53,2.3646456549500687
234.20392,68.1155,-4161.09,3376278.68,1.956800928734397
234.20163,68.1205,-4162.2,3376276.45,1.6140110721026844
234.19933,68.1255,-4164.37,3376273.15,1.5505430905601627
234.19703,68.1305,-4166.37,3376270.02,1.4960351984724702
234.19474,68.1354,-4166.71,3376268.56,1.536735058028179
234.19244,68.1404,-4165.58,3376268.56,1.2007557250163623
234.19014,68.1454,-4165.65,3376267.36,0.8412620273981615
234.18785,68.1504,-4164.44,3376267.45,0.8011668072932718
234.18555,68.1554,-4164.49,3376266.27,0.8780089296081088
234.18325,68.1604,-4164.19,3376265.44,1.1413112521393471
234.17866,68.1703,-4160.31,3376267.07,1.1740265986096152
234.17636,68.1753,-4159.25,3376267.0,1.1747116410495198
234.17406,68.1803,-4157.39,3376267.74,1.2119705768583002
234.17176,68.1853,-4155.15,3376268.85,1.046352635212209
234.16947,68.1903,-4153.8,3376269.07,1.113016487465417
234.16717,68.1953,-4153.32,3376268.43,1.2750991654873558
234.1648,68.2003,-4147.27,3376273.35,1.3144597572138994
234.16249,68.2052,-4143.66,3376275.84,1.0947728740136897
234.16018,68.2102,-4140.17,3376278.21,1.4385836241298224
234.15787,68.2152,-4136.97,3376280.28,1.6714478894553444
234.15556,68.2202,-4134.74,3376281.39,1.597559791507307
234.15325,68.2252,-4134.63,3376280.38,1.3243344445587273
234.15094,68.2302,-4134.59,3376279.29,1.3904143084721161
234.14863,68.2352,-4133.99,3376278.77,1.22030795666973
234.14632,68.2401,-4131.76,3376279.88,1.2082504841104968
234.144,68.2451,-4129.95,3376280.56,0.9774241802068255
234.14169,68.2501,-4127.73,3376281.66,0.923779104199585
234.13938,68.2551,-4123.91,3376284.35,1.2581164679935095
234.13707,68.2601,-4121.28,3376285.86,1.6681367334479096
234.13476,68.2651,-4120.29,3376285.73,1.7929090284158011
234.13245,68.27,-4121.05,3376283.84,1.699397453999304
234.13014,68.275,-4118.82,3376284.95,1.4138621311567707
234.12783,68.28,-4117.65,3376285.0,1.2786716587085722
234.12552,68.285,-4115.77,3376285.75,1.3723517547473056
234.12321,68.29,-4115.12,3376285.28,2.04083610796714
234.1209,68.295,-4114.67,3376284.61,2.3037599531794353
234.11855,68.2999,-4115.81,3376282.35,2.2450511717194117
234.11623,68.3049,-4119.22,3376277.82,2.054100124073566
234.1139,68.3099,-4120.35,3376275.57,1.7719549147504132
234.11158,68.3149,-4118.12,3376276.68,1.4612353170635972
234.10926,68.3199,-4117.72,3376275.96,1.2211783233364093
234.10693,68.3249,-4118.96,3376273.6,1.3802346539546562
234.10461,68.3298,-4120.79,3376270.65,1.0200983854158028
234.10229,68.3348,-4122.02,3376268.31,1.1604968172476895
234.09996,68.3398,-4124.18,3376265.03,1.3357972109782588
234.09764,68.3448,-4126.11,3376261.98,1.5224421140462896
234.09532,68.3498,-4129.89,3376257.08,1.689341806200817
234.09299,68.3548,-4128.04,3376257.81,1.7877755494443588
234.09067,68.3597,-4126.27,3376258.46,1.7136586756204233
234.08834,68.3647,-4126.25,3376257.37,1.396108621505266
234.08602,68.3697,-4126.67,3376255.83,1.076862915105994
234.0837,68.3747,-4126.73,3376254.65,0.98222105432257
234.08137,68.3797,-4126.37,3376253.89,0.9243597015486632
234.07905,68.3847,-4127.44,3376251.7,0.7685180867612723
234.07673,68.3896,-4127.61,3376250.41,0.648419801696294
234.0744,68.3946,-4126.79,3376250.11,0.7145196264347217
234.07198,68.3996,-4125.83,3376249.96,0.5520634252093891
234.06965,68.4046,-4125.01,3376249.66,0.5011476409395551
234.06732,68.4096,-4124.74,3376248.82,0.5048183346774611
234.06499,68.4146,-4123.92,3376248.52,0.6604543381164802
234.06266,68.4195,-4122.44,3376248.89,0.8867589845283994
234.06033,68.4245,-4121.81,3376248.41,1.0002628709699313
234.058,68.4295,-4122.84,3376246.26,0.8820796213745331
234.05567,68.4345,-4123.63,3376244.36,0.5697486877542489
234.05334,68.4395,-4124.15,3376242.72,0.8696130347491876
234.05101,68.4445,-4124.24,3376241.52,1.168578981528356
234.04868,68.4494,-4124.93,3376239.71,1.1539780854846553
234.04635,68.4544,-4128.27,3376235.26,1.4473097785069364
234.04169,68.4644,-4130.21,3376231.09,1.9909756966202103
234.03936,68.4694,-4127.99,3376232.19,1.9520720365633932
234.03703,68.4743,-4129.22,3376229.85,1.42006529380367
234.0347,68.4793,-4125.39,3376232.57,1.9650832775001377
234.03237,68.4843,-4125.22,3376231.62,2.06677205906796
234.03004,68.4893,-4126.02,3376229.71,2.8606908066105996
234.02771,68.4943,-4119.55,3376235.06,3.017921478806654
234.02538,68.4993,-4125.27,3376228.23,3.10516693659712
234.02305,68.5042,-4130.48,3376221.91,3.1291634450827117
234.02072,68.5092,-4131.75,3376219.53,3.26961290048902
234.01838,68.5142,-4133.6,3376216.56,3.0216571022330245
