long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,label
269.38131,-0.6,3266.05,3400082.89,0.11659792683334741,2.3106211435039152,1
269.38064,-0.605,3268.41,3400085.2,0.1609236960062404,2.1272285097425025,1
269.37997,-0.6101,3262.6,3400079.33,0.2916325558840004,1.8553253653555104,1
269.37929,-0.6152,3264.75,3400081.43,0.3064255173042275,1.7466960893319148,1
269.37862,-0.6203,3266.41,3400083.04,0.3175552616096975,1.94847253511722,1
269.37795,-0.6254,3268.56,3400085.12,0.38329367622420824,4.017169386504265,1
269.37728,-0.6305,3265.78,3400082.29,0.4799655749556745,5.626689740420848,1
269.37661,-0.6356,3269.08,3400085.53,0.5139275609208073,5.63356408568352,1
269.37594,-0.6406,3271.57,3400087.97,0.5739106594309799,5.637573428268317,1
269.37527,-0.6457,3263.76,3400080.11,0.5617950693650704,6.2020109710842215,1
269.3746,-0.6508,3258.4,3400074.69,0.6398885973309693,5.878325326623312,1
269.37393,-0.6559,3257.86,3400074.1,0.6015156312274423,5.38665325563457,1
269.37327,-0.661,3260.02,3400076.19,0.5829421766829699,4.345871555744028,1
269.37193,-0.6712,3256.23,3400072.27,0.4849150888248731,2.373397082105448,1
269.37126,-0.6763,3253.98,3400069.95,0.501169879540518,2.144334659297789,1
269.37059,-0.6814,3260.83,3400076.74,0.5301573891260393,2.2749963605695513,1
269.36992,-0.6865,3257.35,3400073.18,0.599712836438873,2.3210406320011323,1
269.36925,-0.6916,3256.45,3400072.21,0.6332477113140753,2.1892160948659796,1
269.36858,-0.6967,3250.78,3400066.48,0.6383004596146085,1.8260793752216196,1
269.36792,-0.7018,3251.67,3400067.3,0.7000166192846826,2.4020083764377897,1
269.36725,-0.7069,3247.43,3400062.99,0.6699557492120836,3.09589209422603,1
269.36658,-0.712,3247.28,3400062.78,0.6677722083811719,2.7757508234036012,1
269.36591,-0.7171,3246.67,3400062.1,0.6741588774468953,2.4117480240651776,1
269.36524,-0.7222,3251.11,3400066.47,0.6877761619933656,2.395208883365769,1
269.36457,-0.7272,3251.71,3400067.01,0.8031046592819336,2.9675956280748106,1
269.3639,-0.7323,3252.97,3400068.2,0.8840176498736826,3.7565530820447224,1
269.36323,-0.7374,3259.72,3400074.87,1.1351775156042458,4.316526935005823,1
269.36257,-0.7425,3268.2,3400083.29,1.366585254207889,3.656796449925585,1
269.3619,-0.7476,3275.53,3400090.55,1.594199881011858,2.873959739792606,1
269.36123,-0.7527,3284.59,3400099.54,1.6813599799210361,2.722864063744451,1
269.36056,-0.7578,3290.87,3400105.76,1.6666508486122171,2.4707609558778616,1
269.35992,-0.7629,3298.26,3400113.07,1.7243739361355404,1.7975340018431087,1
269.35924,-0.768,3308.33,3400123.06,1.6962369592447546,1.5820098368760385,1
269.35857,-0.7731,3317.1,3400131.75,1.7149982502469778,1.2887966441041891,1
269.3579,-0.7782,3325.64,3400140.21,1.718435385152789,1.012474905645723,1
269.35722,-0.7833,3332.92,3400147.41,1.815430131619701,1.9931543623868537,1
269.35655,-0.7884,3338.42,3400152.84,1.9300963865998693,2.4076550838868624,1
269.35587,-0.7935,3348.12,3400162.46,2.041392231500036,2.4216419677998187,1
269.3552,-0.7986,3364.47,3400178.73,2.095494114472384,2.3605735707578464,1
269.35453,-0.8037,3374.79,3400188.97,2.137511159115911,2.374442555059168,1
269.35385,-0.8088,3387.01,3400201.11,2.2336422129534403,2.1291287500448046,1
269.35318,-0.8139,3397.71,3400211.73,2.642868922186385,4.9786866933809675,1
269.35251,-0.8189,3409.54,3400223.48,3.3255017241337024,6.11487268012961,1
269.35116,-0.8291,3453.49,3400267.27,3.607364403685122,4.4725425278435775,1
269.35049,-0.8342,3474.0,3400287.7,3.1456156771576964,6.799966383448034,1
269.34981,-0.8393,3488.85,3400302.48,2.4451127133450687,7.8165115264625715,1
269.34914,-0.8444,3500.68,3400314.23,1.7626096446849533,5.18333488617369,1
269.34847,-0.8495,3506.54,3400320.01,1.3282933634007363,4.429857576361942,1
269.34779,-0.8546,3515.46,3400328.85,1.0798996718957443,3.6979210129088522,1
269.34712,-0.8597,3513.39,3400326.7,0.927021244042132,4.415779474152884,1
269.34639,-0.8648,3513.28,3400326.5,0.7838399390320648,4.389358970630731,1
269.3457,-0.8699,3518.8,3400331.93,0.6850040640147296,4.088406585710942,1
269.34501,-0.8749,3522.4,3400335.44,0.9950381263607297,4.002292945187651,1
269.34433,-0.88,3526.03,3400338.98,1.4837033690954042,5.121712485438436,1
269.34364,-0.8851,3532.02,3400344.88,1.8881221603638392,6.386094447477533,1
269.34295,-0.8902,3545.58,3400358.35,2.173839190607001,4.732746311805952,1
269.34226,-0.8953,3559.37,3400372.05,2.4935018188919464,2.45951308417909,1
269.34158,-0.9004,3576.55,3400389.13,2.981612333705111,2.2999892756364573,1
269.34089,-0.9055,3587.24,3400399.73,3.105422497389491,2.1445161848182237,1
269.3402,-0.9106,3602.49,3400414.89,2.485426868372509,6.0782278317916685,1
269.33951,-0.9157,3623.0,3400435.32,1.8004574576042653,9.146068555658465,1
269.33883,-0.9207,3633.99,3400446.22,1.2984929283675555,9.302407147702967,1
269.33814,-0.9258,3623.58,3400435.72,1.514182598653677,7.75833394254946,1
269.33745,-0.9309,3616.53,3400428.57,1.6678481950665205,7.25595194617211,1
269.33676,-0.936,3618.0,3400429.95,1.6369038980439385,8.017621656398488,1
269.33608,-0.9411,3616.43,3400428.29,1.8504477704566649,6.170707641807021,1
269.33539,-0.9462,3622.9,3400434.67,2.0490427827851385,4.936912240857761,1
269.3347,-0.9513,3631.77,3400443.45,2.1745998614214552,4.779466919252579,1
269.33402,-0.9564,3639.17,3400450.76,2.2763590560972298,4.5278186355291234,1
269.3326,-0.9665,3663.28,3400474.67,3.123228451964624,3.753387030620777,1
269.33192,-0.9716,3674.56,3400485.85,3.1946187992531616,2.621471176980686,1
269.33124,-0.9767,3690.03,3400501.22,3.0050408577124865,3.1427814966959255,1
269.33056,-0.9818,3708.3,3400519.39,2.8337315858334513,4.144956801027282,1
269.32988,-0.9869,3716.13,3400527.11,2.9732496928101115,3.8527733023702995,1
269.3292,-0.992,3724.2,3400535.07,2.278833423709659,3.151181551233711,1
269.32852,-0.9971,3730.09,3400540.86,1.3431213752177342,1.4496051293216086,1
270.61242,0.9957,2811.02,3399571.73,0.7389599150998867,2.0013204927950126,1
270.61176,0.9906,2816.43,3399577.25,0.6285714560568852,2.170876400300527,1
270.61109,0.9855,2817.65,3399578.58,0.5481584389571632,2.420766333739943,1
270.61043,0.9804,2819.13,3399580.16,0.5346509962773268,2.1706981678976973,1
270.60977,0.9753,2819.65,3399580.79,0.5286847365633675,0.9978743712623472,1
270.60911,0.9702,2819.29,3399580.53,0.5635506278520507,0.9410973496389773,1
270.60845,0.9651,2819.72,3399581.07,0.5774770405719684,0.7564808710663273,1
270.60779,0.96,2821.05,3399582.5,0.5857481899286461,0.8170286681313931,1
270.60712,0.9549,2822.87,3399584.43,0.6284582306626141,0.9143503591838008,1
270.60646,0.9498,2824.53,3399586.2,0.5892471144066233,0.9984030365274255,1
270.60581,0.9447,2826.79,3399588.55,0.5483004527995725,1.2854982031422515,1
270.60514,0.9396,2823.87,3399585.73,0.46279698749920195,1.8146901885171727,1
270.60448,0.9345,2829.51,3399591.47,0.5297910996573468,3.614489928553731,1
270.60382,0.9294,2826.59,3399588.65,0.6984583347049588,3.774182400639276,1
270.60316,0.9244,2823.71,3399585.86,0.7027706244617339,3.5461914553690983,1
270.60249,0.9193,2819.71,3399581.96,0.5715599478124578,4.3450691530690495,1
270.60183,0.9142,2819.45,3399581.8,0.3785163095177785,4.683816111943819,1
270.60117,0.9091,2816.16,3399578.61,0.3114921627193662,4.028526608489625,1
270.60051,0.904,2821.16,3399583.7,0.4418262776957029,2.049044945140613,1
270.59985,0.8989,2827.94,3399590.58,0.41734907385448006,2.4787789343354576,1
270.59918,0.8938,2826.86,3399589.6,0.4957170340390129,2.0724072550040566,1
270.59852,0.8887,2828.09,3399590.93,0.4262458394500068,4.403868006545132,1
270.59786,0.8836,2824.02,3399586.95,0.6428100429691409,5.383145034057488,1
270.5972,0.8785,2824.93,3399587.96,0.8686424008475332,5.195314470224228,1
270.59654,0.8734,2846.69,3399609.82,0.9363465146319118,4.870434523555073,1
270.59587,0.8683,2852.42,3399615.65,0.8405205906792781,6.183844809535563,1
270.59521,0.8632,2855.48,3399618.8,0.7388606342874127,7.71203979416591,1
270.59455,0.8581,2853.27,3399616.69,0.3821184244248171,7.536126699423176,1
270.59389,0.853,2844.35,3399607.87,0.3684389764411933,7.22470190640338,1
270.59322,0.8479,2842.85,3399606.47,0.47804344480575656,6.538479597248238,1
270.59254,0.8428,2841.55,3399605.25,0.5176798155599828,6.132926872138419,1
270.59187,0.8377,2844.97,3399608.76,0.514978404857408,5.930802800727871,1
270.59121,0.8327,2844.73,3399608.61,0.3415766348820884,5.716988991772538,1
270.59054,0.8276,2845.87,3399609.84,0.33934273948828825,1.7757575294123746,1
270.58987,0.8225,2847.54,3399611.6,0.4250270662566343,2.0461094876182706,1
270.5892,0.8174,2850.23,3399614.38,0.5028217986549097,2.581289027364677,1
270.58853,0.8123,2854.04,3399618.28,0.6066171175926713,2.490458094648966,1
270.58786,0.8072,2854.11,3399618.44,0.6705382064550586,2.435069014855337,1
270.5872,0.8021,2857.9,3399622.32,0.6844950262153321,2.137561942383203,1
270.58653,0.7971,2866.41,3399630.92,0.7288675974460114,1.9261410690216654,1
270.58586,0.792,2871.33,3399635.92,0.8638701005568745,2.589384155015701,1
270.58519,0.7869,2874.77,3399639.45,0.7586946265712263,4.3043231109338524,1
270.58452,0.7818,2876.96,3399641.73,0.44193220007659206,8.657417348597006,1
270.58386,0.7767,2877.05,3399641.91,0.6750689315021369,8.382769094513723,1
270.58319,0.7716,2869.38,3399634.33,0.9562302417856613,7.466348052114579,1
270.58252,0.7665,2857.48,3399622.52,1.1184310008372444,6.34752876703959,1
270.58185,0.7615,2857.13,3399622.26,1.0667527245197006,6.750042784355463,1
270.58118,0.7564,2855.37,3399620.59,0.6452471549832823,5.819760678304925,1
270.58051,0.7513,2857.3,3399622.61,0.32960404143422695,1.237270733977017,1
270.57985,0.7462,2856.29,3399621.69,0.4469995908796564,3.206473360794081,1
270.57918,0.7411,2856.38,3399621.85,0.555626684953481,3.2337188891644604,1
270.57851,0.736,2854.64,3399620.19,0.6083231508833418,2.812710859658514,1
270.57784,0.731,2845.03,3399610.66,0.5917580341423396,3.1057340002094596,1
270.57718,0.7259,2844.63,3399610.34,0.523016205349804,3.4719270515140574,1
270.57651,0.7208,2845.6,3399611.39,0.4252442630548313,2.8598834984321733,1
270.57584,0.7157,2845.69,3399611.57,0.499776495664426,0.9499321420522427,1
270.57517,0.7106,2845.34,3399611.3,0.47674193509594726,1.318267219833789,1
270.5745,0.7055,2847.39,3399613.43,0.4766226574775831,1.5778558676275665,1
270.57383,0.7004,2847.02,3399613.14,0.44953877655700414,1.782953750834511,1
270.57317,0.6953,2849.42,3399615.62,0.4463744240921318,1.6985653668579903,1
270.5725,0.6903,2852.05,3399618.33,0.410751756107595,1.5691507305702084,1
270.57183,0.6852,2852.53,3399618.89,0.38518998942169436,1.6774648902319442,1
270.57116,0.6801,2854.24,3399620.68,0.3231837769322913,1.6325517768567082,1
270.57049,0.675,2855.07,3399621.59,0.3243591236876985,1.5105359781795997,1
270.56982,0.6699,2854.28,3399620.88,0.35042850754109733,1.402809304505155,1
270.56916,0.6648,2859.67,3399626.36,0.3852860534553332,1.2107856452517065,1
270.56849,0.6597,2860.9,3399627.67,0.47407389388895294,1.3908835347208912,1
270.56782,0.6546,2861.79,3399628.64,0.45513868281028685,1.4009339227781332,1
270.56715,0.6496,2862.6,3399629.53,0.4080369587846026,1.6725545866929388,1
270.56648,0.6445,2863.77,3399630.78,0.4106741165291989,1.744100542161598,1
270.56515,0.6343,2863.97,3399631.12,0.508666401248614,1.700397046534428,1
270.56448,0.6292,2866.35,3399633.57,0.5535060985356003,1.8053574283301839,1
270.56381,0.6241,2870.29,3399637.58,0.6259724647133615,1.4962919033372262,1
270.56314,0.619,2873.99,3399641.35,0.6359862668748344,1.8447785690706717,1
270.56247,0.6139,2878.31,3399645.75,0.6481398340894077,1.6410869187617267,1
270.5618,0.6088,2880.96,3399648.47,0.5875233649383703,1.6239444154657963,1
270.56113,0.6037,2891.18,3399658.76,0.5855280689185954,1.5831857957652204,1
270.56046,0.5986,2887.68,3399655.33,0.5894603081733305,1.5293460425600283,1
270.5598,0.5935,2891.05,3399658.77,0.5662178939579572,1.7109766882013289,1
270.55913,0.5884,2893.88,3399661.68,0.5147777433970117,1.6650398075208324,1
270.55846,0.5833,2895.37,3399663.24,0.5304965929954919,1.1915515012962468,1
270.55779,0.5782,2897.45,3399665.39,0.49721324185294796,1.2786246020429404,1
270.55712,0.5731,2900.56,3399668.57,0.4357120762968628,1.3051771431326313,1
270.55645,0.568,2904.0,3399672.08,0.3772994878232869,1.7485276903498208,1
270.55578,0.5629,2904.69,3399672.85,0.36867944659687574,2.6038675024364495,1
270.55445,0.5527,2902.25,3399670.55,0.44223735230124483,2.0696854306805403,1
270.55378,0.5476,2900.17,3399668.54,0.37159839963252284,2.610547655823655,1
270.55311,0.5425,2899.83,3399668.27,0.3103925597171155,3.0663445172360184,1
270.55244,0.5374,2898.97,3399667.49,0.3812988897518069,2.479849061324107,1
270.55178,0.5323,2904.24,3399672.82,0.3399497160068021,2.013473060387328,1
270.55111,0.5272,2906.63,3399675.27,0.3214702767783556,1.6818307282716645,1
270.55044,0.5221,2906.39,3399675.1,0.3415667316124327,1.88810391284272,1
270.54977,0.517,2907.31,3399676.08,0.39617487092553566,1.76299322395209,1
270.5491,0.5119,2911.37,3399680.19,0.41667913870848494,2.4989184229443677,1
270.54843,0.5068,2910.43,3399679.32,0.43997308410867214,2.526285344404548,1
270.54776,0.5017,2911.01,3399679.96,0.470522951100779,2.498521969813028,1
270.54709,0.4966,2906.08,3399675.09,0.602171829890256,2.076300279986837,1
270.54642,0.4915,2908.57,3399677.65,0.6858832799868143,1.7460778511226867,1
270.54575,0.4864,2907.87,3399677.01,0.6360799856115209,1.5390748178041063,1
270.54508,0.4813,2906.04,3399675.25,0.6647394326666528,1.6789543848277748,1
270.54442,0.4762,2909.27,3399678.54,0.6566599116034283,1.557252933330873,1
270.54375,0.4711,2909.64,3399678.97,0.6420383260787251,1.9909478468236952,1
270.54308,0.466,2905.32,3399674.72,0.6701726654498874,2.55138536895212,1
270.54241,0.4609,2908.78,3399678.23,0.6702731908805232,2.4906926587710294,1
270.54174,0.4558,2911.61,3399681.12,0.7918145502163094,2.5271136939176713,1
270.54107,0.4507,2914.97,3399684.55,0.9137304186226388,1.725848954846407,1
270.5404,0.4456,2918.08,3399687.72,0.8946026928988657,1.780653720258696,1
270.53973,0.4405,2926.46,3399696.16,0.8068502590453281,2.509638411987423,1
270.53905,0.4354,2929.25,3399699.01,0.690812470968772,3.02388805938502,1
270.53837,0.4304,2930.08,3399699.89,0.6190070695013157,2.828361340444844,1
270.5377,0.4253,2929.83,3399699.69,0.6454810174749755,2.3743752549536095,1
270.53703,0.4202,2928.37,3399698.29,0.7201684612218322,2.5118999423680965,1
270.53568,0.41,2935.32,3399705.35,0.8399514384277067,3.3716016716202915,1
270.535,0.4049,2932.8,3399702.88,0.8491570532942236,3.3577336793839083,1
270.53433,0.3998,2929.23,3399699.36,0.8836149492212862,2.0255972774361903,1
270.53365,0.3947,2929.08,3399699.27,0.8854733296264433,2.327110457866299,1
270.53298,0.3896,2927.65,3399697.89,0.7476297251631295,2.3967718300216396,1
270.53231,0.3846,2926.17,3399696.47,0.706417659236162,1.6824214344151507,1
270.53163,0.3795,2930.18,3399700.53,0.6747582488436559,1.907603678322793,1
270.53096,0.3744,2930.65,3399701.06,0.7047457228443985,1.9465789474442063,1
270.53028,0.3693,2929.9,3399700.36,0.7208847827678637,2.196243338361083,1
270.52961,0.3642,2924.9,3399695.41,0.6876131643080151,1.8680473192158682,1
270.52893,0.3591,2926.78,3399697.35,0.6539121640942286,2.028150947316214,1
270.52826,0.354,2922.49,3399693.11,0.5579214802951555,2.6496501170856748,1
270.52759,0.3489,2927.36,3399698.04,0.44551909469503775,2.3154562877582663,1
270.52691,0.3438,2929.45,3399700.18,0.40510985184543324,2.306073905289148,1
270.52624,0.3387,2931.33,3399702.11,0.5123968258802433,2.6525505583340983,1
270.52555,0.3337,2930.04,3399700.86,0.5198968507627714,2.327983088620192,1
270.52488,0.3286,2925.58,3399696.44,0.45230545957990353,2.515543521412478,1
270.52421,0.3235,2922.02,3399692.93,0.388410582437687,2.8903949445028063,1
270.52354,0.3184,2924.74,3399695.69,0.36535064492071634,2.965767923591143,1
270.52286,0.3133,2927.17,3399698.17,0.4237714446469912,3.1805847591486116,1
270.52219,0.3082,2928.88,3399699.92,0.48003240031822575,2.6555502678652014,1
270.52152,0.3031,2931.15,3399702.23,0.4840651939799673,2.207289125725553,1
270.52084,0.298,2930.93,3399702.06,0.4835977491642243,2.2429729156818365,1
270.5195,0.2878,2936.1,3399707.32,0.5170281474881732,2.123266521708201,1
270.51883,0.2828,2937.65,3399708.91,0.539489255454725,1.531612825389344,1
270.51815,0.2777,2938.84,3399710.15,0.4682236166398596,1.6382289163412254,1
270.51748,0.2726,2939.41,3399710.76,0.4887897252885617,1.5677075799211835,1
270.51681,0.2675,2941.14,3399712.54,0.5137890989088404,1.3297744849502275,1
270.51614,0.2624,2944.87,3399716.31,0.5181473962224347,1.3089194769221624,1
270.51546,0.2573,2945.84,3399717.32,0.4476203620836199,1.5509841627783365,1
270.51479,0.2522,2948.61,3399720.14,0.344709467004037,1.9742888974777486,1
270.51412,0.2471,2948.38,3399719.95,0.30152888121677895,1.9765027120743464,1
270.51345,0.242,2949.59,3399721.21,0.27585247280921255,1.9210076321816967,1
270.51277,0.2369,2950.44,3399722.1,0.22723212149019317,1.8247418116282348,1
270.51215,0.2318,2953.91,3399725.6,0.1979447171059437,1.6690041725991156,1
270.51149,0.2267,2953.79,3399725.52,0.18337635436873392,1.4495537343178135,1
270.51084,0.2216,2954.17,3399725.93,0.1907815418974887,1.4136526613939502,1
270.51018,0.2165,2955.0,3399726.8,0.19600252994698011,1.2729064454433792,1
270.50953,0.2114,2957.1,3399728.93,0.1740700622224123,1.3016918788196896,1
270.50887,0.2064,2959.53,3399731.38,0.13342436740551059,1.4738794123473995,1
270.50822,0.2013,2958.09,3399729.98,0.16421413625140935,1.422894182028258,1
270.50756,0.1962,2956.88,3399728.8,0.09321780149160772,1.4817465205608558,1
270.5069,0.1911,2956.54,3399728.5,0.011852642161024014,1.7706588379826504,1
270.50625,0.186,2955.53,3399727.52,0.10398641943316457,1.9398339343569582,1
270.50559,0.1809,2959.84,3399731.87,0.2034447117077466,1.7304446094451802,1
270.50494,0.1758,2960.79,3399732.85,0.2537176640982881,1.5794051265956988,1
270.50428,0.1707,2962.21,3399734.31,0.21690009077370295,1.75883149395319,1
270.50363,0.1656,2962.78,3399734.91,0.1204218659034083,1.5941864214135517,1
270.50297,0.1605,2962.13,3399734.3,0.09304446592267904,1.376176648855845,1
270.50232,0.1554,2962.3,3399734.49,0.128452731008549,1.140928745527546,1
270.50166,0.1503,2962.19,3399734.41,0.1822349429343326,1.100722878165055,1
270.501,0.1452,2962.57,3399734.83,0.22356394877748245,1.2317890650271874,1
270.50035,0.1401,2962.45,3399734.74,0.2462164822221655,1.5297977364276523,1
270.49969,0.135,2962.09,3399734.42,0.34246604489421717,2.394881866898316,1
270.49905,0.1299,2961.64,3399733.99,0.44698942152300164,2.569826512983283,1
270.49839,0.1248,2960.61,3399732.99,0.46573053354487354,2.2556242443538372,1
270.49773,0.1197,2958.13,3399730.53,0.46225102411884605,1.8036640703326923,1
270.49707,0.1146,2954.4,3399726.82,0.46901808841658094,1.800182619405091,1
270.49642,0.1095,2954.19,3399726.64,0.3751080877733617,1.9524332670475346,1
270.49576,0.1044,2953.62,3399726.09,0.2888920332952563,1.9360247362630438,1
270.4951,0.0993,2951.22,3399723.72,0.23334315531406724,2.152988007027033,1
270.49445,0.0943,2953.58,3399726.1,0.19091464021455454,2.2151755072303136,1
270.49379,0.0892,2955.83,3399728.37,0.25896404547458646,1.6244108271832836,1
270.49313,0.0841,2957.56,3399730.13,0.3204870156498175,1.2773931793872624,1
270.49247,0.079,2959.13,3399731.72,0.2886887548384019,1.5193316317129737,1
270.49182,0.0739,2959.76,3399732.38,0.2637786041023346,1.3734305914034897,1
270.49116,0.0688,2959.91,3399732.55,0.22724115935296524,1.468398772241022,1
270.4905,0.0637,2959.71,3399732.37,0.23997766103342005,1.3722157736493883,1
270.48919,0.0535,2960.71,3399733.42,0.2694831134706886,1.3349390829676837,1
270.48853,0.0484,2960.15,3399732.89,0.3144557489761181,1.6210060231606478,1
270.48787,0.0433,2962.07,3399734.83,0.3485080181393413,1.4533254824478707,1
270.48722,0.0382,2964.49,3399737.27,0.347431360736515,1.144383667528391,1
270.48656,0.0331,2965.7,3399738.51,0.3914081272655961,1.1711425808133198,1
270.48586,0.028,2967.07,3399739.89,0.4028212896076439,1.1877631529816308,1
270.48519,0.0229,2969.71,3399742.55,0.47240412410714594,1.6244325074899926,1
270.48452,0.0178,2974.11,3399746.96,0.552887802502255,1.7237585187832714,1
270.48385,0.0127,2975.67,3399748.54,0.6437178230329763,1.3377881263734102,1
270.48317,0.0076,2980.73,3399753.61,0.6339034154060288,1.5858847165038477,1
270.4825,0.0025,2985.1,3399757.99,0.5619035622531376,1.7449541874288508,1
270.48183,-0.0025,2986.43,3399759.34,0.500216971371345,1.8946491398822558,1
270.48116,-0.0075,2986.12,3399759.04,0.4291972741388974,1.5680680918387022,1
270.48049,-0.0126,2989.64,3399762.58,0.44953164068531487,1.4724957110582768,1
270.47981,-0.0177,2990.87,3399763.82,0.5016446343542874,1.1070322361185054,1
270.47914,-0.0228,2992.94,3399765.91,0.5346248847807649,0.985412971027144,1
270.47847,-0.0279,2994.51,3399767.49,0.4893648782425519,1.0597464718159608,1
270.4778,-0.033,2996.26,3399769.26,0.4921323657555397,1.0630158513471435,1
270.47713,-0.0381,2997.59,3399770.6,0.4796282450382536,1.2039060003579538,1
270.47645,-0.0432,2999.12,3399772.15,0.5078640071146661,1.246059203114668,1
270.47578,-0.0483,3003.42,3399776.46,0.5107142742443092,1.107139671624877,1
270.47511,-0.0534,3005.48,3399778.53,0.534654836172244,1.115810010412758,1
270.47444,-0.0585,3006.1,3399779.17,0.5445523805077277,1.0729776695223354,1
270.47377,-0.0636,3007.64,3399780.72,0.5343910563235849,1.1719357107682087,1
270.47309,-0.0687,3012.77,3399785.87,0.5935443984306616,1.3758646132873404,1
270.47175,-0.0789,3019.43,3399792.53,0.5972491761758637,1.2774816893084502,1
270.47108,-0.0839,3022.6,3399795.71,0.48577043084520827,1.520764252514428,1
270.47041,-0.089,3023.35,3399796.46,0.3575149678667258,2.1444827868834,1
270.46973,-0.0941,3026.29,3399799.41,0.3238934566691958,2.309913067239263,1
270.46906,-0.0992,3025.64,3399798.75,0.4096720588375073,2.0588418781114917,1
270.46839,-0.1043,3022.45,3399795.56,0.5038622341728474,1.9991353240548355,1
270.46772,-0.1094,3021.07,3399794.19,0.579078180367837,1.6930462929299126,1
270.46705,-0.1145,3017.46,3399790.58,0.5875766791136373,1.5716747570913678,1
270.46638,-0.1196,3015.85,3399788.98,0.5180214694238339,2.1216829223063303,1
270.4657,-0.1247,3014.78,3399787.91,0.39368346725407954,2.5081795276914662,1
270.46503,-0.1298,3015.32,3399788.46,0.3274977350505162,2.3902329138909124,1
270.46436,-0.1349,3017.41,3399790.55,0.2830740556941782,1.483592112831951,1
270.46369,-0.14,3018.63,3399791.78,0.28733879546626306,0.8376433425727609,1
270.46302,-0.1451,3019.14,3399792.29,0.27993653129867535,0.9729866089294169,1
270.46235,-0.1502,3019.68,3399792.82,0.27463177872353334,0.889052594130138,1
270.46167,-0.1552,3020.62,3399793.77,0.2759153696075779,0.8905180637700435,1
270.461,-0.1603,3020.0,3399793.15,0.30486593788791166,0.897843182140121,1
270.46033,-0.1654,3021.01,3399794.17,0.29243668837958864,0.9464371758667081,1
270.45966,-0.1705,3021.9,3399795.06,0.2970938221805205,1.4048002317757877,1
270.459,-0.1756,3022.41,3399795.56,0.2966021226573643,1.401072972310415,1
270.45833,-0.1807,3022.93,3399796.08,0.29507148321195265,1.4432772523525192,1
270.45766,-0.1858,3023.47,3399796.61,0.2687389393185485,1.6462356860473988,1
270.45699,-0.1909,3023.3,3399796.43,0.265162214685699,2.11642722090652,1
270.45632,-0.196,3022.75,3399795.88,0.3020435236442437,1.9865264592123875,1
270.45566,-0.201,3023.39,3399796.51,0.3388463834414023,1.7970645724828702,1
270.45499,-0.2061,3020.48,3399793.59,0.2977180465965631,2.0595296700934167,1
270.45432,-0.2112,3019.07,3399792.18,0.2754745786560438,2.33553731998221,1
270.45365,-0.2163,3018.89,3399791.99,0.29071817456385673,2.1605085803777677,1
270.45298,-0.2214,3022.56,3399795.65,0.40246246549444076,1.1931552141112278,1
270.45231,-0.2265,3024.47,3399797.56,0.4338825889203392,1.1519335985254684,1
270.45165,-0.2316,3027.66,3399800.74,0.43314378315565044,1.0839725120797268,1
270.45098,-0.2367,3029.45,3399802.52,0.3719833884646447,1.1287351663901997,1
270.45031,-0.2417,3030.68,3399803.75,0.3095085950799364,1.2056266976503636,1
270.44964,-0.2468,3032.77,3399805.83,0.23039536884797143,1.3339372157564198,1
270.44897,-0.2519,3032.5,3399805.55,0.1755251060174703,1.3474126711722156,1
270.4483,-0.257,3034.29,3399807.34,0.16388723103305988,1.1425311333133843,1
270.44764,-0.2621,3032.78,3399805.82,0.16952255959513532,0.9146710467777,1
270.44697,-0.2672,3031.21,3399804.24,0.15535194067774605,1.120873976211047,1
270.4463,-0.2723,3031.37,3399804.4,0.13617959585828943,1.1275878903537477,1
270.44563,-0.2773,3030.79,3399803.8,0.10662713531035461,1.1916054953755888,1
270.44496,-0.2824,3033.28,3399806.27,0.09113627973116782,1.279416328087869,1
270.44429,-0.2875,3031.63,3399804.6,0.1252782905743669,1.3184121799675077,1
270.44363,-0.2926,3032.44,3399805.39,0.17283002984971546,1.5268563310274244,1
270.44296,-0.2977,3033.31,3399806.25,0.20738728113998117,1.5823039264582672,1
270.44229,-0.3028,3034.73,3399807.65,0.22363523684571118,1.6194872326044298,1
270.44095,-0.313,3038.03,3399810.91,0.3392934039133006,1.2440336981865932,1
270.44028,-0.3181,3037.07,3399809.94,0.2845189677934452,1.2834316909990346,1
270.43962,-0.3231,3038.38,3399811.23,0.240204475162047,1.113214323908594,1
270.43895,-0.3282,3040.04,3399812.87,0.262325536503559,0.9932198755148264,1
270.43828,-0.3333,3037.65,3399810.46,0.22452392552612216,0.9771175419296424,1
270.43761,-0.3384,3037.4,3399810.2,0.18080048104102064,0.9712197181410442,1
270.43694,-0.3435,3037.02,3399809.8,0.1598959298273047,1.1827837808453328,1
270.43627,-0.3486,3037.2,3399809.96,0.19981939895944967,1.0309139570780503,1
270.43561,-0.3537,3039.56,3399812.3,0.2005649971489575,1.1283058103551962,1
270.43494,-0.3588,3039.28,3399812.01,0.2364609425598083,2.7592865411350016,1
270.43427,-0.3639,3039.07,3399811.78,0.34452693873138324,2.9567198525283342,1
270.4336,-0.3689,3037.48,3399810.17,0.4236229017943494,2.619169625011147,1
270.43293,-0.374,3030.43,3399803.1,0.4216611423112846,2.7114065665844067,1
270.43226,-0.3792,3028.91,3399801.56,0.3593210199451279,2.8202050215208234,1
270.43093,-0.3894,3031.13,3399803.72,0.29962827326434477,1.0288601196516665,1
