long_east_deg,lat_north_deg,altitude_m,radius_m,slope_deg,roughness_rms_m,label,mission
300.18139,-13.2061,-2728.94,3392048.18,28.09676271118411,30.547742529408424,-1,
300.18072,-13.201,-2577.44,3392200.44,28.528868964230657,28.62909278200773,-1,
300.18004,-13.1959,-2366.57,3392412.06,25.70148055277256,77.51224451410057,-1,
300.17936,-13.1908,-2242.82,3392536.57,21.9228275833426,107.9994287588751,-1,
300.17868,-13.1857,-2114.69,3392665.46,19.685680350659712,114.67050109174484,-1,
300.17801,-13.1806,-1973.0,3392807.9,19.7970394160366,103.7516966985214,-1,
300.17733,-13.1755,-1930.75,3392850.91,22.441684239451995,89.94763227934386,-1,
300.17665,-13.1704,-1831.81,3392950.61,26.96475457085275,58.237433137130616,-1,
300.17597,-13.1653,-1890.35,3392892.83,28.119080292539763,33.68067916877387,-1,
300.17529,-13.1601,-1885.38,3392898.55,27.190571222283072,44.32023850501145,-1,
300.17461,-13.155,-1924.39,3392860.3,26.184696522155843,68.06772435271397,-1,
300.17393,-13.1499,-2008.02,3392777.43,24.683603515348054,76.60655652671879,-1,
300.17325,-13.1448,-2018.9,3392767.3,24.7185644222373,73.50691433492676,-1,
300.17257,-13.1397,-1924.55,3392862.41,25.21992725303896,53.45700078465679,-1,
300.1719,-13.1346,-1842.02,3392945.7,26.151001230448845,27.94047585160784,-1,
300.17122,-13.1295,-1736.16,3393052.31,27.111751591101893,28.11565940114481,-1,
300.17054,-13.1243,-1603.07,3393186.16,27.90717997149716,35.073206311928146,-1,
300.16986,-13.1192,-1450.54,3393339.44,28.684366281510247,44.60509523069185,-1,
300.16918,-13.1141,-1309.93,3393480.81,26.83227479389536,77.99726115724603,-1,
300.1685,-13.109,-1216.71,3393574.79,25.351273148342845,113.66907460026042,-1,
300.16782,-13.1039,-1127.95,3393664.32,24.949103715671825,110.38623503751828,-1,
300.16714,-13.0988,-1303.33,3393489.7,24.222094632078623,86.9035843356642,-1,
300.16646,-13.0937,-1458.44,3393335.35,21.727398503639268,100.64916871570942,-1,
300.16578,-13.0885,-1602.8,3393191.75,18.861554356938367,136.62825677913082,-1,
300.16511,-13.0834,-1639.81,3393155.51,20.8363981033581,120.93294685637716,-1,
300.16443,-13.0783,-1533.12,3393262.96,23.5739843194735,88.16711800291921,-1,
300.16375,-13.0732,-1379.09,3393417.75,27.68479262394856,47.036529499445095,-1,
300.16307,-13.0681,-1212.43,3393585.17,29.508783037744493,65.05079990535386,-1,
300.16239,-13.063,-1032.87,3393765.49,29.395124958730964,74.06164007446768,-1,
300.16172,-13.0579,-865.08,3393934.04,28.65883743270364,85.21539921484023,-1,
300.16104,-13.0528,-683.33,3394116.56,27.973146580691377,76.71682933496409,-1,
300.16036,-13.0476,-705.06,3394095.59,27.48432543398262,54.134606034034704,-1,
300.15968,-13.0425,-743.32,3394058.09,27.721515361096845,47.352524605436656,-1,
300.159,-13.0374,-760.17,3394042.0,27.64572083659066,61.846552311963656,-1,
300.15832,-13.0323,-730.6,3394072.33,26.855859042326934,57.05109858724141,-1,
300.15764,-13.0272,-657.09,3394146.61,28.57068351166579,35.818845039053826,-1,
300.15697,-13.0221,-554.11,3394250.35,28.78291727219856,20.285897535512014,-1,
300.15561,-13.0119,-314.11,3394491.87,28.60679517511919,19.577351211647965,-1,
300.15493,-13.0068,-241.97,3394564.78,28.655443791378595,16.42520146987128,-1,
300.15425,-13.0017,-168.62,3394638.89,29.161913274266283,7.1072164530480055,-1,
301.39628,-14.4929,551.65,3395113.01,31.53627039955009,6.009306806748741,-1,
301.39493,-14.4826,266.37,3394829.17,31.310776225862146,60.8049552504571,-1,
301.39425,-14.4775,133.68,3394697.2,17.113951665426047,77.8682877907783,-1,
301.39357,-14.4723,45.41,3394609.65,40.9932991993558,89.215502987635,-1,
301.39289,-14.4672,43.48,3394608.44,24.757179524155895,70.75834087895713,-1,
301.39221,-14.4621,122.5,3394688.18,28.452100872231103,67.98908803989502,-1,
301.39154,-14.457,190.33,3394756.73,35.53663479856356,91.94894706980551,-1,
301.39086,-14.4518,151.33,3394718.45,40.49275826772755,86.72362556904511,-1,
301.39018,-14.4467,18.33,3394586.17,43.28456255910343,46.63888548630759,-1,
301.3895,-14.4416,-107.47,3394461.09,40.30639022544825,27.33417518734421,-1,
301.38882,-14.4364,-189.53,3394379.75,31.29244873346622,30.139784060715105,-1,
301.38815,-14.4313,-243.19,3394326.81,28.82656810406145,19.88876647339577,-1,
301.38747,-14.4262,-311.02,3394259.7,29.384187684544735,23.704407018067183,-1,
301.3861,-14.416,-438.43,3394133.74,27.280819519791194,55.74888005726661,-1,
301.38542,-14.4108,-494.67,3394078.22,24.28521194436449,57.41240764108176,-1,
301.38473,-14.4057,-494.1,3394079.51,22.81488636962821,62.57214775692852,-1,
301.38405,-14.4006,-453.41,3394120.93,22.370233916553964,85.06382597762743,-1,
301.38337,-14.3955,-345.97,3394229.09,23.851957626041383,101.16338279052388,-1,
301.38268,-14.3904,-488.09,3394087.69,27.00367462729185,90.95042336299548,-1,
301.382,-14.3853,-684.14,3393892.36,29.319297531192685,54.30664940284595,-1,
301.38132,-14.3802,-842.34,3393734.89,29.922874172597176,17.251702179147546,-1,
301.38063,-14.3751,-1016.39,3393561.56,30.74521838523949,20.11687998662388,-1,
301.37995,-14.37,-1157.77,3393420.9,32.13585334863393,19.46189695895465,-1,
301.37926,-14.3648,-1334.39,3393245.0,32.63192584027354,18.15920643076634,-1,
301.37858,-14.3597,-1543.1,3393037.02,31.90369796087747,19.45784754434296,-1,
301.37789,-14.3546,-1706.53,3392874.31,30.95421205784633,20.776208958388587,-1,
301.37721,-14.3495,-1854.12,3392727.44,30.246276266376917,16.50329467684158,-1,
301.37653,-14.3444,-2019.76,3392562.52,28.840349499325413,15.62544599504003,-1,
301.37584,-14.3393,-2195.48,3392387.53,27.810811965106083,16.316413112712006,-1,
301.37516,-14.3342,-2333.82,3392249.91,26.873825511986475,14.204986593449991,-1,
301.37447,-14.3291,-2483.55,3392100.9,25.836186853632093,14.44517038471626,-1,
301.37379,-14.3239,-2607.1,3391978.07,24.541056709222,22.040721791665376,-1,
301.3731,-14.3188,-2742.43,3391843.47,22.814720373510845,34.39445200983494,-1,
301.37242,-14.3137,-2866.54,3391720.09,21.12224149379937,37.609749314416966,-1,
301.37174,-14.3086,-2945.36,3391641.99,19.64474679188823,32.31855771058772,-1,
301.37105,-14.3035,-2987.78,3391600.3,19.3335248886882,26.69167669684314,-1,
301.37037,-14.2984,-3033.7,3391555.11,19.42054764984492,25.95761536385533,-1,
301.36969,-14.2933,-3182.66,3391406.88,20.54593748954424,25.72626766542476,-1,
301.369,-14.2882,-3261.67,3391328.59,20.50489686377777,23.12279233027861,-1,
301.36832,-14.2831,-3314.67,3391276.32,14.154322212340714,28.179423429881997,-1,
301.36695,-14.2728,-3477.28,3391115.17,4.517729127555228,68.91004833650696,-1,
301.36627,-14.2677,-3492.67,3391100.5,9.803320120917707,62.01699064491017,-1,
301.36559,-14.2626,-3481.56,3391112.34,12.469925431510855,36.75659485625745,-1,
301.36491,-14.2575,-3368.83,3391225.8,12.28248053304212,43.09179147111298,-1,
301.36422,-14.2524,-3355.52,3391239.84,15.42581277675057,65.18119364130726,-1,
301.36354,-14.2473,-3353.99,3391242.09,15.151899211484544,65.49803303107868,-1,
301.36286,-14.2422,-3457.08,3391139.73,11.449565501195014,33.29300954282956,-1,
301.36217,-14.2371,-3536.27,3391061.27,9.65026280701645,31.052974332945976,-1,
301.36149,-14.232,-3587.25,3391011.02,8.959098259224781,40.69435944081359,-1,
301.36081,-14.2268,-3591.6,3391007.39,11.189020292246528,29.28892486993966,-1,
301.36013,-14.2217,-3600.15,3390999.57,4.602724939169417,18.23310243309892,-1,
301.35944,-14.2166,-3593.88,3391006.57,3.731191615158125,14.851088805831631,-1,
301.35875,-14.2115,-3585.66,3391015.52,4.666728801586436,18.91361971589943,-1,
301.35807,-14.2064,-3574.36,3391027.55,4.955260745975539,15.90383325184963,-1,
301.35738,-14.2013,-3522.18,3391080.47,10.17340978749137,14.09240313803313,-1,
301.3567,-14.1962,-3475.69,3391127.69,12.787805056501336,24.606512633216663,-1,
301.35601,-14.1911,-3458.95,3391145.16,17.10598902763961,39.45819803019671,-1,
301.35533,-14.186,-3384.04,3391220.8,22.408036480234035,46.6389633871356,-1,
301.35464,-14.1808,-3265.8,3391339.78,27.934977367108875,46.429200225427245,-1,
301.35396,-14.1757,-3124.18,3391482.13,27.73657520302604,25.00241786752858,-1,
301.35327,-14.1706,-2985.59,3391621.45,28.18042988534583,14.204402429530823,-1,
301.35259,-14.1655,-2799.28,3391808.5,28.554000296236307,13.156943460848693,-1,
301.3519,-14.1604,-2696.77,3391911.74,28.61413908888027,14.085154304766318,-1,
301.35122,-14.1553,-2545.81,3392063.43,27.64327569899751,13.875900343509503,-1,
301.35054,-14.1502,-2405.47,3392204.51,28.194791457362854,8.162289323585942,-1,
301.34985,-14.1451,-2282.53,3392328.18,31.95227246433459,17.094359132652418,-1,
301.34917,-14.14,-2163.19,3392448.25,29.052328791226188,20.717423010064447,-1,
301.34848,-14.1349,-2025.53,3392586.64,20.49635192023453,68.5514903717406,-1,
301.3478,-14.1298,-1820.84,3392792.07,11.44353785601806,123.44940442818732,-1,
301.34711,-14.1246,-1754.68,3392858.96,12.375621491192195,131.62961180026903,-1,
301.34643,-14.1195,-1888.42,3392725.95,15.259619329110802,128.06816836587043,-1,
301.34574,-14.1144,-2052.16,3392562.96,25.25453487564901,64.24442738463515,-1,
301.34505,-14.1093,-2160.41,3392455.45,28.877062468805367,27.38311246174839,-1,
301.34437,-14.1042,-2380.85,3392235.74,29.705421137045438,24.209739222830983,-1,
301.34368,-14.0991,-2558.42,3392058.91,30.023306890107563,24.099873536949637,-1,
301.34299,-14.094,-2744.37,3391873.7,29.54232203880495,25.34097859379972,-1,
301.34231,-14.0888,-2925.86,3391692.95,27.9899485793858,28.141396956907347,-1,
301.34162,-14.0837,-3071.02,3391548.53,26.786563122174822,28.34224115632228,-1,
301.34094,-14.0786,-3191.88,3391428.41,25.55191220405724,13.631114741054814,-1,
301.34025,-14.0735,-3319.35,3391301.67,25.243863963391508,7.601449414845508,-1,
301.33956,-14.0684,-3455.66,3391166.1,24.566825010222573,6.691814781917209,-1,
301.33888,-14.0633,-3565.48,3391057.02,24.48945317284228,6.354488229902453,-1,
301.33819,-14.0582,-3700.07,3390923.17,24.83409638262157,8.134828487105604,-1,
301.33751,-14.053,-3811.3,3390812.67,28.29209608644063,13.711413640525706,-1,
301.33682,-14.0479,-3924.64,3390700.07,28.60771579544201,17.232347341890883,-1,
301.33613,-14.0428,-4018.58,3390606.87,28.15534866691204,20.02007446204272,-1,
301.33545,-14.0377,-4141.96,3390484.23,27.597728373038944,21.050303125354294,-1,
301.33476,-14.0326,-4296.36,3390330.57,27.95397305197096,22.12732522387816,-1,
301.33408,-14.0275,-4421.76,3390205.9,25.327180873097053,34.35255582493712,-1,
301.33339,-14.0224,-4510.06,3390118.34,21.33843143510876,38.894698198290776,-1,
301.33202,-14.0121,-4653.27,3389976.62,14.042127708571524,26.15809362328084,-1,
301.33134,-14.007,-4690.6,3389940.04,12.055775338204178,27.56037353525444,-1,
301.33065,-14.0019,-4725.42,3389905.96,10.325402535946353,18.01104542029823,-1,
301.32997,-13.9967,-4782.83,3389849.3,9.637647922780577,13.911708992496084,-1,
301.32928,-13.9916,-4798.58,3389834.3,7.711402419363124,16.859265756598607,-1,
301.3286,-13.9865,-4814.24,3389819.38,11.129187971210074,12.911493254656676,-1,
301.32791,-13.9813,-4818.03,3389816.34,11.703316548173513,8.3195021086841,-1,
301.32723,-13.9762,-4815.92,3389819.19,7.454449792016653,13.331477532932622,-1,
301.32655,-13.9711,-4856.29,3389779.57,3.458782892032401,29.11292190383261,-1,
301.32586,-13.966,-4851.9,3389784.71,3.0373130289784003,35.970081185980845,-1,
301.32518,-13.9608,-4818.27,3389819.08,8.396526525258798,42.44603506792902,-1,
301.3245,-13.9557,-4753.45,3389884.65,15.986209748746504,31.1924517574686,-1,
301.32381,-13.9506,-4706.96,3389931.88,20.85356252318962,21.970971653112805,-1,
301.32313,-13.9455,-4609.17,3390030.42,22.86711608755944,12.793102316774313,-1,
301.32245,-13.9403,-4518.81,3390121.53,24.14716015506016,12.733604241687734,-1,
301.32176,-13.9352,-4436.72,3390204.36,25.551557640321448,24.98213516983984,-1,
301.32108,-13.9301,-4390.6,3390251.23,23.89233724037902,32.108687268901164,-1,
301.32039,-13.925,-4295.09,3390347.48,24.013803361409828,27.028568889407563,-1,
301.31971,-13.9198,-4279.8,3390363.52,23.16959115501691,23.74377399135872,-1,
301.31903,-13.9147,-4284.55,3390359.52,24.564140789545085,31.81018728031441,-1,
301.31834,-13.9096,-4216.84,3390427.98,13.948136469275656,45.09180570108339,-1,
301.31766,-13.9044,-4138.97,3390506.6,15.509812812582906,43.409519554280905,-1,
301.31698,-13.8993,-4048.24,3390598.08,19.01441204279287,37.38279949886656,-1,
301.3163,-13.8942,-3960.38,3390686.69,20.32203906034824,31.68230315252628,-1,
301.31561,-13.8891,-3836.83,3390810.99,18.14451462607457,49.53918867403185,-1,
301.31493,-13.8839,-3709.9,3390938.68,15.704594722223325,101.34445593481048,-1,
301.31425,-13.8788,-3618.8,3391030.53,10.060215684336075,118.326281107999,-1,
301.31356,-13.8737,-3679.92,3390970.16,10.725798731399069,107.09329691634034,-1,
301.31288,-13.8686,-3808.51,3390842.32,15.893923329342726,68.55507706544553,-1,
301.31219,-13.8634,-3916.91,3390734.67,19.32163369863641,38.7555279403497,-1,
301.31151,-13.8583,-3977.87,3390674.47,18.645804262986907,45.74594701293406,-1,
301.31083,-13.8532,-4020.61,3390632.48,14.403328138494482,36.63514857941482,-1,
301.31014,-13.848,-4043.97,3390609.87,12.082461579202764,24.7067299501356,-1,
301.30946,-13.8429,-4058.53,3390596.06,8.887487989536767,11.930940675908774,-1,
301.30877,-13.8378,-4069.55,3390585.79,9.865045552752632,24.27754278590767,-1,
301.30809,-13.8327,-4102.09,3390554.01,11.757464157884137,31.676587930868955,-1,
301.30741,-13.8275,-4120.83,3390536.02,14.267343038375737,29.294174991936632,-1,
301.30672,-13.8224,-4214.92,3390442.68,15.55217635745102,20.4532806815626,-1,
301.30604,-13.8173,-4292.17,3390366.18,16.06211370030784,14.496020213042744,-1,
301.30535,-13.8122,-4352.46,3390306.64,16.856559401141826,15.275569575534217,-1,
301.30467,-13.807,-4423.21,3390236.64,15.741401689757144,12.269529939559998,-1,
301.30399,-13.8019,-4461.59,3390199.02,15.55737705455204,13.516027967234294,-1,
301.30331,-13.7968,-4531.52,3390129.85,15.545894118392331,13.515166138499495,-1,
301.30263,-13.7917,-4612.62,3390049.5,15.097640159094803,15.269152912441756,-1,
301.30195,-13.7866,-4688.27,3389974.61,14.594101595574616,20.88475463766054,-1,
301.30126,-13.7814,-4729.19,3389934.45,14.242816813682207,20.445855026746088,-1,
301.30058,-13.7763,-4793.91,3389870.48,14.18265420081873,12.07046618282,-1,
301.2999,-13.7712,-4874.67,3389790.48,14.118329922489528,11.189573850894025,-1,
301.29922,-13.7661,-4917.83,3389748.08,12.023466077251705,13.05052819154387,-1,
301.29854,-13.7609,-4960.11,3389706.55,9.737920004257813,13.94570458198368,-1,
301.29785,-13.7558,-5013.8,3389653.62,7.683349937464276,9.72338624101995,-1,
301.29717,-13.7507,-5059.33,3389608.84,6.843059419106751,12.129621798245523,-1,
301.29649,-13.7456,-5083.1,3389585.83,5.723052340126478,14.324621299995156,-1,
301.29581,-13.7405,-5111.22,3389558.47,4.493765417571627,10.905259929145773,-1,
301.29513,-13.7353,-5135.62,3389534.82,3.555304321067711,8.9510394504837,-1,
301.29444,-13.7302,-5142.06,3389529.14,3.392448944995337,8.278379480423705,-1,
301.29376,-13.7251,-5157.48,3389514.48,2.834193064892045,4.742489934241322,-1,
301.29308,-13.72,-5159.42,3389513.29,2.4042438744394685,2.5902579083412705,-1,
301.2924,-13.7149,-5164.76,3389508.71,2.6735188263350875,3.314524480104922,-1,
301.29172,-13.7098,-5179.96,3389494.27,3.630049120340965,4.829739678459241,-1,
301.29036,-13.6995,-5186.13,3389489.61,4.208642745714584,5.545264184191269,-1,
301.28967,-13.6944,-5178.9,3389497.61,2.845729762297877,3.386626617289474,-1,
301.28899,-13.6893,-5173.46,3389503.81,2.5850650655115337,3.347740011110214,-1,
301.28831,-13.6842,-5181.21,3389496.82,1.8426453613722813,3.787966630387831,-1,
301.28763,-13.679,-5183.15,3389495.64,1.235397640037835,2.540958453179233,-1,
301.28695,-13.6739,-5182.19,3389497.36,0.4411437757454514,2.111367319957669,-1,
301.28627,-13.6688,-5188.46,3389491.86,0.1793374653420953,5.916759655411871,-1,
301.28559,-13.6637,-5185.9,3389495.18,1.7516082299023563,17.79093497959122,-1,
301.2849,-13.6586,-5189.59,3389492.25,4.190592170226618,17.9010298804642,-1,
301.28422,-13.6534,-5169.02,3389513.58,7.750581057551618,27.065314310539804,-1,
301.28354,-13.6483,-5123.08,3389560.28,10.371358379683354,29.66156155817821,-1,
301.28218,-13.6381,-5183.3,3389501.59,10.040236233873564,24.70175309304851,-1,
301.2815,-13.633,-5185.62,3389500.03,9.297019052396513,23.068784631308347,-1,
301.28082,-13.6278,-5171.41,3389515.0,9.949378792791917,20.35629596230855,-1,
301.28013,-13.6227,-5167.01,3389520.16,1.627676864872692,2.13717902883016,-1,
301.27945,-13.6176,-5161.02,3389526.91,1.678022819851071,1.4626278024724997,-1,
301.27877,-13.6125,-5152.46,3389536.24,1.615077845513062,1.2616192242674844,-1,
301.27809,-13.6074,-5144.52,3389544.94,1.66016196647711,1.058468192814795,-1,
301.27741,-13.6023,-5136.7,3389553.53,1.6875126854661482,0.9315588128103132,-1,
301.27673,-13.5971,-5127.47,3389563.52,1.623093534437953,1.4971117234045863,-1,
301.27604,-13.592,-5119.7,3389572.06,1.5719555432054306,1.527177856470718,-1,
301.27536,-13.5869,-5113.26,3389579.27,1.5613777331178456,1.6161426128181988,-1,
301.27468,-13.5818,-5110.02,3389583.27,1.5925430069320694,1.5722340534635058,-1,
301.27332,-13.5716,-5094.55,3389600.28,1.8146687348282775,1.6272331891191194,-1,
301.27263,-13.5665,-5085.54,3389610.05,2.1442208945157604,2.2571873953713446,-1,
301.27195,-13.5613,-5081.17,3389615.19,2.931430090906949,3.355675800388149,-1,
301.27127,-13.5562,-5073.34,3389623.79,5.458077278055685,11.078269455422353,-1,
301.27059,-13.5511,-5063.2,3389634.69,7.038612053294428,10.23262040983823,-1,
301.2699,-13.546,-5048.99,3389649.67,7.379337615699898,9.329440571639246,-1,
301.26922,-13.5409,-4995.82,3389703.61,7.171483382577337,9.10602204579601,-1,
301.26854,-13.5358,-5018.86,3389681.33,6.797551320280172,9.499382861159166,-1,
301.26786,-13.5307,-5002.38,3389698.58,6.51329665153584,12.257209604198271,-1,
301.26718,-13.5256,-4987.77,3389713.96,5.962277510282073,16.306967687694158,-1,
301.26649,-13.5204,-4960.78,3389741.71,5.986122692399906,9.834569780034627,-1,
301.26581,-13.5153,-4921.18,3389782.08,5.837451182945332,9.690112627952264,-1,
301.26513,-13.5102,-4892.35,3389811.68,6.030822812370285,9.022414719705507,-1,
301.26445,-13.5051,-4868.64,3389836.15,7.281829184528424,20.46487985000056,-1,
301.26377,-13.5,-4850.64,3389854.92,8.6557457807312,27.925901579260916,-1,
301.26308,-13.4949,-4796.4,3389909.93,9.871413026198162,25.886278754495315,-1,
301.2624,-13.4898,-4690.34,3390016.76,10.37439025351,22.44755998065841,-1,
301.26172,-13.4847,-4627.83,3390080.04,10.178287669582357,25.801910638129183,-1,
301.26104,-13.4795,-4581.03,3390127.61,26.322127939305872,25.598399849762227,-1,
301.26036,-13.4744,-4552.56,3390156.86,24.86635448095455,17.235153051512587,-1,
301.25968,-13.4693,-4527.6,3390182.59,23.05829182887278,14.20777327223719,-1,
301.25899,-13.4642,-4510.77,3390200.19,20.82047733718753,9.393778424317926,-1,
301.25831,-13.4591,-4505.06,3390206.67,18.915379103071587,4.319396286641695,-1,
301.25763,-13.454,-4493.52,3390218.98,18.465805667399746,2.2189589387757165,-1,
301.25695,-13.4489,-4476.35,3390236.93,4.690937183441199,7.60807517862043,-1,
301.25627,-13.4438,-4463.22,3390250.83,4.045089263404398,10.124249255393298,-1,
301.25558,-13.4386,-4456.62,3390258.2,3.849637947680286,15.160891227419238,-1,
301.2549,-13.4335,-4455.85,3390259.74,3.643911414520063,17.357399762813113,-1,
301.25422,-13.4284,-4466.33,3390250.03,3.8818030180949368,27.357047433550367,-1,
301.25354,-13.4233,-4488.93,3390228.21,7.271654406938812,44.18160295598698,-1,
301.25285,-13.4182,-4515.92,3390201.99,10.330392953673568,37.73310535538492,-1,
301.25217,-13.4131,-4593.89,3390124.79,11.54344375314617,29.93254958617388,-1,
301.25149,-13.408,-4738.45,3389981.0,11.48704444797766,30.43125738457881,-1,
301.25081,-13.4028,-4772.33,3389947.89,10.261428165104242,33.25929877168072,-1,
301.25012,-13.3977,-4800.0,3389921.0,8.612307905957552,26.54538664301208,-1,
301.24944,-13.3926,-4833.54,3389888.24,6.94147269362997,7.863335917456736,-1,
301.24876,-13.3875,-4877.02,3389845.53,7.330875021142246,5.624939496419417,-1,
301.24807,-13.3824,-4919.79,3389803.54,7.1542285273646415,8.781740590067455,-1,
301.24739,-13.3773,-4965.13,3389758.98,6.316474608799854,13.04588962807526,-1,
301.2467,-13.3722,-4988.79,3389736.09,4.798867495869087,14.731495393842737,-1,
301.24602,-13.3671,-5005.76,3389719.9,3.019069572285796,13.502677380188272,-1,
301.24534,-13.362,-5019.71,3389706.73,1.4912397256810757,10.574893504745624,-1,
301.24465,-13.3569,-5021.93,3389705.28,0.6793420177612469,7.163608179574784,-1,
301.24397,-13.3517,-5020.8,3389707.19,0.5122206210764374,4.288104865954561,-1,
301.24329,-13.3466,-5011.89,3389716.88,0.3382304188699647,4.200242818578125,-1,
301.2426,-13.3415,-5019.77,3389709.78,0.2655681020356891,4.402394041294271,-1,
301.24192,-13.3364,-5027.37,3389702.95,0.1248607098367,5.650245700190605,-1,
301.24124,-13.3313,-5025.54,3389705.56,0.4195182370369875,7.897967495478323,-1,
301.24055,-13.3262,-5019.58,3389712.3,1.0923110625370138,6.185565581580934,-1,
301.23919,-13.316,-5000.15,3389733.28,1.925855549365823,2.505720025224864,-1,
301.2385,-13.3109,-4988.18,3389746.03,3.825520648205173,2.618836174736333,-1,
301.23782,-13.3058,-4979.96,3389755.02,4.184906905690474,4.154794132466035,-1,
301.23714,-13.3006,-4962.42,3389773.34,5.8842445634289655,4.056553416020359,-1,
301.23646,-13.2955,-4947.47,3389789.07,7.713656693729234,2.9806028829561737,-1,
301.23577,-13.2904,-4926.5,3389810.82,7.159724418887874,2.483354357413323,-1,
301.23509,-13.2853,-4910.04,3389828.06,8.000169324389102,2.2246994183532784,-1,
301.23441,-13.2802,-4889.52,3389849.37,8.685661841605365,2.679667518387697,-1,
301.23372,-13.2751,-4867.04,3389872.63,9.61772299855832,3.530566095593768,-1,
301.23304,-13.27,-4844.23,3389896.22,10.115416813107672,3.006859835252284,-1,
301.23236,-13.2649,-4816.64,3389924.59,10.830660596556765,2.219156592505352,-1,
301.23168,-13.2598,-4788.9,3389953.12,10.892708640195524,3.383999952824052,-1,
301.23099,-13.2547,-4763.08,3389979.72,10.932142090038496,4.676426947595385,-1,
301.23031,-13.2495,-4739.54,3390004.04,10.828383632993422,5.627204878946493,-1,
301.22963,-13.2444,-4724.08,3390020.28,9.368918396196465,6.530498312441265,-1,
301.22894,-13.2393,-4705.43,3390039.71,11.849706039075762,6.038806780967869,-1,
301.22826,-13.2342,-4692.48,3390053.44,18.91568620230924,12.75917368857824,-1,
301.22758,-13.2291,-4689.77,3390056.94,26.385847512023723,15.79109521356245,-1,
301.22689,-13.224,-4655.05,3390092.44,31.987085560561816,17.829190560099605,-1,
301.22621,-13.2189,-4599.25,3390149.02,33.948148434673726,25.74488430932963,-1,
301.22553,-13.2138,-4575.66,3390173.39,32.80171366280772,29.049030713373632,-1,
301.22485,-13.2087,-4594.72,3390155.12,32.40567551907687,24.21842443854097,-1,
301.22416,-13.2036,-4642.1,3390108.52,29.027867954462295,17.453489043112004,-1,
301.22348,-13.1984,-4662.39,3390089.01,23.2459176862464,18.780719762858155,-1,
301.22279,-13.1933,-4658.72,3390093.47,15.855246079095112,16.697102311883395,-1,
301.22211,-13.1882,-4657.68,3390095.3,2.0258902313681646,8.216775692905497,-1,
301.22143,-13.1831,-4649.83,3390103.94,1.863963737223489,10.348966132792826,-1,
301.22075,-13.178,-4640.08,3390114.48,2.536081777483159,11.282813130252334,-1,
301.22006,-13.1728,-4631.91,3390123.44,2.565787589741932,11.786262447617268,-1,
301.21938,-13.1677,-4610.19,3390145.94,4.465729116288334,16.21436478210102,-1,
301.2187,-13.1626,-4600.96,3390155.96,6.9693002817640135,32.19293296488536,-1,
301.21801,-13.1575,-4573.1,3390184.61,11.218974912654971,49.04951188416536,-1,
301.21733,-13.1524,-4505.07,3390253.43,15.445255116787292,48.97673181418369,-1,
301.21665,-13.1472,-4406.62,3390352.67,19.607684115595774,37.03249914948789,-1,
301.21597,-13.1421,-4273.82,3390486.25,23.40858993686921,27.827759237609214,-1,
301.21528,-13.137,-4183.3,3390577.56,24.51388744860737,22.40344135815173,-1,
301.2146,-13.1319,-4050.0,3390711.65,22.51882246397548,39.26118666429449,-1,
301.21392,-13.1268,-3874.29,3390888.15,19.8754389941465,52.63445047756499,-1,
301.21324,-13.1216,-3827.15,3390936.08,15.681806136599144,58.15319465839316,-1,
301.21255,-13.1165,-3807.68,3390956.33,9.345965397036307,39.81965117898071,-1,
301.21187,-13.1114,-3781.08,3390983.72,8.562921682364815,26.378094381607568,-1,
301.21119,-13.1063,-3751.91,3391013.68,11.96916989580924,36.55591857178035,-1,
301.21051,-13.1012,-3655.64,3391110.74,16.187960007773253,42.21339110657573,-1,
301.20982,-13.096,-3565.38,3391201.79,20.482777504452653,41.455800694254606,-1,
301.20914,-13.0909,-3460.01,3391307.95,23.065292666065343,35.188850166014646,-1,
301.20846,-13.0858,-3319.33,3391449.42,23.087050240254417,36.401382182740505,-1,
301.20778,-13.0807,-3188.48,3391581.06,24.13100676273491,39.06957612836821,-1,
301.2071,-13.0756,-3082.87,3391687.47,22.79698851450871,52.62794606729062,-1,
301.20641,-13.0704,-3007.11,3391764.02,21.045634440821104,51.71311207748303,-1,
301.20573,-13.0653,-2853.57,3391918.35,18.564754374158586,59.66006693646703,-1,
301.20505,-13.0602,-2865.56,3391907.15,16.688123376832934,55.20917040101991,-1,
301.20437,-13.0551,-2823.8,3391949.71,17.14182913328189,34.40983223026843,-1,
301.20368,-13.05,-2812.64,3391961.66,17.02876382881452,22.458222213735784,-1,
301.203,-13.0448,-2769.79,3392005.3,16.237648948498975,22.111718258351328,-1,
301.20232,-13.0397,-2713.07,3392062.82,16.737521659923456,29.63177881256289,-1,
301.20164,-13.0346,-2643.37,3392133.31,18.21737384578572,28.61225513351913,-1,
301.20095,-13.0295,-2561.75,3392215.72,19.25647000552182,31.850953643472184,-1,
301.20027,-13.0244,-2470.4,3392307.87,21.356125207080662,29.623431858566,-1,
301.19959,-13.0192,-2374.81,3392404.25,24.50844021923074,24.64436318174763,-1,
301.19891,-13.0141,-2233.31,3392546.54,27.26946367174781,21.69181671134121,-1,
301.19823,-13.009,-2164.79,3392615.85,29.970778186171927,19.20626498869581,-1,
301.19754,-13.0039,-2059.8,3392721.64,31.25294738202356,17.000759565593352,-1,
300.04479,-13.0047,7.66,3394816.87,34.83972285424595,7.038475303698532,-1,
